rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.65106,0.01826,2.64028,0
8192,8192,39.66378,17.64062,0.00865,17.63634,0
8192,16384,27.33614,10.78661,0.00496,10.78352,0
8192,32768,21.07860,7.31262,0.00436,7.30985,0
8192,65536,15.48628,5.38763,0.00874,5.38523,0
8192,131072,10.50820,3.99997,0.00686,3.99556,0
8192,262144,6.01491,2.81292,0.00391,2.81070,0
16384,8192,38.55013,17.32533,0.00702,17.32250,0
16384,16384,24.70614,10.62243,0.00661,10.62077,0
16384,32768,18.87328,7.24452,0.01029,7.24034,0
16384,65536,13.77197,5.35457,0.00614,5.35046,0
16384,131072,9.59282,3.98420,0.00663,3.98242,0
16384,262144,5.23318,2.79978,0.00535,2.79747,0
32768,8192,34.77640,17.15076,0.01328,17.14513,0
32768,16384,22.72433,10.55630,0.00262,10.55508,0
32768,32768,17.16065,7.18852,0.00518,7.18652,0
32768,65536,12.56999,5.33765,0.00344,5.33538,0
32768,131072,8.71821,3.97208,0.00535,3.96951,0
32768,262144,4.70844,2.80098,0.00623,2.79968,0
65536,8192,34.33868,17.05123,0.01531,17.04233,0
65536,16384,21.27736,10.49810,0.00503,10.49704,0
65536,32768,16.09948,7.18236,0.00519,7.18027,0
65536,65536,11.62098,5.32467,0.00390,5.32513,0
65536,131072,8.16994,3.97456,0.00855,3.97104,0
65536,262144,4.42416,2.79523,0.00557,2.79371,0
131072,8192,33.07038,17.01888,0.01668,17.01288,0
131072,16384,23.98222,10.46801,0.00838,10.46419,0
131072,32768,15.24813,7.16650,0.00382,7.16494,0
131072,65536,11.11627,5.30963,0.00439,5.30762,0
131072,131072,7.82075,3.95396,0.01183,3.94768,0
131072,262144,4.37143,2.79025,0.00761,2.78929,0
262144,8192,35.06333,17.09308,0.00984,17.08634,0
262144,16384,23.51145,10.45796,0.00900,10.45424,0
262144,32768,14.47969,7.15874,0.00287,7.15728,0
262144,65536,10.90704,5.29776,0.00754,5.29566,0
262144,131072,7.82781,3.94259,0.01507,3.93658,0
262144,262144,4.40834,2.79221,0.00530,2.78959,0
