rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,18.62354,0.25787,18.51731,0
8192,8192,900.08104,282.75911,0.02617,282.75365,0
8192,16384,674.58671,169.03397,0.05329,169.02066,0
8192,32768,506.21527,110.91529,0.05475,110.91305,0
8192,65536,401.71158,78.13248,0.07466,78.08612,0
8192,131072,321.35896,57.52715,0.02358,57.51733,0
8192,262144,253.74862,41.25652,0.02104,41.24652,0
16384,8192,868.02416,275.90269,0.03954,275.88020,0
16384,16384,643.25408,166.10012,0.08951,166.05964,0
16384,32768,467.33838,108.70012,0.05258,108.68861,0
16384,65536,360.65936,77.03663,0.04198,77.02132,0
16384,131072,302.64220,56.74685,0.04863,56.71322,0
16384,262144,229.98271,40.62808,0.03892,40.60938,0
32768,8192,738.68314,272.76199,0.05874,272.72369,0
32768,16384,585.14904,164.33357,0.06697,164.33733,0
32768,32768,432.47324,107.92061,0.08116,107.87982,0
32768,65536,352.20093,76.55268,0.01859,76.54771,0
32768,131072,275.46232,56.33998,0.01910,56.33271,0
32768,262144,211.30955,40.33382,0.03205,40.30951,0
65536,8192,799.19028,271.15605,0.03112,271.13497,0
65536,16384,532.05788,163.61063,0.09478,163.55400,0
65536,32768,413.14337,107.65058,0.04446,107.63803,0
65536,65536,310.36948,76.25951,0.04684,76.23180,0
65536,131072,251.52715,55.95617,0.01225,55.94790,0
65536,262144,193.48915,40.15006,0.03993,40.12643,0
131072,8192,764.12798,271.63741,0.19053,271.53746,0
131072,16384,543.95867,163.22870,0.08365,163.17893,0
131072,32768,389.69817,107.19303,0.07845,107.16119,0
131072,65536,297.92264,76.02111,0.04765,75.99220,0
131072,131072,229.65244,55.76605,0.01736,55.76439,0
131072,262144,175.38553,39.99515,0.02598,39.98355,0
262144,8192,774.74421,271.67058,0.05076,271.64594,0
262144,16384,527.23792,163.25859,0.11642,163.20718,0
262144,32768,369.01554,107.09368,0.11235,107.04214,0
262144,65536,277.90790,75.88567,0.02105,75.87648,0
262144,131072,213.01591,55.57375,0.03773,55.56196,0
262144,262144,163.48929,39.93638,0.06071,39.92642,0
