rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.70929,0.00358,0.70775,0
8192,8192,5.18376,1.97128,0.00861,1.96690,0
8192,16384,3.74541,1.48767,0.00329,1.48575,0
8192,32768,2.57763,1.10115,0.00292,1.09918,0
8192,65536,1.39456,0.74400,0.00204,0.74308,0
16384,8192,4.78594,1.95531,0.00592,1.95203,0
16384,16384,3.41088,1.48003,0.00503,1.47786,0
16384,32768,2.38576,1.09714,0.00470,1.09476,0
16384,65536,1.27571,0.74550,0.00289,0.74341,0
32768,8192,4.45708,1.94959,0.00606,1.94683,0
32768,16384,3.23300,1.47119,0.00502,1.46850,0
32768,32768,2.28064,1.08982,0.00356,1.08756,0
32768,65536,1.26733,0.74688,0.00339,0.74594,0
65536,8192,4.24830,1.94187,0.00386,1.93964,0
65536,16384,3.14890,1.46467,0.00430,1.46265,0
65536,32768,2.24184,1.08729,0.00403,1.08591,0
65536,65536,1.24113,0.74107,0.00217,0.74014,0
