rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.93975,0.00796,1.93640,0
8192,8192,57.96313,12.30769,0.01369,12.29929,0
8192,16384,46.16567,8.38733,0.00946,8.38618,0
8192,32768,34.61580,5.52289,0.00722,5.52020,0
8192,65536,26.01468,3.46445,0.00974,3.46020,0
8192,131072,19.86613,2.17184,0.01727,2.16520,0
16384,8192,53.04163,12.22799,0.01545,12.22307,0
16384,16384,42.00809,8.41397,0.01487,8.40720,0
16384,32768,30.55390,5.56351,0.01109,5.56131,0
16384,65536,24.04106,3.40211,0.01551,3.39556,0
16384,131072,17.02674,2.28571,0.00898,2.27894,0
32768,8192,48.73399,12.17178,0.02289,12.15827,0
32768,16384,38.05478,8.36115,0.01478,8.35867,0
32768,32768,28.44474,5.65884,0.01388,5.64870,0
32768,65536,21.85077,3.60119,0.01222,3.59542,0
32768,131072,17.01654,2.12751,0.01023,2.12147,0
65536,8192,45.29128,12.16727,0.01281,12.16359,0
65536,16384,35.99314,8.36732,0.00992,8.36509,0
65536,32768,26.57769,5.64678,0.01244,5.63830,0
65536,65536,21.66073,3.58447,0.01122,3.57959,0
65536,131072,17.62625,2.33485,0.02572,2.32388,0
131072,8192,44.60834,12.16835,0.00886,12.16392,0
131072,16384,33.83345,8.33850,0.01361,8.33349,0
131072,32768,26.55742,5.67136,0.01697,5.66136,0
131072,65536,21.27869,3.88164,0.01351,3.87325,0
131072,131072,16.71393,2.04360,0.03170,2.02732,0
