rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.64275,0.01119,0.63799,0
8192,8192,6.15036,2.04899,0.00442,2.04656,0
8192,16384,4.37672,1.39320,0.00398,1.39243,0
8192,32768,3.20920,0.97260,0.00157,0.97202,0
8192,65536,2.10475,0.67057,0.00281,0.66937,0
16384,8192,5.61638,2.03190,0.00140,2.03127,0
16384,16384,4.05688,1.38635,0.00361,1.38489,0
16384,32768,3.01419,0.96243,0.00833,0.95707,0
16384,65536,1.99739,0.67073,0.00146,0.67052,0
32768,8192,5.27225,2.01332,0.00401,2.01126,0
32768,16384,3.81483,1.38512,0.00639,1.38238,0
32768,32768,2.87052,0.96260,0.00396,0.96034,0
32768,65536,2.04225,0.66484,0.00227,0.66432,0
65536,8192,5.00763,2.00866,0.00915,2.00265,0
65536,16384,3.73695,1.39045,0.00361,1.38896,0
65536,32768,2.86507,0.95757,0.00287,0.95605,0
65536,65536,2.00014,0.66306,0.00565,0.65977,0
