rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.67537,0.01641,3.66770,0
8192,8192,74.25450,58.58340,0.01741,58.57467,0
8192,16384,54.51404,31.05537,0.02346,31.04843,0
8192,32768,31.91738,17.06722,0.01019,17.06208,0
8192,65536,21.84795,10.18652,0.00534,10.18520,0
8192,131072,15.75607,6.76475,0.00579,6.76160,0
8192,262144,10.55469,4.99645,0.00371,4.99555,0
16384,8192,75.59244,57.46103,0.01307,57.45492,0
16384,16384,48.95047,30.29960,0.01564,30.29147,0
16384,32768,33.11452,16.78195,0.00981,16.77750,0
16384,65536,19.77530,10.03724,0.01128,10.03222,0
16384,131072,14.27126,6.68821,0.00875,6.68446,0
16384,262144,9.51320,4.96729,0.00258,4.96748,0
32768,8192,86.82347,56.69697,0.03064,56.68092,0
32768,16384,52.44319,29.96868,0.01403,29.95957,0
32768,32768,32.12706,16.59864,0.00702,16.59652,0
32768,65536,17.97739,9.93845,0.00523,9.93696,0
32768,131072,12.73905,6.64225,0.00806,6.63555,0
32768,262144,8.53974,4.92689,0.00483,4.92743,0
65536,8192,75.23414,56.31823,0.03308,56.29818,0
65536,16384,50.84103,29.79427,0.02402,29.77984,0
65536,32768,32.04164,16.49710,0.01246,16.48963,0
65536,65536,16.67635,9.91810,0.00225,9.91774,0
65536,131072,11.50366,6.63008,0.00531,6.62676,0
65536,262144,7.76035,4.91840,0.00323,4.91811,0
131072,8192,86.18385,56.19741,0.01152,56.19720,0
131072,16384,53.08313,29.72554,0.01641,29.71629,0
131072,32768,29.24472,16.47122,0.00711,16.46749,0
131072,65536,15.27210,9.89898,0.00451,9.89709,0
131072,131072,10.62171,6.61397,0.00660,6.60920,0
131072,262144,7.18517,4.90274,0.00802,4.89881,0
262144,8192,97.92452,56.23792,0.02701,56.22591,0
262144,16384,55.14969,29.67627,0.01779,29.66973,0
262144,32768,28.28929,16.42352,0.00743,16.42111,0
262144,65536,14.61032,9.87672,0.00536,9.87476,0
262144,131072,10.03680,6.62748,0.00432,6.62399,0
262144,262144,6.87480,4.90688,0.00522,4.90645,0
