rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.18715,0.05113,6.14823,0
8192,8192,165.27352,60.77678,0.03584,60.76043,1
8192,16384,127.35892,38.88991,0.02238,38.88132,1
8192,32768,100.65079,25.22360,0.03808,25.21399,1
8192,65536,78.31975,16.85738,0.03085,16.84517,1
8192,131072,59.86080,11.70482,0.04065,11.68517,1
8192,262144,45.35486,8.22657,0.06171,8.20210,1
16384,8192,170.51450,64.41284,0.01434,64.41195,1
16384,16384,115.91296,39.18577,0.04308,39.16491,1
16384,32768,90.32626,25.23008,0.04568,25.21254,1
16384,65536,70.61985,16.75500,0.03302,16.74155,1
16384,131072,53.18813,11.55440,0.04381,11.53497,1
16384,262144,40.15229,8.29753,0.06771,8.26452,1
32768,8192,147.82240,67.10523,0.04623,67.07821,1
32768,16384,109.65607,40.07258,0.02888,40.05639,1
32768,32768,83.35437,25.10545,0.03786,25.08954,1
32768,65536,64.52693,16.67263,0.03704,16.65751,1
32768,131072,48.75255,11.58734,0.06778,11.55067,1
32768,262144,36.43089,8.31967,0.08997,8.27298,1
65536,8192,154.91374,68.70016,0.04408,68.66749,1
65536,16384,116.25392,40.58402,0.04302,40.56494,1
65536,32768,76.23530,25.24336,0.07335,25.20056,1
65536,65536,57.70957,16.56079,0.04810,16.54029,1
65536,131072,43.75870,11.58060,0.04134,11.56190,1
65536,262144,33.51222,8.45973,0.08259,8.42767,1
131072,8192,172.72342,69.70858,0.04931,69.68265,1
131072,16384,111.96774,40.99438,0.04925,40.97047,1
131072,32768,71.58922,25.43091,0.08048,25.38743,1
131072,65536,55.53488,16.69562,0.04987,16.67148,1
131072,131072,41.81143,11.50311,0.08627,11.46854,1
131072,262144,32.25240,8.41911,0.07030,8.39115,1
262144,8192,164.61859,69.75753,0.06213,69.71616,1
262144,16384,114.26238,41.03641,0.05116,41.01125,1
262144,32768,68.42402,25.46235,0.09895,25.40709,1
262144,65536,52.00213,16.71494,0.06709,16.68463,1
262144,131072,39.49162,11.55161,0.06642,11.52178,1
262144,262144,31.40652,8.45457,0.09781,8.40409,1
