rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.30101,0.00956,1.29373,0
8192,8192,17.91832,6.29728,0.00928,6.29818,0
8192,16384,13.72872,4.13522,0.00501,4.13186,0
8192,32768,10.08131,2.83097,0.00674,2.82772,0
8192,65536,7.34544,1.95972,0.00745,1.95646,0
8192,131072,4.94890,1.32930,0.00556,1.32715,0
16384,8192,16.21088,6.24496,0.00872,6.24126,0
16384,16384,12.62450,4.10593,0.01209,4.09857,0
16384,32768,9.08353,2.81590,0.01506,2.81605,0
16384,65536,6.74015,1.94557,0.00927,1.94193,0
16384,131072,4.62214,1.29765,0.00527,1.29411,0
32768,8192,18.55655,6.17834,0.01158,6.17238,0
32768,16384,11.62121,4.08071,0.01665,4.07034,0
32768,32768,8.40730,2.81169,0.00798,2.80677,0
32768,65536,6.34464,1.94627,0.00831,1.94126,0
32768,131072,4.26338,1.35849,0.00402,1.35654,0
65536,8192,14.20818,6.16273,0.00704,6.16056,0
65536,16384,11.04313,4.08027,0.01228,4.07336,0
65536,32768,8.00627,2.79634,0.00898,2.79178,0
65536,65536,6.04282,1.95054,0.00624,1.94957,0
65536,131072,4.43298,1.36053,0.00804,1.35751,0
131072,8192,17.68932,6.15802,0.00586,6.15399,0
131072,16384,10.48712,4.05971,0.00668,4.05807,0
131072,32768,7.84037,2.77913,0.00571,2.77830,0
131072,65536,6.05463,1.93968,0.00472,1.93695,0
131072,131072,4.34555,1.36770,0.00517,1.36474,0
