rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.58563,0.00634,0.58255,0
8192,8192,5.00177,1.86876,0.00332,1.86685,0
8192,16384,3.58034,1.28831,0.00348,1.28664,0
8192,32768,2.55386,0.89705,0.00628,0.89215,0
8192,65536,1.59132,0.61321,0.00293,0.61189,0
16384,8192,4.61991,1.85902,0.00688,1.85588,0
16384,16384,3.26222,1.27899,0.00361,1.27699,0
16384,32768,2.37955,0.89616,0.00240,0.89521,0
16384,65536,1.50407,0.60813,0.00316,0.60578,0
32768,8192,4.30223,1.85311,0.00593,1.85147,0
32768,16384,3.10359,1.27585,0.00369,1.27469,0
32768,32768,2.31245,0.89036,0.00222,0.88977,0
32768,65536,1.48372,0.61180,0.00358,0.60962,0
65536,8192,4.09288,1.84399,0.00180,1.84297,0
65536,16384,3.02514,1.26788,0.00668,1.26441,0
65536,32768,2.24853,0.88794,0.00178,0.88757,0
65536,65536,1.52995,0.61081,0.00351,0.60881,0
