rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,2.72626,0.03102,2.70566,0
8192,8192,58.45825,20.47901,0.01599,20.47132,1
8192,16384,40.25868,12.80761,0.00614,12.80503,0
8192,32768,31.47382,8.43335,0.01119,8.42789,0
8192,65536,23.05300,5.73409,0.02339,5.73072,0
8192,131072,16.94549,3.96570,0.01415,3.95704,0
8192,262144,11.61520,2.79017,0.00805,2.78682,0
16384,8192,50.61299,20.19794,0.02458,20.18335,1
16384,16384,39.67302,12.67757,0.01587,12.67609,0
16384,32768,28.61738,8.37399,0.00941,8.37274,0
16384,65536,20.87835,5.71972,0.01442,5.71204,0
16384,131072,15.30471,3.91584,0.01099,3.91105,0
16384,262144,10.39416,2.76307,0.00614,2.76108,0
32768,8192,53.48395,20.03563,0.02361,20.02548,1
32768,16384,33.42334,12.58194,0.01546,12.56923,0
32768,32768,26.08381,8.30090,0.01111,8.29420,0
32768,65536,18.97774,5.70498,0.01298,5.69869,0
32768,131072,14.08619,3.96559,0.01703,3.95442,0
32768,262144,9.64957,2.70187,0.01078,2.70178,0
65536,8192,50.49299,19.93356,0.01320,19.92759,1
65536,16384,38.75771,12.50769,0.01520,12.50021,0
65536,32768,24.17088,8.27652,0.01759,8.27375,0
65536,65536,17.49182,5.67408,0.01487,5.67077,0
65536,131072,13.35087,3.98196,0.01128,3.97482,0
65536,262144,9.23982,2.80797,0.00531,2.80594,0
131072,8192,52.65449,19.91569,0.01561,19.91085,1
131072,16384,29.65167,12.46759,0.01315,12.46000,0
131072,32768,22.71898,8.27550,0.00924,8.27242,0
131072,65536,17.00052,5.67328,0.02336,5.66950,0
131072,131072,12.74921,3.94480,0.00787,3.94169,0
131072,262144,9.48299,2.81268,0.00747,2.81084,0
262144,8192,50.77072,19.87082,0.02013,19.85832,1
262144,16384,37.51234,12.47241,0.01740,12.47081,0
262144,32768,21.84829,8.27033,0.02184,8.25845,0
262144,65536,16.45231,5.63648,0.02390,5.62656,0
262144,131072,13.00038,4.01173,0.01490,4.00167,0
262144,262144,9.43695,2.83245,0.01383,2.82629,0
