rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.82512,0.00467,0.82371,0
8192,8192,9.14988,2.68114,0.00410,2.67848,0
8192,16384,6.67017,1.84070,0.00849,1.83468,0
8192,32768,4.86506,1.26046,0.00283,1.25939,0
8192,65536,3.28842,0.81043,0.00307,0.80975,0
16384,8192,8.50198,2.65249,0.00848,2.64976,0
16384,16384,6.14035,1.82443,0.00202,1.82340,0
16384,32768,4.49915,1.26282,0.00467,1.25960,0
16384,65536,3.17207,0.86307,0.00861,0.85662,0
32768,8192,7.94986,2.63284,0.00656,2.62859,0
32768,16384,5.74293,1.81272,0.00535,1.81062,0
32768,32768,4.33624,1.26501,0.00343,1.26375,0
32768,65536,3.08187,0.85961,0.00487,0.85637,0
65536,8192,7.52663,2.62527,0.00505,2.62382,0
65536,16384,5.72695,1.83361,0.00551,1.83219,0
65536,32768,4.30073,1.25772,0.00589,1.25377,0
65536,65536,3.18639,0.86938,0.00469,0.86723,0
