rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.52328,0.01010,1.51740,0
8192,8192,21.20613,6.71672,0.01086,6.71368,0
8192,16384,16.41201,4.48671,0.00550,4.48366,0
8192,32768,12.33496,3.08078,0.00576,3.07902,0
8192,65536,9.08124,2.11780,0.00458,2.11762,0
8192,131072,6.58908,1.51276,0.00606,1.50904,0
16384,8192,19.25523,6.69896,0.01087,6.69979,0
16384,16384,15.16441,4.42383,0.01135,4.41635,0
16384,32768,11.01090,3.06900,0.00191,3.06826,0
16384,65536,8.22829,2.15167,0.00959,2.14560,0
16384,131072,6.02987,1.48050,0.00375,1.47879,0
32768,8192,17.85193,6.64717,0.00814,6.64335,0
32768,16384,13.97408,4.40924,0.01160,4.40326,0
32768,32768,10.25820,3.02871,0.00692,3.02515,0
32768,65536,7.76066,2.14471,0.00455,2.14255,0
32768,131072,5.92687,1.57780,0.00619,1.57525,0
65536,8192,16.91276,6.61724,0.01385,6.61143,0
65536,16384,13.04803,4.38139,0.01398,4.37148,0
65536,32768,9.75768,3.03799,0.00374,3.03591,0
65536,65536,7.61333,2.16959,0.00551,2.16655,0
65536,131072,5.88427,1.56975,0.00759,1.56619,0
131072,8192,16.32959,6.58314,0.00614,6.58184,0
131072,16384,12.54797,4.37285,0.00801,4.36867,0
131072,32768,9.67247,3.01667,0.00650,3.01438,0
131072,65536,7.73652,2.15471,0.00828,2.15100,0
131072,131072,6.27184,1.60861,0.00739,1.60433,0
