rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.74412,0.00492,0.74189,0
8192,8192,21.42177,4.78027,0.00736,4.77789,0
8192,16384,15.62120,3.02593,0.00663,3.02119,0
8192,32768,11.72119,1.80238,0.00947,1.79900,0
8192,65536,7.43792,0.95795,0.00241,0.95710,0
16384,8192,19.42387,4.73476,0.00863,4.72961,0
16384,16384,14.16097,3.06200,0.01218,3.05477,0
16384,32768,10.64077,1.73926,0.00870,1.73366,0
16384,65536,6.96829,0.87601,0.00316,0.87423,0
32768,8192,17.97329,4.73852,0.00898,4.73313,0
32768,16384,13.33655,3.06888,0.00577,3.06746,0
32768,32768,10.36599,1.85465,0.00338,1.85378,0
32768,65536,6.92711,0.95785,0.00135,0.95742,0
65536,8192,17.22083,4.73931,0.00984,4.73597,0
65536,16384,13.08504,3.06029,0.00738,3.05715,0
65536,32768,10.03874,1.83530,0.00900,1.83040,0
65536,65536,7.20332,0.83772,0.00397,0.83580,0
