rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,11.87255,0.07898,11.84952,0
8192,8192,463.49587,247.46839,0.05627,247.43435,0
8192,16384,332.44685,133.86969,0.02443,133.85109,0
8192,32768,236.14896,78.08955,0.02591,78.08550,0
8192,65536,178.36848,49.78946,0.02480,49.77467,0
8192,131072,131.57919,35.01493,0.03317,35.02410,0
8192,262144,100.85601,25.82454,0.06215,25.78919,0
16384,8192,483.60152,239.32873,0.02082,239.33044,0
16384,16384,300.39452,130.77944,0.01259,130.77908,0
16384,32768,210.43341,76.31032,0.01293,76.31007,0
16384,65536,167.94517,48.92140,0.03200,48.90417,0
16384,131072,131.33069,34.54379,0.03654,34.53870,0
16384,262144,90.31649,25.58644,0.02976,25.56517,0
32768,8192,421.05408,235.79460,0.04400,235.76435,0
32768,16384,314.57420,128.91193,0.01067,128.90467,0
32768,32768,190.97847,75.08869,0.01918,75.07689,0
32768,65536,146.47216,48.33598,0.02564,48.32512,0
32768,131072,117.60046,34.30961,0.02513,34.30579,0
32768,262144,81.86954,25.43833,0.01578,25.42684,0
65536,8192,446.94765,234.11060,0.02754,234.10791,0
65536,16384,309.41306,127.83696,0.03152,127.82228,0
65536,32768,186.75608,74.77317,0.01588,74.77046,0
65536,65536,141.77069,48.13724,0.01507,48.12882,0
65536,131072,115.16063,34.08058,0.03334,34.06463,0
65536,262144,74.37416,25.36062,0.02560,25.34827,0
131072,8192,482.06151,234.08634,0.09563,234.03157,0
131072,16384,307.75173,127.78849,0.02230,127.77380,0
131072,32768,192.97044,74.69680,0.01537,74.69230,0
131072,65536,137.23645,47.96374,0.02844,47.96207,0
131072,131072,105.65592,34.01268,0.01093,34.00594,0
131072,262144,68.00030,25.31670,0.02054,25.30550,0
262144,8192,487.09221,233.76524,0.03129,233.74646,0
262144,16384,308.09683,127.39990,0.02860,127.38742,0
262144,32768,191.33133,74.39354,0.02410,74.38133,0
262144,65536,132.55533,47.81544,0.03981,47.79916,0
262144,131072,100.58587,33.94459,0.04244,33.92828,0
262144,262144,61.61096,25.37959,0.02174,25.36903,0
