rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,5.39771,0.01872,5.39115,0
8192,8192,142.73559,63.68747,0.01607,63.68426,0
8192,16384,91.56719,35.71693,0.01573,35.70824,0
8192,32768,61.47395,21.90567,0.01957,21.89688,0
8192,65536,46.48603,14.81713,0.01527,14.81498,0
8192,131072,34.76135,10.90258,0.00943,10.89787,0
8192,262144,23.93138,8.09579,0.00870,8.09193,0
16384,8192,124.97091,62.39663,0.01357,62.39214,0
16384,16384,88.61731,35.25876,0.02615,35.24770,0
16384,32768,55.28141,21.53618,0.01480,21.52891,0
16384,65536,42.07211,14.62140,0.01336,14.61487,0
16384,131072,31.18644,10.81271,0.00841,10.80759,0
16384,262144,21.61619,8.07034,0.00768,8.06929,0
32768,8192,128.65628,61.64099,0.01599,61.64107,0
32768,16384,89.66224,34.87713,0.01315,34.86887,0
32768,32768,50.56409,21.36896,0.01899,21.35912,0
32768,65536,38.01990,14.57145,0.01009,14.56935,0
32768,131072,27.90301,10.76273,0.00990,10.76186,0
32768,262144,19.50449,8.03995,0.01286,8.03639,0
65536,8192,122.42735,61.21728,0.01415,61.21425,0
65536,16384,84.19038,34.60918,0.01424,34.60133,0
65536,32768,46.69398,21.22388,0.00985,21.22216,0
65536,65536,35.13683,14.48908,0.00724,14.48777,0
65536,131072,25.59927,10.73666,0.00493,10.73497,0
65536,262144,17.83691,8.03309,0.00859,8.02998,0
131072,8192,126.96812,61.19165,0.01847,61.18185,0
131072,16384,75.08890,34.57353,0.00962,34.56842,0
131072,32768,44.03844,21.23424,0.00553,21.23191,0
131072,65536,32.87075,14.49605,0.02055,14.49112,0
131072,131072,23.83999,10.71610,0.00882,10.71074,0
131072,262144,16.71008,8.02815,0.00892,8.02377,0
262144,8192,133.49521,61.07268,0.03079,61.05842,0
262144,16384,72.76726,34.49858,0.01644,34.49229,0
262144,32768,42.14013,21.19218,0.01150,21.18263,0
262144,65536,31.09456,14.47396,0.00857,14.47392,0
262144,131072,22.94865,10.72065,0.00924,10.71781,0
262144,262144,16.37116,8.01106,0.00472,8.00787,0
