rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,3.72080,0.05221,3.68384,0
8192,8192,82.00956,24.81823,0.01391,24.80598,0
8192,16384,64.22827,16.40070,0.02207,16.38718,0
8192,32768,49.99739,11.16455,0.01032,11.16143,0
8192,65536,37.59831,7.77434,0.00988,7.77371,0
8192,131072,28.00637,5.31572,0.00717,5.31154,0
8192,262144,19.91654,3.62729,0.01040,3.62429,0
16384,8192,75.41005,24.67990,0.01919,24.67320,0
16384,16384,58.36633,16.28192,0.01863,16.27165,0
16384,32768,45.65341,11.13858,0.01764,11.13311,0
16384,65536,34.31789,7.71181,0.01604,7.70305,0
16384,131072,25.59574,5.33090,0.00686,5.32838,0
16384,262144,18.07406,3.69531,0.01527,3.68783,0
32768,8192,68.19023,24.52222,0.02181,24.51581,0
32768,16384,52.74103,16.18611,0.02340,16.17368,0
32768,32768,41.58985,11.08135,0.01149,11.07372,0
32768,65536,30.66746,7.67433,0.00837,7.66931,0
32768,131072,22.59314,5.40193,0.01265,5.39501,0
32768,262144,16.16548,3.69101,0.00859,3.68841,0
65536,8192,63.34939,24.41776,0.03473,24.39447,0
65536,16384,49.45517,16.17373,0.01677,16.16341,0
65536,32768,38.73309,11.05217,0.01360,11.04654,0
65536,65536,28.25857,7.64328,0.01394,7.63521,0
65536,131072,21.66082,5.36930,0.00667,5.36697,0
65536,262144,15.87948,3.63743,0.03348,3.62261,0
131072,8192,60.35463,24.42112,0.02547,24.41733,0
131072,16384,46.40986,16.15819,0.01007,16.15175,0
131072,32768,35.78024,11.04765,0.01389,11.04471,0
131072,65536,27.17439,7.64219,0.01351,7.63851,0
131072,131072,20.95911,5.37827,0.01209,5.37004,0
131072,262144,15.23284,3.86052,0.01111,3.85720,0
262144,8192,58.52338,24.41783,0.01576,24.41087,0
262144,16384,45.31121,16.12796,0.03346,16.11637,0
262144,32768,34.17403,11.04675,0.02125,11.03755,0
262144,65536,26.53857,7.62830,0.02698,7.61518,0
262144,131072,20.45136,5.36840,0.00545,5.36547,0
262144,262144,15.56721,3.95466,0.02720,3.94524,0
