rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,10.40233,0.16639,10.31532,0
8192,8192,483.08319,243.70289,0.05074,243.68477,0
8192,16384,340.95617,135.15190,0.02268,135.14326,0
8192,32768,237.50897,79.01922,0.02510,79.01450,0
8192,65536,169.02018,48.65508,0.01285,48.65451,0
8192,131072,127.84090,31.93239,0.13116,31.95710,0
8192,262144,96.81396,21.64069,0.11146,21.59228,0
16384,8192,505.06118,241.75995,0.04199,241.74665,0
16384,16384,325.84459,133.34738,0.42956,133.09565,0
16384,32768,205.47653,77.46846,0.19572,77.55497,0
16384,65536,154.49565,47.50323,0.02774,47.49395,0
16384,131072,117.75549,31.32931,0.05227,31.30718,0
16384,262144,86.20929,21.50484,0.09736,21.47078,0
32768,8192,465.89172,239.81983,0.05303,239.80586,0
32768,16384,313.46966,131.24681,0.06396,131.19263,0
32768,32768,223.98110,76.13429,0.03682,76.10618,0
32768,65536,142.84253,47.21721,0.04951,47.18385,0
32768,131072,109.62738,31.08194,0.06273,31.05685,0
32768,262144,77.41518,21.30017,0.09340,21.25703,0
65536,8192,404.83032,238.15232,0.08397,238.10636,0
65536,16384,298.72975,130.57529,0.03129,130.56646,0
65536,32768,193.20232,75.73715,0.03050,75.72706,0
65536,65536,143.44986,46.89201,0.03631,46.87639,0
65536,131072,111.59006,30.89785,0.03561,30.88951,0
65536,262144,71.00625,21.21403,0.08211,21.18442,0
131072,8192,485.48245,238.39676,0.15822,238.31403,0
131072,16384,280.68218,130.35967,0.06135,130.31405,0
131072,32768,187.66156,75.57590,0.02031,75.56571,0
131072,65536,133.75781,46.66674,0.04101,46.66115,0
131072,131072,105.62604,30.73427,0.02126,30.72652,0
131072,262144,63.85249,21.13567,0.05659,21.11031,0
262144,8192,493.64691,238.11197,0.10819,238.04853,0
262144,16384,304.75005,130.31967,0.16450,130.20431,0
262144,32768,195.31759,75.53278,0.09132,75.46341,0
262144,65536,131.49630,46.59689,0.05817,46.56549,0
262144,131072,99.89044,30.64505,0.03564,30.62086,0
262144,262144,60.31506,21.13172,0.06259,21.10516,0
