rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,16.20472,0.16826,16.25007,0
8192,8192,692.74292,127.50403,0.14443,127.38675,0
8192,16384,525.12914,91.62097,0.06698,91.60125,0
8192,32768,441.93268,65.82002,0.01833,65.81037,0
8192,65536,356.62478,44.40666,0.04055,44.38924,0
8192,131072,278.82793,28.16833,0.03636,28.14384,0
8192,262144,220.03967,19.17763,0.05652,19.14377,0
16384,8192,633.54501,126.27188,0.09364,126.22548,0
16384,16384,498.99008,90.95583,0.05874,90.92277,0
16384,32768,396.52284,65.23012,0.01788,65.22141,0
16384,65536,327.73217,44.06632,0.03288,44.05604,0
16384,131072,257.76489,28.00700,0.03872,27.98928,0
16384,262144,191.47334,18.77649,0.07238,18.72707,0
32768,8192,568.09042,125.51735,0.08871,125.49786,0
32768,16384,443.80705,90.54315,0.02953,90.52988,0
32768,32768,363.13308,64.97982,0.04935,64.94971,0
32768,65536,299.99668,43.95840,0.03419,43.94699,0
32768,131072,234.20671,27.55938,0.04197,27.56182,0
32768,262144,188.76301,18.43528,0.10891,18.37309,0
65536,8192,557.58530,124.74572,0.10210,124.68287,0
65536,16384,419.03624,90.18540,0.03432,90.16723,0
65536,32768,340.84057,64.87847,0.03053,64.86093,0
65536,65536,270.57938,43.71341,0.03598,43.69754,0
65536,131072,213.56975,27.63319,0.04251,27.61665,0
65536,262144,168.45728,18.28557,0.12989,18.20638,0
131072,8192,534.49761,124.70591,0.11704,124.60778,0
131072,16384,403.42267,90.19913,0.03092,90.18483,0
131072,32768,317.48242,64.81288,0.05926,64.79085,0
131072,65536,256.35372,43.90725,0.04749,43.89733,0
131072,131072,185.31511,27.45785,0.03611,27.44795,0
131072,262144,167.19964,18.04541,0.14549,17.94790,0
262144,8192,523.86145,124.85661,0.04027,124.85378,0
262144,16384,386.46242,90.22547,0.04080,90.20320,0
262144,32768,305.30552,64.82613,0.02330,64.81800,0
262144,65536,247.84875,44.03808,0.05244,44.02407,0
262144,131072,194.59259,28.26065,0.06044,28.22708,0
262144,262144,158.57710,18.33371,0.12537,18.25306,0
