rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.86323,0.00497,1.86076,0
8192,8192,22.52382,15.57382,0.01050,15.56732,0
8192,16384,16.23075,8.50554,0.00581,8.50012,0
8192,32768,10.29485,5.10291,0.00651,5.09898,0
8192,65536,7.42775,3.41795,0.00461,3.41726,0
8192,131072,4.96067,2.51609,0.00655,2.51235,0
8192,262144,2.81057,1.97730,0.00325,1.97576,0
16384,8192,24.27349,15.02911,0.01404,15.02261,0
16384,16384,13.93062,8.41263,0.00815,8.40967,0
16384,32768,9.32089,5.04952,0.00883,5.04242,0
16384,65536,6.59633,3.37652,0.00724,3.37395,0
16384,131072,4.40424,2.49184,0.00993,2.48593,0
16384,262144,2.43989,1.97353,0.00648,1.96934,0
32768,8192,25.83061,14.87993,0.01247,14.87538,0
32768,16384,14.44610,8.30185,0.00933,8.29815,0
32768,32768,8.36628,5.00106,0.00914,4.99706,0
32768,65536,5.92560,3.33347,0.00826,3.32934,0
32768,131072,3.97541,2.48384,0.00686,2.48258,0
32768,262144,2.17056,1.97899,0.00511,1.97614,0
65536,8192,26.14502,14.81431,0.01797,14.80464,0
65536,16384,14.41609,8.25452,0.01163,8.24813,0
65536,32768,7.79032,4.99072,0.00748,4.98896,0
65536,65536,5.38704,3.31998,0.00441,3.31791,0
65536,131072,3.64785,2.47335,0.00681,2.47020,0
65536,262144,1.99407,1.95953,0.00350,1.95774,0
131072,8192,27.38386,14.76110,0.02038,14.75189,0
131072,16384,13.91778,8.22822,0.01314,8.22565,0
131072,32768,7.44270,4.95064,0.00573,4.94730,0
131072,65536,5.09718,3.34061,0.00548,3.33877,0
131072,131072,3.49132,2.46994,0.00798,2.46672,0
131072,262144,1.98983,1.96536,0.00507,1.96280,0
262144,8192,27.28889,14.75999,0.03759,14.74109,0
262144,16384,15.54674,8.22881,0.02746,8.21715,0
262144,32768,9.18773,4.97028,0.01221,4.96628,0
262144,65536,5.00868,3.33287,0.00433,3.33187,0
262144,131072,3.41646,2.46748,0.00904,2.46160,0
262144,262144,2.03941,1.95719,0.00471,1.95648,0
