rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,5.21451,0.03307,5.19720,0
8192,8192,151.71007,67.36824,0.02205,67.35217,0
8192,16384,103.90695,38.71412,0.01446,38.70953,0
8192,32768,75.24006,24.05963,0.01802,24.04966,0
8192,65536,57.67222,16.09845,0.02825,16.08150,0
8192,131072,42.27729,11.26980,0.01236,11.26559,0
8192,262144,30.85028,7.93904,0.01217,7.93158,0
16384,8192,139.45702,65.57783,0.02086,65.56601,0
16384,16384,93.55750,38.03328,0.01568,38.02996,0
16384,32768,68.11004,23.77168,0.11148,23.72664,0
16384,65536,52.04522,15.92085,0.02079,15.91108,0
16384,131072,38.29017,11.21259,0.02106,11.20046,0
16384,262144,27.25668,7.90114,0.00814,7.89909,0
32768,8192,137.21052,64.80968,0.02863,64.79120,0
32768,16384,86.13761,37.66225,0.01681,37.65921,0
32768,32768,61.08458,23.56339,0.03109,23.54718,0
32768,65536,47.49925,15.86781,0.02633,15.85246,0
32768,131072,34.45993,11.16065,0.02067,11.15163,0
32768,262144,25.18503,7.87635,0.01876,7.86396,0
65536,8192,132.23620,64.51084,0.02784,64.49617,0
65536,16384,89.72266,37.49711,0.01064,37.49183,0
65536,32768,56.90014,23.52151,0.01745,23.51333,0
65536,65536,43.65785,15.82101,0.01274,15.81384,0
65536,131072,31.56759,11.15247,0.00684,11.14931,0
65536,262144,23.11824,7.89713,0.01937,7.88797,0
131072,8192,149.09372,64.42048,0.02833,64.40753,0
131072,16384,91.90306,37.46420,0.01980,37.45665,0
131072,32768,52.97135,23.44317,0.02727,23.42027,0
131072,65536,40.46447,15.77200,0.02049,15.76411,0
131072,131072,29.28438,11.12323,0.01219,11.12488,0
131072,262144,21.67487,7.85284,0.01507,7.84216,0
262144,8192,150.65504,64.48704,0.05539,64.45683,0
262144,16384,94.66321,37.55556,0.03434,37.53914,0
262144,32768,51.08946,23.43980,0.02005,23.43094,0
262144,65536,38.11722,15.78331,0.01505,15.77833,0
262144,131072,28.02791,11.12739,0.01032,11.12506,0
262144,262144,21.28110,7.84317,0.02890,7.82483,0
