rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,63.49809,0.04714,63.47344,0
8192,8192,2828.13179,468.11765,0.18081,468.15097,0
8192,16384,2224.03464,333.69752,0.12083,333.68813,0
8192,32768,1798.55984,242.18505,0.04704,242.16497,0
8192,65536,1417.26039,166.78456,0.10826,166.74453,0
8192,131072,1212.40090,108.00674,0.08268,107.97224,0
8192,262144,905.79591,72.73611,0.06960,72.71708,0
16384,8192,2626.53943,461.89465,0.22160,461.78139,0
16384,16384,2049.79642,331.39572,0.10994,331.38244,0
16384,32768,1625.99348,239.77504,0.18873,239.63770,0
16384,65536,1306.49906,165.48872,0.15726,165.37944,0
16384,131072,1088.78956,106.80023,0.10052,106.79816,0
16384,262144,827.81406,71.03475,0.02043,71.02537,0
32768,8192,2428.58413,459.30751,0.14375,459.22651,0
32768,16384,1894.77616,329.26814,0.23249,329.30133,0
32768,32768,1511.38268,238.80705,0.06348,238.78684,0
32768,65536,1225.58429,165.05164,0.13057,165.02944,0
32768,131072,974.07802,105.51057,0.07732,105.46892,0
32768,262144,822.02474,69.40737,0.05336,69.37858,0
65536,8192,2290.52538,457.23444,0.38544,457.07007,0
65536,16384,1800.70107,328.61329,0.07922,328.56873,0
65536,32768,1374.95050,238.41650,0.07322,238.38004,0
65536,65536,1123.31540,164.68646,0.11095,164.61290,0
65536,131072,952.47701,105.79256,0.08743,105.75620,0
65536,262144,747.75589,69.94519,0.09639,69.86535,0
131072,8192,2183.72287,457.81195,0.57395,457.32990,0
131072,16384,1696.45751,327.62255,0.07152,327.56307,0
131072,32768,1293.62715,238.16126,0.10196,238.10702,0
131072,65536,1070.19966,163.77065,0.16604,163.65503,0
131072,131072,868.86841,106.09742,0.06982,106.09940,0
131072,262144,636.81990,68.60907,0.04639,68.58990,0
262144,8192,2081.38183,456.12329,0.35986,455.97285,0
262144,16384,1601.92964,327.05544,0.25837,326.93826,0
262144,32768,1228.18508,238.25929,0.13029,238.19982,0
262144,65536,1003.87288,164.96151,0.10857,164.91111,0
262144,131072,812.93772,105.49387,0.22515,105.32871,0
262144,262144,662.83542,69.90856,0.08003,69.87028,0
