rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,4.92436,0.16206,4.85618,0
8192,8192,181.27429,37.54302,0.04190,37.51842,0
8192,16384,143.70560,25.85773,0.05222,25.81870,0
8192,32768,115.75824,17.55617,0.04221,17.53729,0
8192,65536,87.15583,11.58322,0.02799,11.57809,0
8192,131072,67.25489,7.38248,0.05208,7.35982,0
8192,262144,48.92139,5.53122,0.07736,5.49407,0
16384,8192,163.50696,37.27279,0.03198,37.26263,0
16384,16384,131.40599,25.72120,0.04522,25.70135,0
16384,32768,104.60244,17.50737,0.03647,17.48360,0
16384,65536,79.49264,11.39091,0.03491,11.37504,0
16384,131072,59.47071,7.71423,0.04349,7.69182,0
16384,262144,45.43797,5.38284,0.13075,5.31482,0
32768,8192,163.75671,37.08603,0.05186,37.05677,0
32768,16384,119.16654,25.63809,0.02143,25.62378,0
32768,32768,95.59648,17.66047,0.04016,17.63618,0
32768,65536,70.38622,11.75200,0.04953,11.73241,0
32768,131072,54.71902,7.40902,0.04423,7.38842,0
32768,262144,42.46156,5.66162,0.19317,5.55698,0
65536,8192,156.82093,37.04255,0.02028,37.03226,0
65536,16384,111.52008,25.50623,0.02619,25.49007,0
65536,32768,86.64161,17.47140,0.02153,17.46393,0
65536,65536,64.79002,11.57122,0.02746,11.55494,0
65536,131072,51.64882,7.61698,0.06394,7.57692,0
65536,262144,39.34387,5.44598,0.17994,5.34681,0
131072,8192,152.41024,36.92785,0.02728,36.92369,0
131072,16384,102.77094,25.55298,0.01552,25.55128,0
131072,32768,80.06974,17.47203,0.04584,17.44898,0
131072,65536,61.05624,11.92810,0.05510,11.89241,0
131072,131072,48.73249,7.60459,0.07510,7.56501,0
131072,262144,56.12174,5.73361,0.24080,5.59649,0
262144,8192,132.51039,36.97703,0.02400,36.97492,0
262144,16384,114.51869,25.63444,0.05187,25.62097,0
262144,32768,95.19989,17.56831,0.06751,17.53255,0
262144,65536,59.46021,12.06264,0.08396,12.00083,0
262144,131072,73.07170,7.15323,0.10516,7.09869,0
262144,262144,38.48002,5.21118,0.24579,5.08300,0
