rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,4.99188,0.05097,4.97160,0
8192,8192,152.76900,66.99898,0.02611,66.98816,0
8192,16384,105.31243,38.65069,0.01709,38.64141,0
8192,32768,73.50886,23.67014,0.03259,23.64918,0
8192,65536,56.30647,15.44166,0.03296,15.42078,0
8192,131072,41.52330,10.59569,0.02925,10.59240,0
8192,262144,30.37612,7.34533,0.03356,7.33361,0
16384,8192,144.24859,65.95060,0.00954,65.95003,0
16384,16384,96.05218,37.99750,0.02088,37.98196,0
16384,32768,67.90189,23.36455,0.01902,23.35577,0
16384,65536,50.59542,15.27703,0.01336,15.27404,0
16384,131072,37.03243,10.49777,0.02358,10.48602,0
16384,262144,27.08960,7.32373,0.01144,7.31907,0
32768,8192,138.67420,65.00523,0.01469,65.00154,0
32768,16384,100.07384,37.55512,0.01093,37.55006,0
32768,32768,60.18747,23.09845,0.02406,23.08221,0
32768,65536,46.06743,15.18589,0.03012,15.16970,0
32768,131072,33.74373,10.43710,0.02180,10.41939,0
32768,262144,24.52346,7.34647,0.01748,7.34328,0
65536,8192,130.41350,64.60235,0.00957,64.59721,0
65536,16384,92.88456,37.39828,0.01344,37.38993,0
65536,32768,55.61810,23.01600,0.01725,23.00752,0
65536,65536,42.72910,15.15178,0.02498,15.14148,0
65536,131072,30.48235,10.43258,0.00985,10.42603,0
65536,262144,22.76065,7.35395,0.01419,7.34683,0
131072,8192,148.45604,64.55442,0.01488,64.55148,0
131072,16384,83.93300,37.32762,0.01739,37.31554,0
131072,32768,52.33718,22.99419,0.00897,22.99098,0
131072,65536,39.26257,15.13095,0.00954,15.12353,0
131072,131072,28.85022,10.41668,0.01532,10.40681,0
131072,262144,21.11962,7.33524,0.01422,7.32833,0
262144,8192,149.81515,64.47510,0.03291,64.46074,0
262144,16384,94.38787,37.29051,0.01940,37.28221,0
262144,32768,49.92379,22.93968,0.02482,22.92368,0
262144,65536,37.30564,15.08720,0.01173,15.08182,0
262144,131072,26.97578,10.42385,0.01046,10.41947,0
262144,262144,20.72387,7.33122,0.00960,7.32572,0
