rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,15.87862,0.17734,15.77617,0
8192,8192,584.57355,233.14458,0.05581,233.13081,1
8192,16384,436.26796,141.79601,0.02252,141.80052,1
8192,32768,351.94000,88.82780,0.03127,88.83121,1
8192,65536,276.14923,57.26916,0.07701,57.22292,1
8192,131072,220.16250,38.82565,0.04407,38.79997,1
8192,262144,175.02811,27.45593,0.05544,27.42612,1
16384,8192,551.09212,243.15935,0.03191,243.15116,1
16384,16384,405.24954,143.14647,0.07414,143.14521,1
16384,32768,309.28657,88.31971,0.04766,88.29603,1
16384,65536,248.97784,56.53088,0.03724,56.51272,1
16384,131072,201.24388,38.17522,0.05088,38.15522,1
16384,262144,156.81605,27.26726,0.08761,27.23805,1
32768,8192,551.36356,250.76517,0.04558,250.74399,1
32768,16384,391.11360,145.34750,0.02929,145.33446,1
32768,32768,312.37964,87.89031,0.02860,87.87438,1
32768,65536,238.12202,56.24324,0.05804,56.19944,1
32768,131072,186.88691,38.09363,0.03995,38.06550,1
32768,262144,149.01496,27.26020,0.08625,27.21494,1
65536,8192,617.13679,255.74173,0.04800,255.72504,1
65536,16384,374.09940,146.23424,0.03402,146.22007,1
65536,32768,292.99521,88.14110,0.02362,88.13463,1
65536,65536,237.08800,55.89471,0.03973,55.88135,1
65536,131072,177.67640,37.81005,0.04165,37.79361,1
65536,262144,137.59966,26.86519,0.10204,26.80658,1
131072,8192,614.50722,257.75197,0.05722,257.71376,1
131072,16384,415.45142,146.47884,0.02775,146.46410,1
131072,32768,280.58385,87.85365,0.07845,87.81304,1
131072,65536,217.58184,55.81129,0.04047,55.79470,1
131072,131072,166.45372,37.56239,0.04592,37.54653,1
131072,262144,126.39406,27.02731,0.07666,26.99364,1
262144,8192,562.38770,257.79424,0.07334,257.75354,1
262144,16384,400.32309,146.31528,0.09059,146.25991,1
262144,32768,267.84329,87.69926,0.07979,87.66167,1
262144,65536,211.41945,55.64993,0.09947,55.57417,1
262144,131072,155.89733,37.43539,0.06574,37.37943,1
262144,262144,124.45096,26.86455,0.04302,26.84448,1
