rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,7.21458,0.12119,7.14208,0
8192,8192,256.74488,80.00958,0.02344,79.99903,0
8192,16384,207.88450,51.07374,0.11965,51.00616,0
8192,32768,161.65031,35.22263,0.02248,35.21914,0
8192,65536,126.23293,25.58062,0.01896,25.57258,0
8192,131072,98.31116,18.61530,0.06380,18.59128,0
8192,262144,70.81901,12.53145,0.03046,12.51394,0
16384,8192,252.91955,78.65046,0.02142,78.63645,0
16384,16384,180.21221,50.19324,0.02607,50.17816,0
16384,32768,143.38720,34.71795,0.01921,34.70760,0
16384,65536,113.44880,25.25076,0.01078,25.24954,0
16384,131072,87.95680,18.29589,0.03376,18.27754,0
16384,262144,64.49252,12.48036,0.06350,12.44926,0
32768,8192,235.41765,77.65669,0.02442,77.64419,0
32768,16384,169.76430,49.82480,0.02104,49.81540,0
32768,32768,139.05595,34.39632,0.02841,34.37442,0
32768,65536,105.51333,25.01860,0.01661,25.01549,0
32768,131072,80.08010,18.14472,0.02491,18.12882,0
32768,262144,57.36765,12.39990,0.02550,12.38603,0
65536,8192,228.31795,77.43664,0.05373,77.41735,0
65536,16384,165.63202,49.58118,0.02791,49.56380,0
65536,32768,132.60907,34.35701,0.01651,34.35074,0
65536,65536,93.50042,24.91896,0.00595,24.91647,0
65536,131072,70.74402,18.03998,0.01043,18.03451,0
65536,262144,52.18038,12.33186,0.04690,12.30560,0
131072,8192,227.83593,77.28101,0.03686,77.26604,0
131072,16384,152.53642,49.53823,0.02271,49.52339,0
131072,32768,121.55288,34.28479,0.02728,34.27532,0
131072,65536,85.70878,24.89096,0.02028,24.88277,0
131072,131072,64.06949,17.99685,0.01545,17.99035,0
131072,262144,47.83070,12.25336,0.02733,12.24916,0
262144,8192,231.18945,77.44065,0.07569,77.38712,0
262144,16384,146.48442,49.58139,0.10029,49.51554,0
262144,32768,114.20423,34.23051,0.04981,34.19686,0
262144,65536,81.33716,24.89338,0.05593,24.85681,0
262144,131072,59.72223,18.03670,0.03875,18.01377,0
262144,262144,46.04764,12.26904,0.06686,12.24453,0
