rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,55.37573,1.54845,54.43434,0
8192,8192,2108.64567,396.65937,0.35792,396.55244,0
8192,16384,1630.13288,272.55773,0.15853,272.54977,0
8192,32768,1294.21940,195.73991,0.17982,195.68912,0
8192,65536,1027.91347,139.42478,0.09771,139.41284,0
8192,131072,824.87326,94.46599,0.03493,94.45365,0
8192,262144,677.46714,65.73757,0.40636,65.54707,0
16384,8192,1936.39536,390.68185,0.22151,390.70396,0
16384,16384,1507.03527,269.50354,0.13363,269.48858,0
16384,32768,1197.35711,194.58637,0.10937,194.52590,0
16384,65536,991.37517,138.35534,0.07717,138.32828,0
16384,131072,799.03669,93.65786,0.08475,93.59475,0
16384,262144,630.71449,64.90426,0.11717,64.85015,0
32768,8192,1823.73510,388.37590,0.08892,388.35158,0
32768,16384,1409.76619,268.21055,0.13822,268.12734,0
32768,32768,1097.03110,193.30304,0.02935,193.28915,0
32768,65536,898.25500,137.42295,0.06676,137.37991,0
32768,131072,739.87788,92.90624,0.03357,92.88583,0
32768,262144,572.60175,63.97340,0.08116,63.92962,0
65536,8192,1673.63719,386.53873,0.12449,386.53718,0
65536,16384,1342.67589,267.84631,0.04806,267.83188,0
65536,32768,1020.70412,193.30652,0.03814,193.28171,0
65536,65536,837.77177,137.11822,0.04844,137.09932,0
65536,131072,673.14879,92.93577,0.07601,92.91086,0
65536,262144,533.27570,63.55962,0.08296,63.50801,0
131072,8192,1655.59654,387.82587,0.23973,387.67796,0
131072,16384,1255.55127,267.65439,0.15429,267.59268,0
131072,32768,971.41755,192.96193,0.08826,192.92765,0
131072,65536,775.75056,137.37296,0.11001,137.37363,0
131072,131072,640.30670,92.42138,0.14473,92.34832,0
131072,262144,498.44026,66.38916,1.42858,65.50391,0
262144,8192,1606.80514,387.28686,0.04773,387.26257,0
262144,16384,1205.23945,267.58671,0.16255,267.60112,0
262144,32768,897.94013,193.13501,0.19143,193.01527,0
262144,65536,721.81960,137.47452,0.15266,137.38193,0
262144,131072,566.90888,93.25810,0.15988,93.17948,0
262144,262144,459.40153,69.34863,1.19137,68.73031,0
