rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,5.13559,0.03203,5.11948,0
8192,8192,150.17320,64.67166,0.02812,64.65655,0
8192,16384,97.14122,36.49310,0.01090,36.48746,0
8192,32768,64.57445,22.25495,0.02048,22.24485,0
8192,65536,49.93550,14.90214,0.02121,14.89233,0
8192,131072,36.56591,10.74088,0.00619,10.74069,0
8192,262144,26.13732,7.80754,0.01013,7.80477,0
16384,8192,142.99334,63.10871,0.01513,63.10286,0
16384,16384,84.36412,35.82316,0.02059,35.81579,0
16384,32768,57.60184,21.95195,0.02428,21.94357,0
16384,65536,44.47429,14.72797,0.01181,14.71975,0
16384,131072,33.00108,10.64425,0.00865,10.64027,0
16384,262144,23.37425,7.77054,0.00444,7.76827,0
32768,8192,121.91580,62.34976,0.02030,62.33935,0
32768,16384,91.00229,35.45197,0.01334,35.44358,0
32768,32768,52.99949,21.81163,0.02336,21.80528,0
32768,65536,40.62076,14.67891,0.01316,14.67221,0
32768,131072,29.79849,10.60077,0.01978,10.59237,0
32768,262144,21.21928,7.73666,0.01384,7.73381,0
65536,8192,117.05736,61.99736,0.02886,61.98274,0
65536,16384,84.85796,35.26741,0.01577,35.25715,0
65536,32768,48.65752,21.73163,0.01936,21.72218,0
65536,65536,37.29814,14.68494,0.00956,14.68032,0
65536,131072,27.06528,10.57755,0.01028,10.57140,0
65536,262144,19.51826,7.74222,0.00719,7.73804,0
131072,8192,129.72534,61.93591,0.02913,61.92341,0
131072,16384,75.90605,35.28478,0.02912,35.26896,0
131072,32768,46.15213,21.74251,0.03765,21.71316,0
131072,65536,34.82232,14.63391,0.00817,14.63309,0
131072,131072,25.16130,10.51899,0.01542,10.51043,0
131072,262144,18.30834,7.69379,0.01947,7.68276,0
262144,8192,132.40541,62.12677,0.07270,62.08306,0
262144,16384,73.71012,35.32067,0.08457,35.27115,0
262144,32768,43.94085,21.68212,0.05289,21.65134,0
262144,65536,33.03093,14.61869,0.01146,14.61667,0
262144,131072,24.05971,10.51837,0.00936,10.51392,0
262144,262144,17.63399,7.70733,0.02080,7.71207,0
