rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,14.34070,0.27376,14.16612,0
8192,8192,496.39502,189.81079,0.06569,189.78186,1
8192,16384,363.49120,121.95712,0.04508,121.93181,1
8192,32768,296.62427,78.66766,0.04988,78.64129,1
8192,65536,230.47660,51.56456,0.02861,51.56297,1
8192,131072,189.81583,34.86474,0.05945,34.85336,1
8192,262144,146.90110,24.48696,0.08778,24.44260,1
16384,8192,463.51271,208.22051,0.04609,208.21138,1
16384,16384,334.85538,125.72125,0.02617,125.70527,1
16384,32768,259.29954,79.40354,0.03824,79.39452,1
16384,65536,210.97941,51.46357,0.02412,51.45889,1
16384,131072,167.83111,34.57193,0.03930,34.55799,1
16384,262144,128.09832,24.13099,0.10425,24.08541,1
32768,8192,533.33169,224.10139,0.05129,224.08457,1
32768,16384,322.57122,131.77377,0.03451,131.76159,1
32768,32768,243.74858,79.51108,0.04498,79.48275,1
32768,65536,203.08283,51.43086,0.03054,51.41613,1
32768,131072,155.69838,34.39845,0.08250,34.38003,1
32768,262144,126.65206,24.16832,0.06380,24.13098,1
65536,8192,453.47731,238.06204,0.06950,238.01936,1
65536,16384,300.08105,136.83238,0.05414,136.81680,1
65536,32768,272.32158,81.60268,0.04195,81.57598,1
65536,65536,189.11662,51.41424,0.04322,51.38917,1
65536,131072,152.39760,34.12686,0.03643,34.11395,1
65536,262144,104.79074,24.15685,0.06090,24.12507,1
131072,8192,518.06831,247.56122,0.02710,247.54106,1
131072,16384,366.66074,139.55974,0.04241,139.54070,1
131072,32768,248.86173,82.35015,0.03454,82.33043,1
131072,65536,179.59543,51.55657,0.08299,51.51796,1
131072,131072,138.44205,34.14656,0.04863,34.12129,1
131072,262144,102.95746,24.09238,0.04730,24.07913,1
262144,8192,542.86430,250.56998,0.06881,250.54975,1
262144,16384,353.62800,140.42278,0.07923,140.39249,1
262144,32768,250.36890,82.64527,0.07166,82.62224,1
262144,65536,172.36041,51.43298,0.09823,51.38205,1
262144,131072,135.59427,34.10328,0.02493,34.09643,1
262144,262144,104.69423,23.98960,0.07618,23.94450,1
