rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,15.80387,0.15322,15.83827,0
8192,8192,672.06932,126.72819,0.11960,126.64495,0
8192,16384,517.68078,90.89834,0.02510,90.88942,0
8192,32768,417.19422,65.33201,0.03363,65.31197,0
8192,65536,334.91891,44.17988,0.02366,44.17243,0
8192,131072,266.38807,28.14364,0.02350,28.13860,0
8192,262144,201.48500,19.08678,0.08379,19.03351,0
16384,8192,610.17152,125.73030,0.03316,125.70611,0
16384,16384,467.07130,90.24130,0.08437,90.19405,0
16384,32768,387.86583,64.77463,0.05531,64.76723,0
16384,65536,313.72494,43.82372,0.03476,43.82165,0
16384,131072,243.65242,27.92279,0.02150,27.91559,0
16384,262144,190.73413,18.76412,0.07171,18.72477,0
32768,8192,572.69203,124.71664,0.08581,124.65959,0
32768,16384,438.21672,89.96315,0.05768,89.96937,0
32768,32768,352.61116,64.58849,0.04919,64.56608,0
32768,65536,288.89746,43.67877,0.05510,43.65904,0
32768,131072,226.62906,27.48223,0.01910,27.47267,0
32768,262144,169.79521,18.47287,0.12141,18.39823,0
65536,8192,540.66851,124.12839,0.10417,124.07347,0
65536,16384,404.64253,89.61053,0.03985,89.58324,0
65536,32768,326.54194,64.40140,0.05584,64.37663,0
65536,65536,264.88590,43.45481,0.04372,43.42181,0
65536,131072,200.80819,27.79404,0.03833,27.77148,0
65536,262144,161.76810,18.32209,0.14196,18.23324,0
131072,8192,515.28762,124.00557,0.13663,123.89965,0
131072,16384,393.42267,89.33722,0.12655,89.26800,0
131072,32768,301.91184,64.40634,0.03327,64.38179,0
131072,65536,242.06311,43.71122,0.06114,43.67775,0
131072,131072,184.96523,27.41393,0.05780,27.38301,0
131072,262144,153.23053,18.47504,0.11675,18.41322,0
262144,8192,492.21081,124.04270,0.15557,123.95188,0
262144,16384,377.52890,89.59662,0.03424,89.58398,0
262144,32768,284.39284,64.37850,0.03252,64.36936,0
262144,65536,235.50522,43.78164,0.02569,43.77152,0
262144,131072,185.26564,28.00204,0.07831,27.96001,0
262144,262144,146.39463,18.36462,0.13597,18.28045,0
