rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,10.78810,0.05347,10.75975,0
8192,8192,466.79818,238.71609,0.06511,238.67748,0
8192,16384,280.66950,129.06149,0.02812,129.04993,0
8192,32768,187.39502,73.22254,0.04146,73.18940,0
8192,65536,138.95561,45.36626,0.05597,45.34984,0
8192,131072,106.07649,31.02012,0.12915,30.95380,0
8192,262144,79.68101,22.22219,0.12375,22.16730,0
16384,8192,392.66861,235.01486,0.04308,234.99525,0
16384,16384,259.43927,126.14371,0.02174,126.13724,0
16384,32768,189.94598,71.53229,0.03802,71.50736,0
16384,65536,126.16711,44.47752,0.04202,44.45782,0
16384,131072,95.73117,30.55677,0.13141,30.47653,0
16384,262144,72.42788,22.08415,0.09759,22.03956,0
32768,8192,365.29304,232.33406,0.03959,232.33039,0
32768,16384,281.16985,124.28258,0.04623,124.26267,0
32768,32768,177.27833,70.64114,0.02204,70.63143,0
32768,65536,115.48005,43.80611,0.03055,43.79312,0
32768,131072,87.02532,30.23890,0.11587,30.18320,0
32768,262144,64.31730,21.90323,0.09054,21.86797,0
65536,8192,422.89877,230.71437,0.02095,230.69988,0
65536,16384,263.20434,123.40685,0.02452,123.39904,0
65536,32768,164.41348,70.17376,0.02880,70.16246,0
65536,65536,106.58527,43.47832,0.05153,43.45162,0
65536,131072,80.10218,29.83142,0.09361,29.77427,0
65536,262144,57.89434,21.82794,0.06052,21.79863,0
131072,8192,407.91641,231.15557,0.18243,231.04228,0
131072,16384,251.88944,123.57957,0.05170,123.55800,0
131072,32768,172.25333,70.13543,0.04364,70.11083,0
131072,65536,99.58268,43.31223,0.04716,43.28127,0
131072,131072,73.53809,29.72552,0.07186,29.69126,0
131072,262144,52.85286,21.79220,0.05687,21.76154,0
262144,8192,422.70826,230.88506,0.30677,230.70384,0
262144,16384,264.49541,123.48803,0.22655,123.34526,0
262144,32768,154.85871,70.10478,0.09952,70.05262,0
262144,65536,94.92163,43.34094,0.09806,43.29384,0
262144,131072,69.34597,29.64548,0.06308,29.60550,0
262144,262144,49.07237,21.75720,0.06118,21.73736,0
