rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,1.43303,0.01216,1.42617,0
8192,8192,15.14561,5.82108,0.00330,5.81940,0
8192,16384,11.43163,4.09128,0.00279,4.09116,0
8192,32768,8.38674,3.02034,0.00761,3.01693,0
8192,65536,5.83588,2.23857,0.00512,2.23514,0
8192,131072,3.24334,1.51598,0.00327,1.51637,0
16384,8192,13.66076,5.73438,0.00493,5.73172,0
16384,16384,10.50772,4.03664,0.00714,4.03281,0
16384,32768,7.60906,3.00913,0.00964,3.00246,0
16384,65536,5.25988,2.22545,0.00429,2.22330,0
16384,131072,2.89515,1.50784,0.00304,1.50616,0
32768,8192,12.55947,5.69424,0.00410,5.69184,0
32768,16384,9.74341,4.02492,0.00284,4.02499,0
32768,32768,7.01184,2.98772,0.01079,2.98267,0
32768,65536,4.89890,2.22377,0.00268,2.22301,0
32768,131072,2.64343,1.50672,0.00432,1.50519,0
65536,8192,11.93650,5.66435,0.00478,5.66352,0
65536,16384,9.10479,3.99991,0.00411,3.99807,0
65536,32768,6.63307,2.98557,0.00304,2.98464,0
65536,65536,4.69430,2.21562,0.00285,2.21405,0
65536,131072,2.67248,1.49883,0.00670,1.49521,0
131072,8192,11.47275,5.64936,0.00454,5.64628,0
131072,16384,8.74138,3.97997,0.00819,3.97660,0
131072,32768,6.47558,2.97790,0.00441,2.97510,0
131072,65536,4.62629,2.20868,0.00141,2.20798,0
131072,131072,2.61011,1.51358,0.00273,1.51199,0
