rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,6.59206,0.05778,6.54687,0
8192,8192,197.25876,71.45482,0.02879,71.43695,0
8192,16384,146.93608,43.15059,0.02934,43.13234,0
8192,32768,104.92407,28.47366,0.02421,28.46027,0
8192,65536,83.39598,20.40109,0.02132,20.39600,0
8192,131072,62.76395,15.14103,0.00853,15.13659,0
8192,262144,45.53686,10.78317,0.01071,10.78162,0
16384,8192,180.71597,69.94768,0.01236,69.94276,0
16384,16384,133.57988,42.39311,0.02362,42.38698,0
16384,32768,95.16943,28.16035,0.01427,28.15470,0
16384,65536,75.17613,20.18584,0.02394,20.18714,0
16384,131072,57.53665,15.02969,0.00991,15.02303,0
16384,262144,41.16007,10.75009,0.00604,10.74911,0
32768,8192,178.10799,69.22735,0.02392,69.21420,0
32768,16384,117.60406,42.04203,0.01408,42.03465,0
32768,32768,85.97355,27.95883,0.01592,27.94990,0
32768,65536,68.00495,20.09106,0.03156,20.08465,0
32768,131072,51.44336,14.93364,0.00485,14.93201,0
32768,262144,36.95371,10.66070,0.01690,10.65741,0
65536,8192,176.93157,68.79215,0.01526,68.78279,0
65536,16384,119.89030,41.94193,0.02239,41.93835,0
65536,32768,79.46389,27.84970,0.02454,27.84733,0
65536,65536,62.25289,20.04547,0.01242,20.04132,0
65536,131072,46.10450,14.87563,0.00687,14.87522,0
65536,262144,33.73256,10.64414,0.01287,10.63853,0
131072,8192,178.24899,68.68583,0.02483,68.67375,0
131072,16384,115.84018,41.82313,0.02288,41.80937,0
131072,32768,73.55864,27.80226,0.02826,27.78183,0
131072,65536,57.34959,19.99278,0.00935,19.98626,0
131072,131072,41.98348,14.83719,0.03138,14.82195,0
131072,262144,31.12143,10.61534,0.00712,10.61343,0
262144,8192,180.91851,68.98857,0.10369,68.93208,0
262144,16384,116.89228,41.91911,0.06274,41.88596,0
262144,32768,70.30416,27.86269,0.06506,27.83022,0
262144,65536,53.90590,19.99253,0.02465,19.98746,0
262144,131072,39.93161,14.85659,0.00726,14.85481,0
262144,262144,29.80639,10.63288,0.02554,10.62122,0
