rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,16.09707,0.12068,16.06635,0
8192,8192,778.22079,277.54163,0.05923,277.50755,0
8192,16384,596.35173,164.49658,0.02692,164.48817,0
8192,32768,462.70746,106.45690,0.07777,106.41815,0
8192,65536,381.51989,74.07903,0.05224,74.04054,0
8192,131072,306.76144,54.06990,0.03974,54.04311,0
8192,262144,238.73966,39.29782,0.02276,39.28755,0
16384,8192,740.59037,271.75517,0.02450,271.74248,0
16384,16384,563.23353,161.97716,0.04611,161.96772,0
16384,32768,429.67574,104.38350,0.03253,104.38716,0
16384,65536,347.08437,72.82240,0.04194,72.83144,0
16384,131072,281.39128,53.32398,0.04101,53.30029,0
16384,262144,223.09807,38.71917,0.02798,38.72662,0
32768,8192,772.69181,268.77571,0.03164,268.77417,0
32768,16384,528.55696,159.82631,0.04827,159.82262,0
32768,32768,406.73435,103.51802,0.03526,103.51344,0
32768,65536,328.17696,72.19492,0.04867,72.17871,0
32768,131072,260.91491,52.69136,0.02794,52.67595,0
32768,262144,205.56853,38.30194,0.03468,38.29245,0
65536,8192,736.32251,267.03079,0.04805,267.00949,0
65536,16384,523.66321,159.04148,0.07231,159.02285,0
65536,32768,390.41249,102.96927,0.02656,102.95931,0
65536,65536,301.66421,71.80825,0.05167,71.78524,0
65536,131072,240.80421,52.37179,0.01844,52.36488,0
65536,262144,186.83639,37.93948,0.04347,37.91950,0
131072,8192,736.98590,268.17749,0.35290,267.96537,0
131072,16384,501.41755,159.20656,0.05260,159.17678,0
131072,32768,366.79987,102.81499,0.01790,102.80483,0
131072,65536,270.61285,71.58514,0.05100,71.55884,0
131072,131072,219.09207,52.01300,0.02635,52.01369,0
131072,262144,170.31631,37.71407,0.03008,37.71749,0
262144,8192,684.93255,269.22996,0.13590,269.16542,0
262144,16384,514.37447,158.90200,0.14827,158.83393,0
262144,32768,347.93821,102.65722,0.02360,102.65567,0
262144,65536,268.41628,71.54092,0.01366,71.53405,0
262144,131072,206.60007,51.95971,0.02123,51.95214,0
262144,262144,157.99484,37.71664,0.03754,37.69871,0
