filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.561_c862-r4_c4.tns,188.548,0.083159,1891.35,0.0990825,1891.29
k16_0.899_0.537_0.537_0.561_c862-r4_c8.tns,c size: (4 x 8), 264 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c16.tns,c size: (4 x 16), 520 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c32.tns,c size: (4 x 32), 1032 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c64.tns,B size: (16384 x 4 x 1024 x 64), 303509316 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c128.tns,B size: (16384 x 4 x 512 x 128), 169291588 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c256.tns,B size: (16384 x 4 x 256 x 256), 102182724 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c512.tns,B size: (16384 x 4 x 128 x 512), 68628292 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c1024.tns,B size: (16384 x 4 x 64 x 1024), 51851076 bytes
k16_0.899_0.537_0.537_0.561_c862-r4_c2048.tns,B size: (16384 x 4 x 32 x 2048), 43462468 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c4.tns,198.992,0.091462,1827.48,30.5151,1799.35
k16_0.899_0.537_0.537_0.561_c862-r8_c8.tns,170.29,0.111708,925.209,0.101195,925.166
k16_0.899_0.537_0.537_0.561_c862-r8_c16.tns,c size: (8 x 16), 1032 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c32.tns,B size: (8192 x 8 x 2048 x 32), 571879236 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c64.tns,B size: (8192 x 8 x 1024 x 64), 303443780 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c128.tns,B size: (8192 x 8 x 512 x 128), 169226052 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c256.tns,B size: (8192 x 8 x 256 x 256), 102117188 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c512.tns,B size: (8192 x 8 x 128 x 512), 68562756 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c1024.tns,B size: (8192 x 8 x 64 x 1024), 51785540 bytes
k16_0.899_0.537_0.537_0.561_c862-r8_c2048.tns,B size: (8192 x 8 x 32 x 2048), 43396932 bytes
k16_0.899_0.537_0.537_0.561_c862-r16_c4.tns,190.266,0.110366,1753.51,0.0656416,1753.5
k16_0.899_0.537_0.537_0.561_c862-r16_c8.tns,155.204,0.085851,890.252,0.0365704,890.243
k16_0.899_0.537_0.537_0.561_c862-r16_c16.tns,132.292,0.081225,363.811,0.104544,363.735
k16_0.899_0.537_0.537_0.561_c862-r16_c32.tns,B size: (4096 x 16 x 2048 x 32), 571846468 bytes
k16_0.899_0.537_0.537_0.561_c862-r16_c64.tns,B size: (4096 x 16 x 1024 x 64), 303411012 bytes
k16_0.899_0.537_0.537_0.561_c862-r16_c128.tns,B size: (4096 x 16 x 512 x 128), 169193284 bytes
k16_0.899_0.537_0.537_0.561_c862-r16_c256.tns,B size: (4096 x 16 x 256 x 256), 102084420 bytes
k16_0.899_0.537_0.537_0.561_c862-r16_c512.tns,B size: (4096 x 16 x 128 x 512), 68529988 bytes
k16_0.899_0.537_0.537_0.561_c862-r16_c1024.tns,B size: (4096 x 16 x 64 x 1024), 51752772 bytes
k16_0.899_0.537_0.537_0.561_c862-r16_c2048.tns,B size: (4096 x 16 x 32 x 2048), 43364164 bytes
k16_0.899_0.537_0.537_0.561_c862-r32_c4.tns,199.193,0.086065,1763.31,7.13465,1765.78
k16_0.899_0.537_0.537_0.561_c862-r32_c8.tns,155.054,0.087908,879.175,0.274707,878.972
k16_0.899_0.537_0.537_0.561_c862-r32_c16.tns,132.108,0.072687,357.677,0.0524003,357.662
k16_0.899_0.537_0.537_0.561_c862-r32_c32.tns,119.982,0.072691,195.511,0.223711,195.352
k16_0.899_0.537_0.537_0.561_c862-r32_c64.tns,B size: (2048 x 32 x 1024 x 64), 303394628 bytes
k16_0.899_0.537_0.537_0.561_c862-r32_c128.tns,B size: (2048 x 32 x 512 x 128), 169176900 bytes
k16_0.899_0.537_0.537_0.561_c862-r32_c256.tns,B size: (2048 x 32 x 256 x 256), 102068036 bytes
k16_0.899_0.537_0.537_0.561_c862-r32_c512.tns,B size: (2048 x 32 x 128 x 512), 68513604 bytes
k16_0.899_0.537_0.537_0.561_c862-r32_c1024.tns,B size: (2048 x 32 x 64 x 1024), 51736388 bytes
k16_0.899_0.537_0.537_0.561_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 43347780 bytes
k16_0.899_0.537_0.537_0.561_c862-r64_c4.tns,194.805,0.084795,1719.49,0.093793,1719.46
k16_0.899_0.537_0.537_0.561_c862-r64_c8.tns,155.028,0.081327,873.025,0.019769,873.017
k16_0.899_0.537_0.537_0.561_c862-r64_c16.tns,132.956,0.076749,354.645,0.0704971,354.592
k16_0.899_0.537_0.537_0.561_c862-r64_c32.tns,118.886,0.067537,194.007,0.373463,193.854
k16_0.899_0.537_0.537_0.561_c862-r64_c64.tns,115.886,0.077031,114.345,0.466973,114.052
k16_0.899_0.537_0.537_0.561_c862-r64_c128.tns,B size: (1024 x 64 x 512 x 128), 169168708 bytes
k16_0.899_0.537_0.537_0.561_c862-r64_c256.tns,B size: (1024 x 64 x 256 x 256), 102059844 bytes
k16_0.899_0.537_0.537_0.561_c862-r64_c512.tns,B size: (1024 x 64 x 128 x 512), 68505412 bytes
k16_0.899_0.537_0.537_0.561_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 51728196 bytes
k16_0.899_0.537_0.537_0.561_c862-r64_c2048.tns,B size: (1024 x 64 x 32 x 2048), 43339588 bytes
k16_0.899_0.537_0.537_0.561_c862-r128_c4.tns,194.726,0.089051,1713.95,0.128407,1713.89
k16_0.899_0.537_0.537_0.561_c862-r128_c8.tns,158.779,0.083,870.077,0.0782987,870.05
k16_0.899_0.537_0.537_0.561_c862-r128_c16.tns,131.81,0.07271,352.941,0.0781067,352.896
k16_0.899_0.537_0.537_0.561_c862-r128_c32.tns,119.964,0.071908,193.148,0.255072,192.998
k16_0.899_0.537_0.537_0.561_c862-r128_c64.tns,114.635,0.063778,114.02,0.217436,113.979
