filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k18_0.899_0.457_0.437_0.484_c862.mtx,90.2891,0.055922,6.55905,0.344069,6.31221
k18_0.899_0.458_0.437_0.484_c862.mtx,88.512,0.052843,6.50017,0.329217,6.26237
k18_0.899_0.459_0.437_0.484_c862.mtx,88.5039,0.052189,6.46609,0.409688,6.22398
k18_0.899_0.460_0.437_0.484_c862.mtx,87.9287,0.052866,6.51115,0.293532,6.33167
k18_0.899_0.461_0.437_0.484_c862.mtx,88.443,0.053214,6.51478,0.412399,6.27968
k18_0.899_0.462_0.437_0.484_c862.mtx,88.9359,0.054163,6.55851,0.321591,6.36412
k18_0.899_0.463_0.437_0.484_c862.mtx,89.0796,0.086505,7.60159,0.583236,7.23003
k18_0.899_0.464_0.437_0.484_c862.mtx,89.1363,0.056772,6.6738,0.427124,6.42445
k18_0.899_0.465_0.437_0.484_c862.mtx,88.8866,0.053077,6.81515,0.35312,6.62377
k18_0.899_0.466_0.437_0.484_c862.mtx,88.9877,0.053325,6.84754,0.393696,6.61752
k18_0.899_0.467_0.437_0.484_c862.mtx,90.3462,0.061047,7.00505,0.328767,6.80288
k18_0.899_0.468_0.437_0.484_c862.mtx,90.5036,0.06373,6.90697,0.434041,6.64754
k18_0.899_0.469_0.437_0.484_c862.mtx,90.9755,0.060031,7.122,0.373154,6.89081
k18_0.899_0.470_0.437_0.484_c862.mtx,89.0631,0.05418,7.02203,0.307228,6.85161
k18_0.899_0.471_0.437_0.484_c862.mtx,89.3994,0.055203,7.04984,0.355357,6.83543
k18_0.899_0.472_0.437_0.484_c862.mtx,88.4166,0.058046,7.19089,0.305341,6.99052
k18_0.899_0.473_0.437_0.484_c862.mtx,88.4229,0.055688,7.22866,0.320279,7.02661
k18_0.899_0.474_0.437_0.484_c862.mtx,89.8817,0.062362,7.04954,0.3986,6.7998
k18_0.899_0.475_0.437_0.484_c862.mtx,89.1737,0.056735,7.27919,0.438045,7.00639
k18_0.899_0.476_0.437_0.484_c862.mtx,90.5164,0.06018,7.26824,0.375493,7.03646
k18_0.899_0.477_0.437_0.484_c862.mtx,89.8639,0.057838,7.41478,0.395728,7.12642
k18_0.899_0.478_0.437_0.484_c862.mtx,90.0398,0.060096,7.4327,0.400282,7.18673
k18_0.899_0.479_0.437_0.484_c862.mtx,89.2227,0.056543,7.52264,0.404964,7.2528
k18_0.899_0.480_0.437_0.484_c862.mtx,88.4146,0.051551,7.72257,0.389071,7.44757
k18_0.899_0.481_0.437_0.484_c862.mtx,89.3167,0.056481,7.60978,0.394989,7.36161
k18_0.899_0.482_0.437_0.484_c862.mtx,88.604,0.053912,7.62574,0.368227,7.39706
k18_0.899_0.483_0.437_0.484_c862.mtx,88.8185,0.054375,7.79866,0.331977,7.59209
k18_0.899_0.484_0.437_0.484_c862.mtx,89.3433,0.058976,7.76481,0.388876,7.52035
k18_0.899_0.485_0.437_0.484_c862.mtx,88.396,0.056081,7.63887,0.444903,7.36129
k18_0.899_0.486_0.437_0.484_c862.mtx,89.7077,0.059252,7.97174,0.329402,7.77134
k18_0.899_0.487_0.437_0.484_c862.mtx,88.5209,0.053172,8.16761,0.272776,8.00272
k18_0.899_0.488_0.437_0.484_c862.mtx,89.4278,0.056533,8.06793,0.335933,7.83391
k18_0.899_0.489_0.437_0.484_c862.mtx,89.6018,0.064292,8.11926,0.334349,7.89209
k18_0.899_0.490_0.437_0.484_c862.mtx,88.9387,0.054034,8.26651,0.277634,8.06572
k18_0.899_0.491_0.437_0.484_c862.mtx,89.0437,0.053871,8.22005,0.42591,7.99426
k18_0.899_0.492_0.437_0.484_c862.mtx,89.5799,0.059621,8.34263,0.319517,8.11622
k18_0.899_0.493_0.437_0.484_c862.mtx,89.7945,0.055787,8.45522,0.269745,8.31673
k18_0.899_0.494_0.437_0.484_c862.mtx,88.9028,0.057484,8.47533,0.268732,8.27143
k18_0.899_0.495_0.437_0.484_c862.mtx,89.6625,0.058488,8.49789,0.358537,8.27385
k18_0.899_0.496_0.437_0.484_c862.mtx,89.0426,0.054092,8.50894,0.280174,8.33752
k18_0.899_0.497_0.437_0.484_c862.mtx,89.2774,0.054961,8.65158,0.329561,8.46003
k18_0.899_0.498_0.437_0.484_c862.mtx,88.621,0.058156,8.62752,0.299352,8.43726
k18_0.899_0.499_0.437_0.484_c862.mtx,88.4465,0.054652,8.80777,0.299433,8.62383
k18_0.899_0.500_0.437_0.484_c862.mtx,88.864,0.052906,8.98217,0.25964,8.90666
k18_0.899_0.501_0.437_0.484_c862.mtx,88.8213,0.056163,8.80723,0.341169,8.59874
k18_0.899_0.502_0.437_0.484_c862.mtx,89.0401,0.05637,8.97841,0.364289,8.75735
k18_0.899_0.503_0.437_0.484_c862.mtx,89.2474,0.057346,9.04805,0.343325,8.79493
k18_0.899_0.504_0.437_0.484_c862.mtx,88.8569,0.055322,9.17888,0.283512,8.99679
k18_0.899_0.505_0.437_0.484_c862.mtx,88.7699,0.055764,9.22528,0.239613,9.07894
k18_0.899_0.506_0.437_0.484_c862.mtx,90.3851,0.051974,9.23269,0.307022,9.03944
k18_0.899_0.507_0.437_0.484_c862.mtx,89.2273,0.055687,9.11003,0.256483,8.94221
k18_0.899_0.508_0.437_0.484_c862.mtx,89.286,0.053751,9.50273,0.239593,9.33959
k18_0.899_0.509_0.437_0.484_c862.mtx,88.59,0.053106,9.84,0.430225,9.58715
k18_0.899_0.510_0.437_0.484_c862.mtx,88.7928,0.054754,9.61378,0.294222,9.42613
k18_0.899_0.511_0.437_0.484_c862.mtx,89.3627,0.0564,9.65972,0.22013,9.51742
k18_0.899_0.512_0.437_0.484_c862.mtx,89.1905,0.051565,9.82882,0.155118,9.72639
k18_0.899_0.513_0.437_0.484_c862.mtx,89.4147,0.05815,9.85349,0.222581,9.68793
k18_0.899_0.514_0.437_0.484_c862.mtx,88.5953,0.057129,9.87859,0.274317,9.64041
k18_0.899_0.515_0.437_0.484_c862.mtx,88.7613,0.058294,9.7811,0.213763,9.6293
k18_0.899_0.516_0.437_0.484_c862.mtx,88.8773,0.055322,9.74889,0.284793,9.62532
k18_0.899_0.517_0.437_0.484_c862.mtx,88.9156,0.059233,9.99471,0.172672,9.86245
k18_0.899_0.518_0.437_0.484_c862.mtx,88.6966,0.058413,9.81674,0.153387,9.68996
k18_0.899_0.519_0.437_0.484_c862.mtx,88.5491,0.052488,9.79216,0.234905,9.6224
k18_0.899_0.520_0.437_0.484_c862.mtx,87.8253,0.051921,10.1715,0.242662,10.0412
k18_0.899_0.521_0.437_0.484_c862.mtx,87.8895,0.051325,10.1517,0.267198,9.98171
k18_0.899_0.522_0.437_0.484_c862.mtx,87.9252,0.052884,10.2253,0.194198,10.1022
k18_0.899_0.523_0.437_0.484_c862.mtx,88.2361,0.051964,10.3605,0.22759,10.2219
k18_0.899_0.524_0.437_0.484_c862.mtx,88.1485,0.05372,10.4049,0.207598,10.281
k18_0.899_0.525_0.437_0.484_c862.mtx,88.2698,0.052838,10.3368,0.192566,10.2209
k18_0.899_0.526_0.437_0.484_c862.mtx,88.3401,0.055394,10.7002,0.168845,10.6089
k18_0.899_0.527_0.437_0.484_c862.mtx,88.4393,0.05164,10.6097,0.194835,10.5072
k18_0.899_0.528_0.437_0.484_c862.mtx,88.3168,0.052303,10.802,0.153052,10.6939
k18_0.899_0.529_0.437_0.484_c862.mtx,88.1975,0.050764,10.8341,0.179707,10.7067
k18_0.899_0.530_0.437_0.484_c862.mtx,88.0803,0.049728,10.831,0.118257,10.7402
k18_0.899_0.531_0.437_0.484_c862.mtx,88.7467,0.052132,10.9712,0.195944,10.8504
k18_0.899_0.532_0.437_0.484_c862.mtx,88.1469,0.053977,11.1686,0.218036,11.0478
k18_0.899_0.533_0.437_0.484_c862.mtx,88.0571,0.053212,11.21,0.150562,11.1275
k18_0.899_0.534_0.437_0.484_c862.mtx,88.109,0.053648,11.1446,0.27527,10.9539
k18_0.899_0.535_0.437_0.484_c862.mtx,88.07,0.053667,11.2202,0.186232,11.1063
k18_0.899_0.536_0.437_0.484_c862.mtx,88.5336,0.054106,11.4668,0.137628,11.3929
k18_0.899_0.537_0.437_0.484_c862.mtx,91.5535,0.060114,11.4883,0.21586,11.3565
k18_0.899_0.537_0.438_0.484_c862.mtx,88.7991,0.054813,11.8231,0.139653,11.761
k18_0.899_0.537_0.439_0.484_c862.mtx,88.5903,0.053985,11.7487,0.0827845,11.6973
k18_0.899_0.537_0.440_0.484_c862.mtx,88.4254,0.054402,11.7257,0.253455,11.5756
k18_0.899_0.537_0.441_0.484_c862.mtx,88.6719,0.05229,11.8326,0.184595,11.7268
k18_0.899_0.537_0.442_0.484_c862.mtx,88.1554,0.051245,11.626,0.237729,11.4728
k18_0.899_0.537_0.443_0.484_c862.mtx,88.7281,0.054585,12.3113,0.0896204,12.2535
k18_0.899_0.537_0.444_0.484_c862.mtx,88.6622,0.053488,11.8083,0.1443,11.7098
k18_0.899_0.537_0.445_0.484_c862.mtx,88.2322,0.050976,12.0471,0.271796,11.8595
k18_0.899_0.537_0.446_0.484_c862.mtx,88.1428,0.04999,12.2185,0.20409,12.0734
k18_0.899_0.537_0.447_0.484_c862.mtx,88.5605,0.053606,12.2537,0.153297,12.17
k18_0.899_0.537_0.448_0.484_c862.mtx,88.3712,0.053688,12.5282,0.0885202,12.476
k18_0.899_0.537_0.449_0.484_c862.mtx,88.2627,0.052483,12.6042,0.108605,12.5526
k18_0.899_0.537_0.450_0.484_c862.mtx,88.2819,0.057886,12.2631,0.234287,12.1008
k18_0.899_0.537_0.451_0.484_c862.mtx,88.7628,0.054922,12.4815,0.20029,12.3805
k18_0.899_0.537_0.452_0.484_c862.mtx,88.3254,0.051586,12.81,0.133959,12.7432
k18_0.899_0.537_0.453_0.484_c862.mtx,88.9074,0.056183,12.8276,0.192168,12.74
k18_0.899_0.537_0.454_0.484_c862.mtx,88.346,0.053296,12.9425,0.153037,12.8331
k18_0.899_0.537_0.455_0.484_c862.mtx,89.3556,0.059301,12.8529,0.124105,12.7892
k18_0.899_0.537_0.456_0.484_c862.mtx,88.8587,0.055226,13.2458,0.104355,13.1877
k18_0.899_0.537_0.457_0.484_c862.mtx,88.5243,0.052302,13.0907,0.224678,12.9304
k18_0.899_0.537_0.458_0.484_c862.mtx,89.0286,0.054771,13.2267,0.156093,13.144
k18_0.899_0.537_0.459_0.484_c862.mtx,88.4925,0.049983,13.4195,0.160144,13.3607
k18_0.899_0.537_0.460_0.484_c862.mtx,88.5452,0.054617,13.2364,0.170018,13.148
k18_0.899_0.537_0.461_0.484_c862.mtx,88.4099,0.054276,13.6361,0.24769,13.4856
k18_0.899_0.537_0.462_0.484_c862.mtx,88.7414,0.058654,13.4309,0.192256,13.3155
k18_0.899_0.537_0.463_0.484_c862.mtx,89.6043,0.050909,13.7146,0.215435,13.5643
k18_0.899_0.537_0.464_0.484_c862.mtx,88.6421,0.054933,13.9073,0.260851,13.7434
k18_0.899_0.537_0.465_0.484_c862.mtx,88.7496,0.052349,13.9399,0.17681,13.8299
k18_0.899_0.537_0.466_0.484_c862.mtx,88.6947,0.053755,14.327,0.41813,14.1307
k18_0.899_0.537_0.467_0.484_c862.mtx,88.764,0.055988,13.8768,0.180677,13.7516
k18_0.899_0.537_0.468_0.484_c862.mtx,88.7582,0.050939,13.797,0.172842,13.6842
k18_0.899_0.537_0.469_0.484_c862.mtx,90.491,0.052733,14.3566,0.212874,14.2113
k18_0.899_0.537_0.470_0.484_c862.mtx,88.5303,0.052342,14.4762,0.231896,14.3096
k18_0.899_0.537_0.471_0.484_c862.mtx,88.9964,0.054718,14.5602,0.184012,14.4409
k18_0.899_0.537_0.472_0.484_c862.mtx,89.2739,0.050186,14.6579,0.208591,14.5273
k18_0.899_0.537_0.473_0.484_c862.mtx,88.7706,0.054535,14.8296,0.235188,14.6982
k18_0.899_0.537_0.474_0.484_c862.mtx,88.7401,0.055936,14.4813,0.199817,14.377
k18_0.899_0.537_0.475_0.484_c862.mtx,88.9099,0.050516,14.997,0.15503,14.9024
k18_0.899_0.537_0.476_0.484_c862.mtx,88.9027,0.053621,15.1137,0.165077,15.0459
k18_0.899_0.537_0.477_0.484_c862.mtx,88.8055,0.05298,15.2577,0.163901,15.1412
k18_0.899_0.537_0.478_0.484_c862.mtx,88.8026,0.057831,15.3594,0.148061,15.2565
k18_0.899_0.537_0.479_0.484_c862.mtx,88.7463,0.052039,15.0052,0.248306,14.8461
k18_0.899_0.537_0.480_0.484_c862.mtx,88.7424,0.05516,15.2686,0.189332,15.1222
k18_0.899_0.537_0.481_0.484_c862.mtx,88.7739,0.051976,15.7047,0.196674,15.5863
k18_0.899_0.537_0.482_0.484_c862.mtx,89.0475,0.058099,15.5784,0.183149,15.4674
k18_0.899_0.537_0.483_0.484_c862.mtx,89.7747,0.051741,15.8245,0.182749,15.708
k18_0.899_0.537_0.484_0.484_c862.mtx,88.9616,0.050961,16.0358,0.161182,15.9647
k18_0.899_0.537_0.485_0.484_c862.mtx,89.0068,0.054729,16.2694,0.101589,16.2357
k18_0.899_0.537_0.486_0.484_c862.mtx,88.9648,0.050914,15.6185,0.172644,15.5109
k18_0.899_0.537_0.487_0.484_c862.mtx,89.1439,0.054972,16.4008,0.115519,16.3516
k18_0.899_0.537_0.488_0.484_c862.mtx,89.3943,0.054075,16.8359,0.288578,16.7357
k18_0.899_0.537_0.489_0.484_c862.mtx,89.3536,0.052579,16.678,0.125349,16.5853
k18_0.899_0.537_0.490_0.484_c862.mtx,89.2701,0.060166,16.7641,0.171376,16.6743
k18_0.899_0.537_0.491_0.484_c862.mtx,89.1463,0.052256,17.7885,1.22639,16.9553
k18_0.899_0.537_0.492_0.484_c862.mtx,89.2309,0.053387,16.9611,0.133968,16.8737
k18_0.899_0.537_0.493_0.484_c862.mtx,89.087,0.056144,17.1973,0.167405,17.0556
k18_0.899_0.537_0.494_0.484_c862.mtx,89.3583,0.055986,17.2206,0.0994176,17.1723
k18_0.899_0.537_0.495_0.484_c862.mtx,89.4269,0.052749,17.2947,0.237081,17.1682
k18_0.899_0.537_0.496_0.484_c862.mtx,89.3021,0.055642,17.4876,0.106873,17.4289
k18_0.899_0.537_0.497_0.484_c862.mtx,89.1854,0.052542,17.6183,0.0963221,17.569
k18_0.899_0.537_0.498_0.484_c862.mtx,89.5033,0.053364,17.7089,0.110894,17.6308
k18_0.899_0.537_0.499_0.484_c862.mtx,89.2498,0.052591,17.8179,0.0980467,17.7541
k18_0.899_0.537_0.500_0.484_c862.mtx,89.3915,0.051187,17.8781,0.140861,17.78
k18_0.899_0.537_0.501_0.484_c862.mtx,89.3499,0.054923,18.1327,0.137316,18.0543
k18_0.899_0.537_0.502_0.484_c862.mtx,89.2068,0.051159,17.7162,0.091782,17.65
k18_0.899_0.537_0.503_0.484_c862.mtx,89.4806,0.053467,18.301,0.133758,18.2054
k18_0.899_0.537_0.504_0.484_c862.mtx,89.7716,0.057545,18.5148,0.163942,18.4203
k18_0.899_0.537_0.505_0.484_c862.mtx,89.2561,0.049768,18.5684,0.11719,18.5129
k18_0.899_0.537_0.506_0.484_c862.mtx,90.6584,0.050774,18.781,0.085107,18.7312
k18_0.899_0.537_0.507_0.484_c862.mtx,89.6517,0.052787,19.0177,0.131796,18.9451
k18_0.899_0.537_0.508_0.484_c862.mtx,89.4434,0.050551,19.0534,0.103917,18.9781
k18_0.899_0.537_0.509_0.484_c862.mtx,89.5409,0.053248,19.314,0.0489695,19.2922
k18_0.899_0.537_0.510_0.484_c862.mtx,89.8315,0.049939,19.3722,0.0773872,19.3417
k18_0.899_0.537_0.511_0.484_c862.mtx,90.9827,0.053052,19.608,0.0860819,19.5737
k18_0.899_0.537_0.512_0.484_c862.mtx,90.028,0.051033,19.6235,0.0751998,19.5789
k18_0.899_0.537_0.513_0.484_c862.mtx,89.8287,0.051053,19.6116,0.0906785,19.5565
k18_0.899_0.537_0.514_0.484_c862.mtx,89.9338,0.05202,19.5682,0.180525,19.486
k18_0.899_0.537_0.515_0.484_c862.mtx,89.824,0.054555,20.2432,0.104135,20.1784
k18_0.899_0.537_0.516_0.484_c862.mtx,89.8885,0.052049,20.2523,0.0852416,20.1966
k18_0.899_0.537_0.517_0.484_c862.mtx,90.2329,0.04979,20.3387,0.101732,20.2716
k18_0.899_0.537_0.518_0.484_c862.mtx,89.8688,0.050107,20.5155,0.0499014,20.4854
k18_0.899_0.537_0.519_0.484_c862.mtx,89.9078,0.049333,20.7078,0.0769033,20.673
k18_0.899_0.537_0.520_0.484_c862.mtx,89.9274,0.052292,20.932,0.333917,20.7686
k18_0.899_0.537_0.521_0.484_c862.mtx,90.1225,0.05026,21.0871,0.053239,21.0589
k18_0.899_0.537_0.522_0.484_c862.mtx,89.8802,0.050073,21.0512,0.114388,20.983
k18_0.899_0.537_0.523_0.484_c862.mtx,90.1616,0.050475,21.3657,0.0585729,21.3335
k18_0.899_0.537_0.524_0.484_c862.mtx,90.0592,0.048398,21.4594,0.140617,21.3864
k18_0.899_0.537_0.525_0.484_c862.mtx,90.356,0.053769,21.6328,0.0524012,21.603
k18_0.899_0.537_0.526_0.484_c862.mtx,90.06,0.050654,21.7694,0.0593474,21.7294
k18_0.899_0.537_0.527_0.484_c862.mtx,90.1463,0.058323,21.9558,0.080461,21.91
k18_0.899_0.537_0.528_0.484_c862.mtx,90.1925,0.050132,22.0865,0.161461,22.0179
k18_0.899_0.537_0.529_0.484_c862.mtx,90.7692,0.052464,22.2582,0.0504549,22.2263
k18_0.899_0.537_0.530_0.484_c862.mtx,90.4317,0.053753,21.8939,0.10158,21.8461
k18_0.899_0.537_0.531_0.484_c862.mtx,90.4667,0.051296,22.7616,0.0946411,22.7088
k18_0.899_0.537_0.532_0.484_c862.mtx,90.0648,0.057117,22.0398,0.10929,21.9704
k18_0.899_0.537_0.533_0.484_c862.mtx,90.3933,0.048077,22.197,0.0916224,22.1445
k18_0.899_0.537_0.534_0.484_c862.mtx,90.3819,0.050171,23.2552,0.0399432,23.2303
k18_0.899_0.537_0.535_0.484_c862.mtx,90.3514,0.049587,22.7408,0.0777344,22.6925
k18_0.899_0.537_0.536_0.484_c862.mtx,90.5927,0.051376,23.3295,0.0616728,23.2971
k18_0.899_0.537_0.537_0.484_c862.mtx,90.47,0.051003,23.5974,0.0853166,23.559
k18_0.899_0.537_0.537_0.485_c862.mtx,90.5951,0.05085,23.7748,0.0608468,23.7461
k18_0.899_0.537_0.537_0.486_c862.mtx,90.5023,0.051661,23.8631,0.0194247,23.8555
k18_0.899_0.537_0.537_0.487_c862.mtx,90.6706,0.05089,24.0322,0.0272947,24.0194
k18_0.899_0.537_0.537_0.488_c862.mtx,90.7706,0.053331,24.1074,0.102522,24.044
k18_0.899_0.537_0.537_0.489_c862.mtx,90.6509,0.050487,24.4036,0.0313879,24.3871
k18_0.899_0.537_0.537_0.490_c862.mtx,92.4148,0.052336,24.0754,0.0985152,24.0262
k18_0.899_0.537_0.537_0.491_c862.mtx,90.9145,0.050509,24.2777,0.152774,24.206
k18_0.899_0.537_0.537_0.492_c862.mtx,90.6252,0.049738,24.9085,0.0666628,24.8644
k18_0.899_0.537_0.537_0.493_c862.mtx,90.78,0.054289,25.2071,0.056393,25.1656
k18_0.899_0.537_0.537_0.494_c862.mtx,90.9448,0.055733,25.2453,0.0356409,25.226
k18_0.899_0.537_0.537_0.495_c862.mtx,90.8079,0.051193,25.5293,0.0371376,25.5111
k18_0.899_0.537_0.537_0.496_c862.mtx,90.9817,0.049946,25.6429,0.0447248,25.6185
k18_0.899_0.537_0.537_0.497_c862.mtx,90.9049,0.050193,25.9262,0.0546034,25.901
k18_0.899_0.537_0.537_0.498_c862.mtx,91.0102,0.051482,25.9698,0.0401284,25.9467
k18_0.899_0.537_0.537_0.499_c862.mtx,91.3068,0.059741,26.222,0.0253164,26.2091
k18_0.899_0.537_0.537_0.500_c862.mtx,91.0705,0.055357,26.4265,0.0729381,26.3822
k18_0.899_0.537_0.537_0.501_c862.mtx,91.1214,0.050424,26.6892,0.0446939,26.663
k18_0.899_0.537_0.537_0.502_c862.mtx,91.1498,0.050813,26.7484,0.0769868,26.697
k18_0.899_0.537_0.537_0.503_c862.mtx,91.095,0.050744,27.0429,0.060247,27.0147
k18_0.899_0.537_0.537_0.504_c862.mtx,91.3487,0.051809,27.2847,0.0490769,27.252
k18_0.899_0.537_0.537_0.505_c862.mtx,91.1745,0.049657,26.7823,0.0503282,26.7528
k18_0.899_0.537_0.537_0.506_c862.mtx,91.7244,0.058619,27.1248,0.113562,27.0611
k18_0.899_0.537_0.537_0.507_c862.mtx,91.6786,0.062473,27.8369,0.0485354,27.8087
k18_0.899_0.537_0.537_0.508_c862.mtx,91.4933,0.052755,27.9882,0.0197421,27.979
k18_0.899_0.537_0.537_0.509_c862.mtx,91.2601,0.049747,27.5363,0.0934599,27.5006
k18_0.899_0.537_0.537_0.510_c862.mtx,91.2779,0.049705,28.346,0.0358368,28.3258
k18_0.899_0.537_0.537_0.511_c862.mtx,92.5086,0.052498,28.7457,0.0299518,28.7319
k18_0.899_0.537_0.537_0.512_c862.mtx,91.649,0.051704,28.7695,0.0286363,28.7677
k18_0.899_0.537_0.537_0.513_c862.mtx,91.6429,0.050664,28.9755,0.0434417,28.9555
k18_0.899_0.537_0.537_0.514_c862.mtx,91.6984,0.049006,29.2016,0.0360445,29.1776
k18_0.899_0.537_0.537_0.515_c862.mtx,91.5956,0.049026,29.3753,0.0380996,29.3659
k18_0.899_0.537_0.537_0.516_c862.mtx,91.6361,0.051558,29.6527,0.0247316,29.6398
k18_0.899_0.537_0.537_0.517_c862.mtx,91.6658,0.054432,29.8119,0.0454739,29.7817
k18_0.899_0.537_0.537_0.518_c862.mtx,91.782,0.05081,30.0192,0.0307623,30.0019
k18_0.899_0.537_0.537_0.519_c862.mtx,91.8938,0.060825,30.2569,0.0227416,30.2541
k18_0.899_0.537_0.537_0.520_c862.mtx,91.8876,0.051341,30.4079,0.0382019,30.3866
k18_0.899_0.537_0.537_0.521_c862.mtx,99.6878,0.061641,37.602,0.13313,37.5323
k18_0.899_0.537_0.537_0.522_c862.mtx,92.0356,0.052297,30.908,0.0402635,30.8871
k18_0.899_0.537_0.537_0.523_c862.mtx,91.9727,0.050853,31.0629,0.043365,31.0335
k18_0.899_0.537_0.537_0.524_c862.mtx,92.302,0.053324,31.3886,0.0379753,31.3659
k18_0.899_0.537_0.537_0.525_c862.mtx,92.1214,0.0489,31.5993,0.0477268,31.5768
k18_0.899_0.537_0.537_0.526_c862.mtx,92.1198,0.050772,31.9198,0.0778586,31.8676
k18_0.899_0.537_0.537_0.527_c862.mtx,92.2477,0.051517,31.9956,0.0177774,31.9886
k18_0.899_0.537_0.537_0.528_c862.mtx,92.2591,0.05681,32.2651,0.027427,32.256
k18_0.899_0.537_0.537_0.529_c862.mtx,92.2025,0.051813,32.4324,0.0465295,32.4085
k18_0.899_0.537_0.537_0.530_c862.mtx,92.1339,0.050863,32.7011,0.0434501,32.6796
k18_0.899_0.537_0.537_0.531_c862.mtx,95.385,0.057776,33.0528,0.0513199,33.0264
k18_0.899_0.537_0.537_0.532_c862.mtx,92.3268,0.05332,33.2249,0.0554099,33.1915
k18_0.899_0.537_0.537_0.533_c862.mtx,94.1848,0.063623,40.9603,0.260942,40.8752
k18_0.899_0.537_0.537_0.534_c862.mtx,92.4301,0.048658,33.6488,0.0456057,33.6293
k18_0.899_0.537_0.537_0.535_c862.mtx,92.7697,0.056167,32.9721,0.0864977,32.9337
k18_0.899_0.537_0.537_0.536_c862.mtx,93.0283,0.058186,33.7758,0.0291333,33.7563
k18_0.899_0.537_0.537_0.537_c862.mtx,93.5801,0.060309,34.3435,0.0559134,34.3045
k18_0.899_0.537_0.537_0.538_c862.mtx,93.3149,0.062107,41.4551,0.0725065,41.4249
k18_0.899_0.537_0.537_0.539_c862.mtx,92.8382,0.053892,34.9109,0.040156,34.8815
k18_0.899_0.537_0.537_0.540_c862.mtx,92.6704,0.05074,35.1537,0.060107,35.1216
k18_0.899_0.537_0.537_0.541_c862.mtx,93.0538,0.054268,35.397,0.034266,35.3846
k18_0.899_0.537_0.537_0.542_c862.mtx,92.918,0.052973,35.6087,0.28186,35.4866
k18_0.899_0.537_0.537_0.543_c862.mtx,92.8651,0.054484,36.0837,0.051223,36.0558
k18_0.899_0.537_0.537_0.544_c862.mtx,92.9207,0.049899,36.0517,0.0363486,36.0417
k18_0.899_0.537_0.537_0.545_c862.mtx,93.0146,0.058913,36.2203,0.02273,36.2142
k18_0.899_0.537_0.537_0.546_c862.mtx,92.934,0.050247,36.5979,0.0332729,36.5923
k18_0.899_0.537_0.537_0.547_c862.mtx,93.1538,0.054124,36.9796,0.0444525,36.9616
k18_0.899_0.537_0.537_0.548_c862.mtx,93.2435,0.050965,37.1313,0.0198599,37.1205
k18_0.899_0.537_0.537_0.549_c862.mtx,95.0877,0.061917,44.5851,0.063864,44.5639
k18_0.899_0.537_0.537_0.550_c862.mtx,93.3122,0.052876,36.8785,0.0599758,36.8513
k18_0.899_0.537_0.537_0.551_c862.mtx,93.2737,0.05384,37.7022,0.063823,37.6545
k18_0.899_0.537_0.537_0.552_c862.mtx,93.4514,0.053552,38.133,0.0221772,38.133
k18_0.899_0.537_0.537_0.553_c862.mtx,93.5869,0.050667,38.4289,0.0205064,38.4162
k18_0.899_0.537_0.537_0.554_c862.mtx,93.9602,0.055835,38.67,0.0272747,38.6691
k18_0.899_0.537_0.537_0.555_c862.mtx,93.5195,0.050468,39.0093,0.0502842,38.9723
