filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.539_c862-r32_c4.tns,113.228,0.10292,16.8685,0.0918935,16.8186
k16_0.899_0.537_0.537_0.539_c862-r32_c8.tns,114.32,0.0703,17.5258,0.0377804,17.5066
k16_0.899_0.537_0.537_0.539_c862-r32_c16.tns,113.586,0.068007,19.6972,0.0445912,19.678
k16_0.899_0.537_0.537_0.539_c862-r32_c32.tns,111.717,0.061786,21.7856,0.0736274,21.7355
k16_0.899_0.537_0.537_0.539_c862-r32_c64.tns,114.382,0.070264,22.2885,0.0885346,22.2283
k16_0.899_0.537_0.537_0.539_c862-r32_c128.tns,113.614,0.067864,19.921,0.0918242,19.8593
k16_0.899_0.537_0.537_0.539_c862-r32_c256.tns,111.783,0.060545,16.5284,0.1207,16.4513
k16_0.899_0.537_0.537_0.539_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 48180748 bytes
k16_0.899_0.537_0.537_0.539_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 44600604 bytes
k16_0.899_0.537_0.537_0.539_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 40845100 bytes
k16_0.899_0.537_0.537_0.539_c862-r64_c4.tns,111.779,0.057503,17.4307,0.0439865,17.4051
k16_0.899_0.537_0.537_0.539_c862-r64_c8.tns,113.29,0.068557,18.778,0.0478812,18.7547
k16_0.899_0.537_0.537_0.539_c862-r64_c16.tns,111.859,0.058721,21.531,0.0837796,21.4807
k16_0.899_0.537_0.537_0.539_c862-r64_c32.tns,111.924,0.067926,21.9821,0.0920343,21.9191
k16_0.899_0.537_0.537_0.539_c862-r64_c64.tns,111.843,0.058787,19.194,0.117326,19.1392
k16_0.899_0.537_0.537_0.539_c862-r64_c128.tns,111.852,0.067335,15.4074,0.0805593,15.3653
k16_0.899_0.537_0.537_0.539_c862-r64_c256.tns,116.679,0.080879,13.3012,0.22049,13.1541
k16_0.899_0.537_0.537_0.539_c862-r64_c512.tns,B size: (1024 x 128 x 64 x 512), 47147500 bytes
k16_0.899_0.537_0.537_0.539_c862-r64_c1024.tns,B size: (1024 x 64 x 64 x 1024), 44068804 bytes
k16_0.899_0.537_0.537_0.539_c862-r64_c2048.tns,B size: (1024 x 32 x 64 x 2048), 40574780 bytes
k16_0.899_0.537_0.537_0.539_c862-r128_c4.tns,113.924,0.06507,18.7139,0.0458709,18.6826
k16_0.899_0.537_0.537_0.539_c862-r128_c8.tns,113.319,0.067086,20.3279,0.0668329,20.2761
k16_0.899_0.537_0.537_0.539_c862-r128_c16.tns,113.589,0.06355,21.7248,0.0715116,21.6823
k16_0.899_0.537_0.537_0.539_c862-r128_c32.tns,114.446,0.067423,18.747,0.064215,18.7003
k16_0.899_0.537_0.537_0.539_c862-r128_c64.tns,111.72,0.060558,14.7442,0.092893,14.6908
k16_0.899_0.537_0.537_0.539_c862-r128_c128.tns,111.871,0.099269,12.2099,0.182312,12.08
k16_0.899_0.537_0.537_0.539_c862-r128_c256.tns,114.057,0.067918,11.1316,0.0807129,11.0854
k16_0.899_0.537_0.537_0.539_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 46619788 bytes
k16_0.899_0.537_0.537_0.539_c862-r128_c1024.tns,B size: (512 x 64 x 128 x 1024), 43802564 bytes
k16_0.899_0.537_0.537_0.539_c862-r128_c2048.tns,B size: (512 x 32 x 128 x 2048), 40439612 bytes
k16_0.899_0.537_0.537_0.539_c862-r256_c4.tns,111.561,0.057218,20.1994,0.0607092,20.1624
k16_0.899_0.537_0.537_0.539_c862-r256_c8.tns,111.479,0.057931,20.467,0.062503,20.4303
k16_0.899_0.537_0.537_0.539_c862-r256_c16.tns,113.696,0.065371,18.514,0.122903,18.4393
k16_0.899_0.537_0.537_0.539_c862-r256_c32.tns,111.637,0.059931,14.3666,0.0771436,14.33
k16_0.899_0.537_0.537_0.539_c862-r256_c64.tns,111.414,0.061475,11.3688,0.054283,11.343
k16_0.899_0.537_0.537_0.539_c862-r256_c128.tns,113.507,0.070615,10.0508,0.067039,10.0103
k16_0.899_0.537_0.537_0.539_c862-r256_c256.tns,113.497,0.067,10.157,0.0786842,10.1094
k16_0.899_0.537_0.537_0.539_c862-r256_c512.tns,B size: (256 x 128 x 256 x 512), 46355596 bytes
k16_0.899_0.537_0.537_0.539_c862-r256_c1024.tns,B size: (256 x 64 x 256 x 1024), 43669444 bytes
k16_0.899_0.537_0.537_0.539_c862-r256_c2048.tns,B size: (256 x 32 x 256 x 2048), 40372028 bytes
k16_0.899_0.537_0.537_0.539_c862-r512_c4.tns,111.005,0.059295,20.3613,0.0703544,20.3189
k16_0.899_0.537_0.537_0.539_c862-r512_c8.tns,113.08,0.066991,17.5399,0.0833618,17.4963
k16_0.899_0.537_0.537_0.539_c862-r512_c16.tns,114.197,0.066922,14.0771,0.0468427,14.0408
k16_0.899_0.537_0.537_0.539_c862-r512_c32.tns,111.598,0.060091,10.9094,0.0711314,10.8705
k16_0.899_0.537_0.537_0.539_c862-r512_c64.tns,113.328,0.066282,9.30833,0.0801516,9.257
k16_0.899_0.537_0.537_0.539_c862-r512_c128.tns,114.174,0.06737,9.02866,0.0743749,8.97955
k16_0.899_0.537_0.537_0.539_c862-r512_c256.tns,111.792,0.058865,9.67955,0.066192,9.6417
k16_0.899_0.537_0.537_0.539_c862-r512_c512.tns,B size: (128 x 128 x 512 x 512), 46223500 bytes
k16_0.899_0.537_0.537_0.539_c862-r512_c1024.tns,B size: (128 x 64 x 512 x 1024), 43602884 bytes
k16_0.899_0.537_0.537_0.539_c862-r512_c2048.tns,B size: (128 x 32 x 512 x 2048), 40338236 bytes
k16_0.899_0.537_0.537_0.539_c862-r1024_c4.tns,113.984,0.065428,17.5236,0.0853671,17.4688
k16_0.899_0.537_0.537_0.539_c862-r1024_c8.tns,114.127,0.074389,13.341,0.102376,13.2589
k16_0.899_0.537_0.537_0.539_c862-r1024_c16.tns,114.493,0.066613,10.6372,0.105712,10.569
k16_0.899_0.537_0.537_0.539_c862-r1024_c32.tns,113.224,0.064173,8.88492,0.0679593,8.84408
k16_0.899_0.537_0.537_0.539_c862-r1024_c64.tns,114.385,0.068906,8.28285,0.0725191,8.2353
k16_0.899_0.537_0.537_0.539_c862-r1024_c128.tns,114.11,0.066391,8.50758,0.0710348,8.46281
k16_0.899_0.537_0.537_0.539_c862-r1024_c256.tns,114.24,0.067255,9.41183,0.0660411,9.36918
k16_0.899_0.537_0.537_0.539_c862-r1024_c512.tns,B size: (64 x 128 x 1024 x 512), 46157452 bytes
k16_0.899_0.537_0.537_0.539_c862-r1024_c1024.tns,B size: (64 x 64 x 1024 x 1024), 43569604 bytes
k16_0.899_0.537_0.537_0.539_c862-r1024_c2048.tns,B size: (64 x 32 x 1024 x 2048), 40321340 bytes
k16_0.899_0.537_0.537_0.539_c862-r2048_c4.tns,111.204,0.057811,13.2869,0.0994054,13.2282
k16_0.899_0.537_0.537_0.539_c862-r2048_c8.tns,113.695,0.063751,10.1551,0.0744885,10.1067
k16_0.899_0.537_0.537_0.539_c862-r2048_c16.tns,114.498,0.061594,8.57762,0.0703638,8.522
k16_0.899_0.537_0.537_0.539_c862-r2048_c32.tns,111.448,0.060766,7.79794,0.0677213,7.76041
k16_0.899_0.537_0.537_0.539_c862-r2048_c64.tns,114.372,0.068118,7.68702,0.0755603,7.6376
k16_0.899_0.537_0.537_0.539_c862-r2048_c128.tns,114.288,0.108585,8.3291,0.158369,8.2135
k16_0.899_0.537_0.537_0.539_c862-r2048_c256.tns,114.154,0.073957,9.22378,0.0708468,9.17817
k16_0.899_0.537_0.537_0.539_c862-r2048_c512.tns,B size: (32 x 128 x 2048 x 512), 46124428 bytes
k16_0.899_0.537_0.537_0.539_c862-r2048_c1024.tns,B size: (32 x 64 x 2048 x 1024), 43552964 bytes
k16_0.899_0.537_0.537_0.539_c862-r2048_c2048.tns,B size: (32 x 32 x 2048 x 2048), 40312892 bytes
k16_0.899_0.537_0.537_0.536_c862-r4_c4.tns,109.785,0.062216,15.9079,0.0202048,15.8979
k16_0.899_0.537_0.537_0.536_c862-r4_c8.tns,110.846,0.062583,16.0889,0.0238851,16.0751
k16_0.899_0.537_0.537_0.536_c862-r4_c16.tns,111.319,0.065417,16.7414,0.0204406,16.7306
k16_0.899_0.537_0.537_0.536_c862-r4_c32.tns,111.766,0.063484,17.1097,0.0334001,17.0884
k16_0.899_0.537_0.537_0.536_c862-r4_c64.tns,112.616,0.058312,18.01,0.0282953,17.9906
k16_0.899_0.537_0.537_0.536_c862-r4_c128.tns,111.016,0.062539,19.388,0.0473504,19.3671
k16_0.899_0.537_0.537_0.536_c862-r4_c256.tns,110.389,0.061028,21.291,0.0640497,21.268
