filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.497_c862.mtx,87.5653,0.05294,2.64691,0.127216,2.57411
k16_0.899_0.537_0.537_0.498_c862.mtx,88.7335,0.049332,2.67789,0.127324,2.60546
k16_0.899_0.537_0.537_0.499_c862.mtx,87.832,0.05382,2.66577,0.129095,2.59824
k16_0.899_0.537_0.537_0.500_c862.mtx,87.4525,0.051075,2.70686,0.1837,2.61065
k16_0.899_0.537_0.537_0.501_c862.mtx,87.8996,0.055047,2.69858,0.133787,2.62689
k16_0.899_0.537_0.537_0.502_c862.mtx,90.2539,0.0571,2.75466,0.134105,2.66161
k16_0.899_0.537_0.537_0.503_c862.mtx,89.2207,0.059233,2.74224,0.134483,2.66871
k16_0.899_0.537_0.537_0.504_c862.mtx,89.1946,0.059923,2.75338,0.135875,2.67859
k16_0.899_0.537_0.537_0.505_c862.mtx,87.7592,0.052072,2.75686,0.135051,2.67691
k16_0.899_0.537_0.537_0.506_c862.mtx,89.28,0.060113,2.79175,0.144644,2.71165
k16_0.899_0.537_0.537_0.507_c862.mtx,87.8153,0.054682,2.79188,0.130173,2.71448
k16_0.899_0.537_0.537_0.508_c862.mtx,89.1759,0.063683,2.80445,0.123705,2.73207
k16_0.899_0.537_0.537_0.509_c862.mtx,88.1332,0.053062,2.81386,0.137847,2.72975
k16_0.899_0.537_0.537_0.510_c862.mtx,90.3321,0.062627,2.84229,0.137957,2.76175
k16_0.899_0.537_0.537_0.511_c862.mtx,87.1518,0.049422,2.86589,0.1361,2.78159
k16_0.899_0.537_0.537_0.512_c862.mtx,87.837,0.050986,2.86628,0.154147,2.7807
k16_0.899_0.537_0.537_0.513_c862.mtx,87.8961,0.054274,2.87992,0.133496,2.80092
k16_0.899_0.537_0.537_0.514_c862.mtx,87.6324,0.05378,2.89743,0.117205,2.8232
k16_0.899_0.537_0.537_0.515_c862.mtx,87.7222,0.051298,2.92803,0.137448,2.84725
k16_0.899_0.537_0.537_0.516_c862.mtx,87.5918,0.052775,2.93225,0.13682,2.83867
k16_0.899_0.537_0.537_0.517_c862.mtx,87.7269,0.050544,2.93826,0.148908,2.84992
k16_0.899_0.537_0.537_0.518_c862.mtx,87.9568,0.056737,3.05042,0.133887,2.96995
k16_0.899_0.537_0.537_0.519_c862.mtx,87.3798,0.049883,2.97991,0.154793,2.8904
k16_0.899_0.537_0.537_0.520_c862.mtx,87.7674,0.051206,2.99189,0.154842,2.89685
k16_0.899_0.537_0.537_0.521_c862.mtx,87.6866,0.057118,3.03664,0.135223,2.95926
k16_0.899_0.537_0.537_0.522_c862.mtx,87.8755,0.053249,3.04085,0.158473,2.94201
k16_0.899_0.537_0.537_0.523_c862.mtx,87.8282,0.052475,3.05442,0.144475,2.96425
k16_0.899_0.537_0.537_0.524_c862.mtx,87.8973,0.051404,3.09433,0.138717,3.01237
k16_0.899_0.537_0.537_0.525_c862.mtx,87.6755,0.051065,3.0927,0.138009,3.00602
k16_0.899_0.537_0.537_0.526_c862.mtx,87.8172,0.053352,3.10354,0.153585,3.0201
k16_0.899_0.537_0.537_0.527_c862.mtx,87.8462,0.050658,3.14713,0.158749,3.05066
k16_0.899_0.537_0.537_0.528_c862.mtx,87.9289,0.053284,3.12328,0.164086,3.02333
k16_0.899_0.537_0.537_0.529_c862.mtx,88.7057,0.051619,3.175,0.15138,3.08011
k16_0.899_0.537_0.537_0.530_c862.mtx,88.0362,0.052816,3.20148,0.157784,3.10676
k16_0.899_0.537_0.537_0.531_c862.mtx,89.4966,0.059723,3.17664,0.168452,3.07838
k16_0.899_0.537_0.537_0.532_c862.mtx,87.8984,0.052769,3.24305,0.154534,3.14782
k16_0.899_0.537_0.537_0.533_c862.mtx,87.8331,0.050256,3.23424,0.154837,3.1455
k16_0.899_0.537_0.537_0.534_c862.mtx,89.7002,0.059599,3.24804,0.159097,3.1566
k16_0.899_0.537_0.537_0.535_c862.mtx,87.9435,0.051477,3.24652,0.169727,3.1457
k16_0.899_0.537_0.537_0.536_c862.mtx,88.0687,0.053627,3.26838,0.179794,3.16012
k16_0.899_0.537_0.537_0.537_c862.mtx,89.9607,0.056947,3.29495,0.163877,3.20091
k16_0.899_0.537_0.537_0.538_c862.mtx,88.0673,0.060276,3.30259,0.180505,3.19909
k16_0.899_0.537_0.537_0.539_c862.mtx,89.0276,0.05205,3.32289,0.184511,3.21466
k16_0.899_0.537_0.537_0.540_c862.mtx,89.6227,0.062071,3.33098,0.157482,3.24149
k16_0.899_0.537_0.537_0.541_c862.mtx,88.4229,0.054228,3.35473,0.199027,3.23216
k16_0.899_0.537_0.537_0.542_c862.mtx,87.1584,0.050653,3.39744,0.173659,3.28941
k16_0.899_0.537_0.537_0.543_c862.mtx,87.6747,0.051479,3.39774,0.184241,3.28269
k16_0.899_0.537_0.537_0.544_c862.mtx,87.7405,0.053884,3.4368,0.158904,3.33755
k16_0.899_0.537_0.537_0.545_c862.mtx,87.8416,0.051313,3.47649,0.178079,3.36631
k16_0.899_0.537_0.537_0.546_c862.mtx,87.9957,0.049903,3.45525,0.195008,3.33509
k16_0.899_0.537_0.537_0.547_c862.mtx,87.8916,0.053284,3.52692,0.170026,3.42309
k16_0.899_0.537_0.537_0.548_c862.mtx,87.5347,0.04975,3.48989,0.185455,3.37902
k16_0.899_0.537_0.537_0.549_c862.mtx,88.0601,0.052241,3.53261,0.190076,3.4145
k16_0.899_0.537_0.537_0.550_c862.mtx,88.2821,0.058752,3.54546,0.181643,3.4349
k16_0.899_0.537_0.537_0.551_c862.mtx,88.0416,0.050538,3.64857,0.154405,3.55252
k16_0.899_0.537_0.537_0.552_c862.mtx,88.0625,0.051705,3.59857,0.161441,3.49706
k16_0.899_0.537_0.537_0.553_c862.mtx,88.0288,0.050107,3.66302,0.178175,3.55597
k16_0.899_0.537_0.537_0.554_c862.mtx,87.8673,0.048787,3.65156,0.196808,3.5273
k16_0.899_0.537_0.537_0.555_c862.mtx,87.5949,0.050859,3.73508,0.156321,3.6372
k16_0.899_0.537_0.537_0.556_c862.mtx,87.7773,0.050814,3.6914,0.191677,3.5784
k16_0.899_0.537_0.537_0.557_c862.mtx,89.3965,0.059048,3.76876,0.170104,3.66266
k16_0.899_0.537_0.537_0.558_c862.mtx,87.8443,0.050414,3.78209,0.190198,3.66426
k16_0.899_0.537_0.537_0.559_c862.mtx,87.9657,0.05095,3.74919,0.210585,3.62002
k16_0.899_0.537_0.537_0.560_c862.mtx,89.4446,0.058769,3.80175,0.175691,3.69514
k16_0.899_0.537_0.537_0.561_c862.mtx,89.2859,0.058054,3.84195,0.190789,3.70851
k16_0.899_0.537_0.537_0.562_c862.mtx,89.4752,0.065103,3.83624,0.192827,3.71807
k16_0.899_0.537_0.537_0.563_c862.mtx,89.557,0.058883,3.83907,0.189015,3.72395
k16_0.899_0.537_0.537_0.564_c862.mtx,88.246,0.052397,3.93287,0.180414,3.82019
k16_0.899_0.537_0.537_0.565_c862.mtx,88.2041,0.051775,3.94349,0.189839,3.82053
k16_0.899_0.537_0.537_0.566_c862.mtx,88.2043,0.049846,3.90819,0.216213,3.77549
k16_0.899_0.537_0.537_0.567_c862.mtx,87.972,0.049957,3.97424,0.200787,3.84755
k16_0.899_0.537_0.537_0.568_c862.mtx,87.8642,0.052471,3.97289,0.21557,3.83456
k16_0.899_0.537_0.537_0.569_c862.mtx,87.89,0.051777,4.00171,0.21153,3.86687
k16_0.899_0.537_0.537_0.570_c862.mtx,87.9951,0.056188,4.10724,0.167969,4.00317
k16_0.899_0.537_0.537_0.571_c862.mtx,91.0744,0.051655,4.08056,0.199548,3.95047
k16_0.899_0.537_0.537_0.572_c862.mtx,87.8251,0.048829,4.03956,0.21091,3.90238
k16_0.899_0.537_0.537_0.573_c862.mtx,87.8151,0.052606,4.15113,0.199487,4.01959
k16_0.899_0.537_0.537_0.574_c862.mtx,87.8927,0.050464,4.11182,0.219723,3.97706
k16_0.899_0.537_0.537_0.575_c862.mtx,88.1164,0.050566,4.19087,0.193881,4.06752
k16_0.899_0.537_0.537_0.576_c862.mtx,88.0637,0.052872,4.24261,0.18665,4.12358
k16_0.899_0.537_0.537_0.577_c862.mtx,91.0853,0.061553,4.53756,0.259177,4.36789
k16_0.899_0.537_0.537_0.578_c862.mtx,88.2341,0.053477,4.25856,0.217194,4.12039
k16_0.899_0.537_0.537_0.579_c862.mtx,89.0888,0.057199,4.3293,0.189719,4.21428
k16_0.899_0.537_0.537_0.580_c862.mtx,88.3508,0.051218,4.41422,0.172624,4.2967
k16_0.899_0.537_0.537_0.581_c862.mtx,88.0839,0.05593,4.29363,0.226703,4.15198
k16_0.899_0.537_0.537_0.582_c862.mtx,88.1238,0.055019,4.38992,0.183253,4.2705
k16_0.899_0.537_0.537_0.583_c862.mtx,88.1493,0.05127,4.40831,0.194534,4.28188
k16_0.899_0.537_0.537_0.584_c862.mtx,88.7461,0.054855,4.43502,0.213581,4.2949
