filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k20_0.899_0.473_0.437_0.484_c862.mtx,95.3093,0.057095,55.8132,0.233091,55.6746
k20_0.899_0.474_0.437_0.484_c862.mtx,95.0123,0.056944,52.9312,0.42409,52.7659
k20_0.899_0.475_0.437_0.484_c862.mtx,94.8522,0.056105,53.4489,0.219413,53.3346
k20_0.899_0.476_0.437_0.484_c862.mtx,95.5421,0.052612,54.1711,1.20849,53.6424
k20_0.899_0.477_0.437_0.484_c862.mtx,95.0714,0.058142,52.0159,0.104625,51.9553
k20_0.899_0.478_0.437_0.484_c862.mtx,95.3057,0.058765,57.3477,1.01173,57.626
k20_0.899_0.479_0.437_0.484_c862.mtx,95.6538,0.051547,55.0499,0.0670778,55.0139
k20_0.899_0.480_0.437_0.484_c862.mtx,95.2004,0.058436,55.618,0.101752,55.5466
k20_0.899_0.481_0.437_0.484_c862.mtx,97.2993,0.072495,69.0247,0.579333,68.7207
k20_0.899_0.482_0.437_0.484_c862.mtx,95.0881,0.056185,56.463,0.0877121,56.4373
k20_0.899_0.483_0.437_0.484_c862.mtx,95.9524,0.054049,58.3258,0.0724692,58.288
k20_0.899_0.484_0.437_0.484_c862.mtx,95.86,0.054987,57.6558,0.613352,57.3444
k20_0.899_0.485_0.437_0.484_c862.mtx,95.62,0.058725,57.8832,0.106167,57.8108
k20_0.899_0.486_0.437_0.484_c862.mtx,95.9465,0.062561,56.6483,0.128291,56.5764
k20_0.899_0.487_0.437_0.484_c862.mtx,95.5418,0.05657,58.8302,0.105431,58.8048
k20_0.899_0.488_0.437_0.484_c862.mtx,96.3563,0.059187,59.4741,0.0917665,59.4246
k20_0.899_0.489_0.437_0.484_c862.mtx,95.955,0.053911,60.0464,0.68771,59.7555
k20_0.899_0.490_0.437_0.484_c862.mtx,95.6568,0.060965,60.3922,0.12481,60.3087
k20_0.899_0.491_0.437_0.484_c862.mtx,97.0628,0.084535,75.5279,0.149218,75.4412
k20_0.899_0.492_0.437_0.484_c862.mtx,95.9937,0.060292,59.4341,0.136512,59.3617
k20_0.899_0.493_0.437_0.484_c862.mtx,96.623,0.061063,65.7175,0.104743,65.6695
k20_0.899_0.494_0.437_0.484_c862.mtx,96.3705,0.055425,62.2213,0.0647834,62.1873
k20_0.899_0.495_0.437_0.484_c862.mtx,97.039,0.064582,64.5385,0.137694,64.4504
k20_0.899_0.496_0.437_0.484_c862.mtx,97.0642,0.059352,63.3723,0.12119,63.301
k20_0.899_0.497_0.437_0.484_c862.mtx,96.857,0.055322,63.9518,0.243684,63.836
k20_0.899_0.498_0.437_0.484_c862.mtx,97.1293,0.072499,63.1254,0.122368,63.0586
k20_0.899_0.499_0.437_0.484_c862.mtx,97.5069,0.059483,80.3807,0.0760661,80.3515
k20_0.899_0.500_0.437_0.484_c862.mtx,97.0529,0.06156,65.6065,0.0902608,65.5602
k20_0.899_0.501_0.437_0.484_c862.mtx,98.2137,0.062834,81.6058,0.0797052,81.556
k20_0.899_0.502_0.437_0.484_c862.mtx,96.8993,0.05793,66.8121,0.162689,66.7007
k20_0.899_0.503_0.437_0.484_c862.mtx,97.292,0.054907,67.6593,1.14666,67.1955
k20_0.899_0.504_0.437_0.484_c862.mtx,98.7192,0.055431,67.8984,0.116266,67.8565
k20_0.899_0.505_0.437_0.484_c862.mtx,97.4377,0.057768,68.4881,0.532891,68.2505
k20_0.899_0.506_0.437_0.484_c862.mtx,96.9037,0.059909,68.9041,0.0534052,68.873
k20_0.899_0.507_0.437_0.484_c862.mtx,97.6552,0.056388,69.8577,0.383507,69.6652
k20_0.899_0.508_0.437_0.484_c862.mtx,97.6728,0.058275,70.0777,0.0447067,70.0485
k20_0.899_0.509_0.437_0.484_c862.mtx,97.7731,0.06028,70.6606,0.0788256,70.6312
k20_0.899_0.510_0.437_0.484_c862.mtx,97.3411,0.057327,71.219,0.0765126,71.1697
k20_0.899_0.511_0.437_0.484_c862.mtx,97.3696,0.058584,71.9691,0.0863758,71.9197
k20_0.899_0.512_0.437_0.484_c862.mtx,98.0641,0.056339,72.4797,0.093597,72.4206
k20_0.899_0.513_0.437_0.484_c862.mtx,98.4188,0.059625,71.6391,0.125064,71.572
k20_0.899_0.514_0.437_0.484_c862.mtx,98.3257,0.060131,74.0051,0.7456,73.692
k20_0.899_0.515_0.437_0.484_c862.mtx,98.1944,0.053951,74.4319,0.315184,74.2629
k20_0.899_0.516_0.437_0.484_c862.mtx,98.1669,0.054961,74.9745,0.0631403,74.9476
k20_0.899_0.517_0.437_0.484_c862.mtx,98.2474,0.058599,75.5858,0.112272,75.5166
k20_0.899_0.518_0.437_0.484_c862.mtx,98.5926,0.056937,78.1723,0.0950483,78.1251
k20_0.899_0.519_0.437_0.484_c862.mtx,98.1702,0.060118,77.3996,0.815845,77.0418
k20_0.899_0.520_0.437_0.484_c862.mtx,98.5644,0.056054,82.7939,0.0669537,82.7601
k20_0.899_0.521_0.437_0.484_c862.mtx,98.6671,0.055367,78.7569,1.26482,78.2642
k20_0.899_0.522_0.437_0.484_c862.mtx,98.8686,0.057811,79.3486,1.18772,78.8872
k20_0.899_0.523_0.437_0.484_c862.mtx,98.3029,0.05768,77.5368,0.0670872,77.5047
k20_0.899_0.524_0.437_0.484_c862.mtx,98.5635,0.063569,79.3023,0.0921165,79.241
k20_0.899_0.525_0.437_0.484_c862.mtx,101.004,0.06016,80.8042,0.0544296,80.7734
k20_0.899_0.526_0.437_0.484_c862.mtx,98.5727,0.058414,81.6464,0.581499,81.3969
k20_0.899_0.527_0.437_0.484_c862.mtx,99.3706,0.055858,82.4582,0.566182,82.2382
k20_0.899_0.528_0.437_0.484_c862.mtx,100.679,0.068461,103.363,0.187602,103.269
k20_0.899_0.529_0.437_0.484_c862.mtx,99.7201,0.055231,83.5373,0.0606568,83.5179
k20_0.899_0.530_0.437_0.484_c862.mtx,99.7235,0.06553,84.4728,0.517965,84.2797
k20_0.899_0.531_0.437_0.484_c862.mtx,99.9596,0.065487,85.4875,1.07725,85.0777
k20_0.899_0.532_0.437_0.484_c862.mtx,99.92,0.062111,83.7382,0.0887803,83.6841
k20_0.899_0.533_0.437_0.484_c862.mtx,100.228,0.056309,86.3789,0.0540561,86.3485
k20_0.899_0.534_0.437_0.484_c862.mtx,100.161,0.059109,87.624,1.29958,87.1044
k20_0.899_0.535_0.437_0.484_c862.mtx,100.433,0.058915,88.2181,0.409129,87.97
k20_0.899_0.536_0.437_0.484_c862.mtx,100.193,0.060323,88.6528,0.0708545,88.6261
k20_0.899_0.537_0.437_0.484_c862.mtx,100.502,0.059004,87.2814,0.0496586,87.2576
k20_0.899_0.537_0.438_0.484_c862.mtx,99.8074,0.059956,90.1086,0.0569703,90.0768
k20_0.899_0.537_0.439_0.484_c862.mtx,100.58,0.058899,90.8606,0.334668,90.7118
k20_0.899_0.537_0.440_0.484_c862.mtx,100.892,0.062703,113.15,0.0824325,113.095
k20_0.899_0.537_0.441_0.484_c862.mtx,100.825,0.05721,92.4584,0.749046,92.1312
k20_0.899_0.537_0.442_0.484_c862.mtx,101.407,0.06048,92.8286,0.0501195,92.7989
k20_0.899_0.537_0.443_0.484_c862.mtx,100.936,0.064072,94.1495,1.12077,93.6931
k20_0.899_0.537_0.444_0.484_c862.mtx,100.61,0.06318,93.2693,0.0883462,93.2461
k20_0.899_0.537_0.445_0.484_c862.mtx,101.312,0.060132,95.7395,1.07598,95.3064
k20_0.899_0.537_0.446_0.484_c862.mtx,100.717,0.062108,91.9955,0.125975,91.9143
k20_0.899_0.537_0.447_0.484_c862.mtx,100.81,0.061548,97.0415,0.110816,96.9722
k20_0.899_0.537_0.448_0.484_c862.mtx,101.557,0.060027,97.9418,0.708396,97.6514
k20_0.899_0.537_0.449_0.484_c862.mtx,101.643,0.064744,100.699,0.0880075,100.675
k20_0.899_0.537_0.450_0.484_c862.mtx,102.011,0.054977,99.4418,0.22088,99.3382
k20_0.899_0.537_0.451_0.484_c862.mtx,102.142,0.057657,100.256,0.447678,100.054
k20_0.899_0.537_0.452_0.484_c862.mtx,102.048,0.055818,101.377,1.24836,100.876
k20_0.899_0.537_0.453_0.484_c862.mtx,101.925,0.061972,100.171,0.0869895,100.119
k20_0.899_0.537_0.454_0.484_c862.mtx,102.352,0.057235,103.049,1.24323,102.53
k20_0.899_0.537_0.455_0.484_c862.mtx,102.503,0.060356,103.692,0.833984,103.325
k20_0.899_0.537_0.456_0.484_c862.mtx,101.876,0.063308,103.22,0.0833195,103.167
k20_0.899_0.537_0.457_0.484_c862.mtx,102.769,0.060229,105.707,1.28323,105.051
k20_0.899_0.537_0.458_0.484_c862.mtx,103.404,0.077063,131.587,0.546417,131.36
k20_0.899_0.537_0.459_0.484_c862.mtx,102.041,0.066774,102.245,0.0974866,102.186
k20_0.899_0.537_0.460_0.484_c862.mtx,103.126,0.060673,104.78,0.0704042,104.754
k20_0.899_0.537_0.461_0.484_c862.mtx,103.453,0.058702,109.097,1.21984,108.589
k20_0.899_0.537_0.462_0.484_c862.mtx,103.74,0.06411,106.626,0.0450666,106.596
k20_0.899_0.537_0.463_0.484_c862.mtx,103.469,0.062521,110.62,0.75704,110.296
k20_0.899_0.537_0.464_0.484_c862.mtx,102.946,0.062917,106.296,0.27228,106.163
k20_0.899_0.537_0.465_0.484_c862.mtx,103.483,0.087737,139.962,0.171327,139.873
k20_0.899_0.537_0.466_0.484_c862.mtx,103.851,0.059116,113.501,1.26177,112.994
k20_0.899_0.537_0.467_0.484_c862.mtx,104.063,0.060421,111.356,0.0585556,111.323
k20_0.899_0.537_0.468_0.484_c862.mtx,104.235,0.069713,117.733,0.0584845,117.693
k20_0.899_0.537_0.469_0.484_c862.mtx,103.813,0.075381,113.468,1.17362,112.97
k20_0.899_0.537_0.470_0.484_c862.mtx,103.848,0.062255,116.807,0.051034,116.794
k20_0.899_0.537_0.471_0.484_c862.mtx,104.43,0.063928,118.187,1.19451,117.727
k20_0.899_0.537_0.472_0.484_c862.mtx,104.827,0.069393,118.709,0.116801,118.64
k20_0.899_0.537_0.473_0.484_c862.mtx,105.31,0.06018,122.472,0.0638746,122.428
k20_0.899_0.537_0.474_0.484_c862.mtx,104.209,0.06468,116.887,0.0748442,116.842
k20_0.899_0.537_0.475_0.484_c862.mtx,105.845,0.06147,121.898,0.419879,121.701
k20_0.899_0.537_0.476_0.484_c862.mtx,105.638,0.072198,122.947,0.704563,122.62
k20_0.899_0.537_0.477_0.484_c862.mtx,104.71,0.06639,123.086,0.081079,123.066
k20_0.899_0.537_0.478_0.484_c862.mtx,105.69,0.067827,128.1,0.601894,127.859
k20_0.899_0.537_0.479_0.484_c862.mtx,105.585,0.06037,125.912,0.767101,125.613
k20_0.899_0.537_0.480_0.484_c862.mtx,105.168,0.066172,126.672,0.0648542,126.65
k20_0.899_0.537_0.481_0.484_c862.mtx,106.158,0.064061,131.101,0.106729,131.049
k20_0.899_0.537_0.482_0.484_c862.mtx,105.576,0.069846,125.541,0.122093,125.561
k20_0.899_0.537_0.483_0.484_c862.mtx,106.891,0.085249,161.186,0.0578152,161.146
k20_0.899_0.537_0.484_0.484_c862.mtx,106.612,0.062867,131.1,0.0922762,131.067
k20_0.899_0.537_0.485_0.484_c862.mtx,108.884,0.067359,132.088,0.126442,132.043
k20_0.899_0.537_0.486_0.484_c862.mtx,105.879,0.073388,128.822,0.0549904,128.794
k20_0.899_0.537_0.487_0.484_c862.mtx,106.235,0.066844,134.164,0.0671937,134.14
k20_0.899_0.537_0.488_0.484_c862.mtx,106.961,0.068282,138.433,0.0511494,138.414
k20_0.899_0.537_0.489_0.484_c862.mtx,107.058,0.06406,132.989,0.495201,132.741
k20_0.899_0.537_0.490_0.484_c862.mtx,107.499,0.068991,140.727,0.0438237,140.706
k20_0.899_0.537_0.491_0.484_c862.mtx,106.759,0.067229,139.03,0.852144,138.677
k20_0.899_0.537_0.492_0.484_c862.mtx,107.407,0.140199,139.798,1.22922,139.298
k20_0.899_0.537_0.493_0.484_c862.mtx,107.942,0.071129,140.851,0.364602,140.7
k20_0.899_0.537_0.494_0.484_c862.mtx,107.999,0.066699,142.527,1.32928,141.963
k20_0.899_0.537_0.495_0.484_c862.mtx,107.919,0.071018,146.524,0.0475046,146.496
k20_0.899_0.537_0.496_0.484_c862.mtx,107.611,0.071266,179.418,0.292281,179.262
k20_0.899_0.537_0.497_0.484_c862.mtx,108.566,0.070444,149.048,0.0945155,149.013
k20_0.899_0.537_0.498_0.484_c862.mtx,108.804,0.064489,148.082,2.37389,146.681
k20_0.899_0.537_0.499_0.484_c862.mtx,108.253,0.071841,144.293,0.814764,143.989
k20_0.899_0.537_0.500_0.484_c862.mtx,109.077,0.065959,149.287,1.33032,148.765
k20_0.899_0.537_0.501_0.484_c862.mtx,108.409,0.071277,150.482,0.0989788,150.434
k20_0.899_0.537_0.502_0.484_c862.mtx,109.38,0.067485,147.544,0.071443,147.497
k20_0.899_0.537_0.503_0.484_c862.mtx,109.608,0.064964,153.256,1.44115,152.587
k20_0.899_0.537_0.504_0.484_c862.mtx,109.258,0.069753,150.179,0.114069,150.12
k20_0.899_0.537_0.505_0.484_c862.mtx,109.986,0.074494,158.732,0.0914153,158.676
k20_0.899_0.537_0.506_0.484_c862.mtx,110.09,0.064364,156.086,0.229966,155.991
k20_0.899_0.537_0.507_0.484_c862.mtx,110.363,0.070792,158.533,1.55948,157.631
k20_0.899_0.537_0.508_0.484_c862.mtx,109.593,0.079347,158.694,0.0841019,158.654
k20_0.899_0.537_0.509_0.484_c862.mtx,110.455,0.066831,160.597,1.42185,160.011
k20_0.899_0.537_0.510_0.484_c862.mtx,110.432,0.071758,165.735,0.0701344,165.696
k20_0.899_0.537_0.511_0.484_c862.mtx,110.097,0.069938,161.218,0.0543805,161.213
k20_0.899_0.537_0.512_0.484_c862.mtx,111.13,0.068133,165.318,1.80621,164.296
k20_0.899_0.537_0.513_0.484_c862.mtx,111.32,0.066986,166.505,3.06304,165.317
k20_0.899_0.537_0.514_0.484_c862.mtx,111.746,0.068177,167.087,1.38842,166.556
k20_0.899_0.537_0.515_0.484_c862.mtx,110.887,0.072196,164.103,0.073053,164.056
k20_0.899_0.537_0.516_0.484_c862.mtx,111.251,0.06528,183.9,0.219886,183.814
k20_0.899_0.537_0.517_0.484_c862.mtx,112.134,0.073184,166.642,0.0998428,166.585
k20_0.899_0.537_0.518_0.484_c862.mtx,112.421,0.067819,176.513,0.126476,176.424
k20_0.899_0.537_0.519_0.484_c862.mtx,111.747,0.071187,173.53,0.136602,173.463
k20_0.899_0.537_0.520_0.484_c862.mtx,112.699,0.068028,176.398,2.85452,174.83
k20_0.899_0.537_0.521_0.484_c862.mtx,113.03,0.066142,180.652,0.0853126,180.621
k20_0.899_0.537_0.522_0.484_c862.mtx,113.355,0.07496,182.33,0.0858727,182.284
k20_0.899_0.537_0.523_0.484_c862.mtx,112.84,0.075178,174.762,0.122987,174.705
k20_0.899_0.537_0.524_0.484_c862.mtx,112.807,0.071472,180.779,0.0826068,180.727
k20_0.899_0.537_0.525_0.484_c862.mtx,113.665,0.07002,182.449,1.76119,181.763
k20_0.899_0.537_0.526_0.484_c862.mtx,113.951,0.067712,184.132,2.32552,182.71
k20_0.899_0.537_0.527_0.484_c862.mtx,114.147,0.073821,186.517,2.68933,184.994
k20_0.899_0.537_0.528_0.484_c862.mtx,114.665,0.075537,191.427,0.0892256,191.359
k20_0.899_0.537_0.529_0.484_c862.mtx,114.463,0.068945,192.836,0.0577019,192.807
k20_0.899_0.537_0.530_0.484_c862.mtx,114.713,0.067417,190.569,1.67358,189.604
k20_0.899_0.537_0.531_0.484_c862.mtx,117.35,0.088829,239.344,0.329874,239.122
k20_0.899_0.537_0.532_0.484_c862.mtx,115.561,0.076953,197.747,0.703491,197.471
k20_0.899_0.537_0.533_0.484_c862.mtx,114.549,0.077426,189.733,0.100986,189.694
k20_0.899_0.537_0.534_0.484_c862.mtx,115.726,0.166217,197.18,1.94295,196.033
k20_0.899_0.537_0.535_0.484_c862.mtx,115.746,0.069899,199.637,4.97373,197.178
k20_0.899_0.537_0.536_0.484_c862.mtx,115.506,0.080724,201.435,0.102651,201.374
k20_0.899_0.537_0.537_0.484_c862.mtx,115.474,0.083749,191.119,0.127584,191.064
k20_0.899_0.537_0.537_0.485_c862.mtx,116.69,0.067463,203.15,2.27685,201.855
k20_0.899_0.537_0.537_0.486_c862.mtx,116.839,0.070035,204.503,1.37932,203.946
k20_0.899_0.537_0.537_0.487_c862.mtx,117.063,0.142871,206.561,3.00383,204.937
k20_0.899_0.537_0.537_0.488_c862.mtx,116.496,0.086394,258.115,0.224312,258.019
k20_0.899_0.537_0.537_0.489_c862.mtx,117.294,0.070512,210.829,3.81899,208.82
k20_0.900_0.437_0.437_0.484_c862.mtx,92.7779,0.056659,40.7328,0.190539,40.6291
k20_0.901_0.437_0.437_0.484_c862.mtx,93.7517,0.05481,40.9054,0.530192,41.0193
k20_0.902_0.437_0.437_0.484_c862.mtx,92.9278,0.054568,38.7741,0.139429,38.6898
k20_0.903_0.437_0.437_0.484_c862.mtx,93.8504,0.051622,42.0342,0.594743,42.1582
k20_0.904_0.437_0.437_0.484_c862.mtx,93.4731,0.053508,42.277,0.667114,42.3517
k20_0.905_0.437_0.437_0.484_c862.mtx,93.554,0.052368,42.6502,0.639524,42.7372
k20_0.906_0.437_0.437_0.484_c862.mtx,93.3154,0.053564,41.0012,0.0990486,40.9269
k20_0.907_0.437_0.437_0.484_c862.mtx,93.0478,0.054059,40.2175,0.105808,40.15
k20_0.908_0.437_0.437_0.484_c862.mtx,93.8243,0.059664,41.8255,0.139573,41.7488
k20_0.909_0.437_0.437_0.484_c862.mtx,93.9269,0.055676,44.6463,0.904588,44.9755
k20_0.910_0.437_0.437_0.484_c862.mtx,93.4309,0.055711,43.9125,0.611408,44.057
k20_0.911_0.437_0.437_0.484_c862.mtx,93.8059,0.05428,42.9046,0.204489,42.8045
k20_0.912_0.437_0.437_0.484_c862.mtx,93.5657,0.057197,43.2249,0.179537,43.1317
k20_0.913_0.437_0.437_0.484_c862.mtx,93.4212,0.061074,43.0282,0.78492,42.7251
k20_0.914_0.437_0.437_0.484_c862.mtx,94.1952,0.054705,43.7361,0.0968827,43.6935
k20_0.915_0.437_0.437_0.484_c862.mtx,94.1588,0.056295,45.2301,1.13073,44.3241
k20_0.916_0.437_0.437_0.484_c862.mtx,94.552,0.054318,44.4444,0.113921,44.4035
k20_0.917_0.437_0.437_0.484_c862.mtx,94.4181,0.053188,44.7968,0.146716,44.6975
k20_0.918_0.437_0.437_0.484_c862.mtx,94.4336,0.053859,45.1569,0.115316,45.085
k20_0.919_0.437_0.437_0.484_c862.mtx,94.0286,0.059514,46.7764,1.19938,45.7114
k20_0.920_0.437_0.437_0.484_c862.mtx,94.4521,0.053107,45.8744,0.104549,45.8164
k20_0.921_0.437_0.437_0.484_c862.mtx,93.7245,0.053345,45.4371,0.543036,45.1153
k20_0.922_0.437_0.437_0.484_c862.mtx,94.5574,0.051998,46.5705,0.0763964,46.527
k20_0.923_0.437_0.437_0.484_c862.mtx,94.1991,0.05611,49.0284,1.28208,48.0609
k20_0.924_0.437_0.437_0.484_c862.mtx,94.3659,0.058225,47.234,0.0872724,47.1665
k20_0.925_0.437_0.437_0.484_c862.mtx,94.793,0.052191,47.6871,0.16253,47.5945
k20_0.926_0.437_0.437_0.484_c862.mtx,95.8737,0.068072,60.4249,2.15457,59.0307
k20_0.927_0.437_0.437_0.484_c862.mtx,94.8471,0.055061,48.6266,0.153296,48.5446
k20_0.928_0.437_0.437_0.484_c862.mtx,94.2866,0.053864,48.752,0.0872305,48.7003
k20_0.929_0.437_0.437_0.484_c862.mtx,94.7029,0.052823,49.2546,0.122658,49.2024
k20_0.930_0.437_0.437_0.484_c862.mtx,94.9828,0.064245,49.8668,0.3248,49.6966
k20_0.931_0.437_0.437_0.484_c862.mtx,94.4938,0.054676,49.8898,0.0937568,49.8193
k20_0.932_0.437_0.437_0.484_c862.mtx,95.0075,0.055012,51.3635,1.4599,50.2216
k20_0.933_0.437_0.437_0.484_c862.mtx,95.6363,0.060919,50.8646,0.159426,50.7997
k20_0.934_0.437_0.437_0.484_c862.mtx,94.6061,0.055311,53.985,0.27686,53.8466
k20_0.935_0.437_0.437_0.484_c862.mtx,95.3049,0.053347,51.3385,0.0929986,51.2817
k20_0.936_0.437_0.437_0.484_c862.mtx,94.924,0.057806,53.2245,0.165812,53.1454
k20_0.937_0.437_0.437_0.484_c862.mtx,95.0212,0.058361,52.7245,0.197113,52.56
k20_0.938_0.437_0.437_0.484_c862.mtx,94.7775,0.065178,52.7803,0.159249,52.728
k20_0.939_0.437_0.437_0.484_c862.mtx,95.7048,0.055535,53.3787,0.533531,53.1381
k20_0.940_0.437_0.437_0.484_c862.mtx,95.5868,0.055025,53.6989,0.107682,53.6331
k20_0.941_0.437_0.437_0.484_c862.mtx,95.6656,0.05975,66.319,0.189883,66.2231
k20_0.942_0.437_0.437_0.484_c862.mtx,95.2177,0.055372,53.668,0.106996,53.6021
k20_0.943_0.437_0.437_0.484_c862.mtx,95.8474,0.055074,55.0133,0.436742,54.7604
k20_0.944_0.437_0.437_0.484_c862.mtx,95.3758,0.055192,55.2257,0.137162,55.1357
k20_0.945_0.437_0.437_0.484_c862.mtx,95.3798,0.055602,55.6078,0.135029,55.6026
k20_0.946_0.437_0.437_0.484_c862.mtx,95.2,0.056205,54.1996,0.111426,54.1583
k20_0.947_0.437_0.437_0.484_c862.mtx,95.9584,0.057409,56.9618,0.321403,56.7786
k20_0.948_0.437_0.437_0.484_c862.mtx,95.9152,0.056894,57.1645,0.363281,56.9795
k20_0.949_0.437_0.437_0.484_c862.mtx,95.6398,0.058181,55.588,1.45533,54.9991
k20_0.950_0.437_0.437_0.484_c862.mtx,96.2104,0.055846,58.3289,1.05198,57.876
k20_0.951_0.437_0.437_0.484_c862.mtx,95.9856,0.057362,58.3724,0.0515718,58.3498
k20_0.952_0.437_0.437_0.484_c862.mtx,95.7075,0.063552,59.1813,0.802416,58.8165
k20_0.953_0.437_0.437_0.484_c862.mtx,96.1028,0.054683,61.2345,1.88277,59.452
k20_0.954_0.437_0.437_0.484_c862.mtx,96.7303,0.061614,60.0965,0.231437,60.0133
k20_0.955_0.437_0.437_0.484_c862.mtx,96.7322,0.056022,60.3676,0.0881372,60.3394
k20_0.956_0.437_0.437_0.484_c862.mtx,96.2286,0.058794,63.358,1.84093,62.8797
k20_0.957_0.437_0.437_0.484_c862.mtx,96.7517,0.067401,75.2526,0.0845116,75.2196
k20_0.958_0.437_0.437_0.484_c862.mtx,96.8349,0.058781,61.7403,0.15595,61.6505
k20_0.959_0.437_0.437_0.484_c862.mtx,96.2179,0.066,60.9858,0.762399,60.6566
k20_0.960_0.437_0.437_0.484_c862.mtx,97.0547,0.060157,62.6603,0.0801684,62.6101
k20_0.961_0.437_0.437_0.484_c862.mtx,97.0787,0.056795,63.2815,0.111214,63.2128
k20_0.962_0.437_0.437_0.484_c862.mtx,96.9035,0.059397,64.1684,0.159758,64.0716
k20_0.963_0.437_0.437_0.484_c862.mtx,96.724,0.059106,64.2861,0.134761,64.2181
k20_0.964_0.437_0.437_0.484_c862.mtx,96.6703,0.057392,64.8128,0.159642,64.7044
k20_0.965_0.437_0.437_0.484_c862.mtx,96.7378,0.060562,65.2514,0.143058,65.1771
k20_0.966_0.437_0.437_0.484_c862.mtx,98.9259,0.056907,65.9164,0.166608,65.8077
k20_0.967_0.437_0.437_0.484_c862.mtx,97.7048,0.056092,64.6696,0.0893119,64.6078
k20_0.968_0.437_0.437_0.484_c862.mtx,97.6272,0.057113,67.339,1.28901,66.8089
k20_0.969_0.437_0.437_0.484_c862.mtx,97.3692,0.060283,65.7935,0.115463,65.7289
k20_0.970_0.437_0.437_0.484_c862.mtx,97.5869,0.053794,68.083,0.917559,67.7141
k20_0.971_0.437_0.437_0.484_c862.mtx,97.5685,0.058368,69.0227,1.5894,68.3532
