rows,cols,preprocess,mean,stdev,median,exitcode
262144,65536,24305.01495,795.45466,0.50282,795.09813,1
131072,65536,25467.52621,798.40482,0.20282,798.29856,1
32768,65536,28714.74515,800.8892,0.32614,800.8356,1
16384,65536,31072.18599,806.42919,0.27891,806.28926,1
65536,65536,27358.88455,807.6129,0.10974,807.5956,1
8192,65536,33759.42031,809.4537,0.27144,809.36193,1
262144,32768,25897.67883,852.61028,0.40319,852.35008,1
262144,131072,22180.79441,854.76246,0.21126,854.63875,1
16384,131072,27576.77348,857.24395,0.11077,857.20294,1
131072,131072,22911.90997,858.13105,0.14506,858.11506,1
65536,32768,29534.04724,861.52362,0.36913,861.30077,1
131072,32768,27412.52016,862.03894,0.77831,861.70582,1
65536,131072,24689.7218,862.15009,0.54126,861.85425,1
8192,131072,30036.34635,863.92049,0.11853,863.87752,1
32768,131072,25298.38856,868.32122,0.18185,868.30797,1
32768,32768,31643.1278,879.01441,0.4024,878.8108,1
16384,32768,34392.28347,885.09308,0.6276,884.96906,1
8192,32768,37354.23423,893.15738,0.62912,892.89134,1
16384,262144,23944.19735,1039.81449,0.61178,1039.29592,1
8192,262144,25991.88331,1042.75948,0.35744,1042.67581,1
262144,262144,19246.7043,1047.84029,0.25744,1047.78139,1
131072,262144,20633.1678,1052.31313,0.26703,1052.22089,1
65536,262144,22141.66286,1060.53203,1.29073,1059.56517,1
32768,262144,22711.24835,1062.03622,0.16226,1061.96006,1
262144,16384,28559.73056,1117.30596,0.44395,1117.34811,1
16384,16384,38162.86531,1127.89509,0.67116,1127.4831,1
65536,16384,33127.54053,1131.17795,0.84364,1131.11389,1
131072,16384,30587.667,1131.69493,0.39224,1131.59904,1
32768,16384,35380.3108,1137.42153,0.47163,1137.18775,1
8192,16384,40014.17266,1158.14599,0.49421,1157.95889,1
32768,8192,39258.59401,1701.90364,0.66068,1701.77169,1
131072,8192,34852.11449,1707.45581,1.21527,1707.2587,1
