rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,139.56435,0.03717,139.54089,0
8192,8192,5517.23907,734.91811,0.24885,734.76013,0
8192,16384,4281.99057,540.13530,0.53526,539.93888,0
8192,32768,3426.30023,364.36813,0.17898,364.26027,0
8192,65536,2835.04405,230.13501,0.26178,229.91168,0
8192,131072,2238.23395,159.41676,0.03188,159.41813,0
8192,262144,1869.57492,132.65317,0.05140,132.64070,0
16384,8192,4974.05445,726.91496,0.20311,726.82645,0
16384,16384,3971.00294,536.45631,0.40050,536.38198,0
16384,32768,3123.17688,361.79531,0.15886,361.68053,0
16384,65536,2564.37461,227.37084,0.09061,227.31313,0
16384,131072,2049.15326,154.33265,0.12825,154.25418,0
16384,262144,1720.55109,131.35478,0.04703,131.34114,0
32768,8192,4656.26083,721.62378,0.41919,721.45833,0
32768,16384,3654.53997,534.82900,0.10733,534.77965,0
32768,32768,2930.86753,360.98035,0.26088,360.87189,0
32768,65536,2338.00645,225.47433,0.23611,225.30204,0
32768,131072,2004.62076,154.06571,0.04313,154.04421,0
32768,262144,1589.85335,129.33445,0.03565,129.33280,0
65536,8192,4319.33436,722.23278,0.14245,722.15707,0
65536,16384,3384.30837,533.21365,0.07222,533.18305,0
65536,32768,2707.50031,360.68194,0.14388,360.68193,0
65536,65536,2228.34283,226.62240,0.21865,226.52203,0
65536,131072,1864.26344,153.56175,0.11233,153.51666,0
65536,262144,1463.33253,133.05435,0.03399,133.04494,0
131072,8192,3995.91597,722.20952,0.25087,722.21922,0
131072,16384,3127.88241,533.40484,0.18922,533.30313,0
131072,32768,2522.13407,360.17139,0.27236,359.97824,0
131072,65536,2044.20013,223.36369,0.45252,223.15495,0
131072,131072,1575.05522,147.70371,0.13023,147.58538,0
131072,262144,1325.63235,128.56665,0.05490,128.53949,0
262144,8192,3770.40160,718.67424,0.56104,718.47788,0
262144,16384,2947.45847,532.89831,0.06338,532.88055,0
262144,32768,2346.33431,358.49443,0.11658,358.43271,0
262144,65536,1933.52874,222.20743,0.15158,222.12027,0
262144,131072,1508.27995,155.24668,0.10711,155.21447,0
262144,262144,1254.02225,137.22377,0.03980,137.20499,0
