filename,rows,cols,block_median,noblock_median,tensor_median
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,128,,7.65074,20.7773
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,16,,7.65074,20.5282
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,2,,7.65074,15.7428
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,256,,7.65074,20.9906
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,32,,7.65074,20.6822
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,4,,7.65074,16.4142
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,512,,7.65074,21.4051
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,64,,7.65074,19.7469
k18_0.963_0.437_0.437_0.484_c862.mtx,1024,8,,7.65074,20.1963
k18_0.963_0.437_0.437_0.484_c862.mtx,128,128,,7.65074,20.9644
k18_0.963_0.437_0.437_0.484_c862.mtx,128,16,,7.65074,20.7248
k18_0.963_0.437_0.437_0.484_c862.mtx,128,2,,7.65074,15.7142
k18_0.963_0.437_0.437_0.484_c862.mtx,128,256,,7.65074,21.3806
k18_0.963_0.437_0.437_0.484_c862.mtx,128,32,,7.65074,20.5353
k18_0.963_0.437_0.437_0.484_c862.mtx,128,4,,7.65074,17.7186
k18_0.963_0.437_0.437_0.484_c862.mtx,128,512,,7.65074,21.8133
k18_0.963_0.437_0.437_0.484_c862.mtx,128,64,,7.65074,20.6375
k18_0.963_0.437_0.437_0.484_c862.mtx,128,8,,7.65074,19.903
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,128,,7.65074,0.0290095
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,16,,7.65074,0.027888
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,2,,7.65074,0.0292115
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,256,,7.65074,0.0282885
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,262144,,7.65074,0.036234
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,32,,7.65074,0.028062
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,4,,7.65074,0.03037
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,512,,7.65074,0.034387
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,64,,7.65074,0.029393
k18_0.963_0.437_0.437_0.484_c862.mtx,131072,8,,7.65074,0.031378
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,128,,7.65074,17.7879
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,16,,7.65074,16.514
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,2,,7.65074,14.4197
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,256,,7.65074,15.8416
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,32,,7.65074,17.9866
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,4,,7.65074,16.7459
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,512,,7.65074,16.7217
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,64,,7.65074,18.2916
k18_0.963_0.437_0.437_0.484_c862.mtx,16384,8,,7.65074,17.3797
k18_0.963_0.437_0.437_0.484_c862.mtx,16,128,,7.65074,18.3122
k18_0.963_0.437_0.437_0.484_c862.mtx,16,16,,7.65074,20.8452
k18_0.963_0.437_0.437_0.484_c862.mtx,16,2,,7.65074,17.2798
k18_0.963_0.437_0.437_0.484_c862.mtx,16,256,,7.65074,19.4048
k18_0.963_0.437_0.437_0.484_c862.mtx,16,32,,7.65074,20.986
k18_0.963_0.437_0.437_0.484_c862.mtx,16,4,,7.65074,18.8373
k18_0.963_0.437_0.437_0.484_c862.mtx,16,512,,7.65074,22.5017
k18_0.963_0.437_0.437_0.484_c862.mtx,16,64,,7.65074,19.4996
k18_0.963_0.437_0.437_0.484_c862.mtx,16,8,,7.65074,20.3711
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,128,,7.65074,20.6219
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,16,,7.65074,20.1777
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,2,,7.65074,17.4259
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,256,,7.65074,20.927
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,32,,7.65074,20.1729
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,4,,7.65074,17.7426
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,512,,7.65074,21.9814
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,64,,7.65074,19.5492
k18_0.963_0.437_0.437_0.484_c862.mtx,2048,8,,7.65074,18.6558
k18_0.963_0.437_0.437_0.484_c862.mtx,256,128,,7.65074,18.2752
k18_0.963_0.437_0.437_0.484_c862.mtx,256,16,,7.65074,21.4668
k18_0.963_0.437_0.437_0.484_c862.mtx,256,2,,7.65074,15.4505
k18_0.963_0.437_0.437_0.484_c862.mtx,256,256,,7.65074,21.1365
k18_0.963_0.437_0.437_0.484_c862.mtx,256,32,,7.65074,19.1896
k18_0.963_0.437_0.437_0.484_c862.mtx,256,4,,7.65074,16.2516
k18_0.963_0.437_0.437_0.484_c862.mtx,256,512,,7.65074,22.4385
k18_0.963_0.437_0.437_0.484_c862.mtx,256,64,,7.65074,20.8178
k18_0.963_0.437_0.437_0.484_c862.mtx,256,8,,7.65074,17.3773
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,128,,7.65074,0.006934
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,16,,7.65074,0.006865
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,2,,7.65074,0.006804
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,256,,7.65074,0.006849
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,262144,,7.65074,0.0068635
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,32,,7.65074,0.0069565
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,4,,7.65074,0.006855
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,512,,7.65074,0.0068395
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,64,,7.65074,0.0068955
k18_0.963_0.437_0.437_0.484_c862.mtx,262144,8,,7.65074,0.006962
k18_0.963_0.437_0.437_0.484_c862.mtx,2,128,,7.65074,19.1539
k18_0.963_0.437_0.437_0.484_c862.mtx,2,16,,7.65074,19.6981
k18_0.963_0.437_0.437_0.484_c862.mtx,2,2,,7.65074,17.9424
k18_0.963_0.437_0.437_0.484_c862.mtx,2,256,,7.65074,19.4053
k18_0.963_0.437_0.437_0.484_c862.mtx,2,32,,7.65074,20.9255
k18_0.963_0.437_0.437_0.484_c862.mtx,2,4,,7.65074,19.8383
k18_0.963_0.437_0.437_0.484_c862.mtx,2,512,,7.65074,20.0917
k18_0.963_0.437_0.437_0.484_c862.mtx,2,64,,7.65074,21.3519
k18_0.963_0.437_0.437_0.484_c862.mtx,2,8,,7.65074,20.5963
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,128,,7.65074,15.1943
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,16,,7.65074,12.5924
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,2,,7.65074,11.303
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,256,,7.65074,14.7728
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,32,,7.65074,14.2713
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,4,,7.65074,12.0991
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,512,,7.65074,15.2508
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,64,,7.65074,14.2858
k18_0.963_0.437_0.437_0.484_c862.mtx,32768,8,,7.65074,13.7607
k18_0.963_0.437_0.437_0.484_c862.mtx,32,128,,7.65074,21.3097
k18_0.963_0.437_0.437_0.484_c862.mtx,32,16,,7.65074,21.0364
k18_0.963_0.437_0.437_0.484_c862.mtx,32,2,,7.65074,15.7526
k18_0.963_0.437_0.437_0.484_c862.mtx,32,256,,7.65074,18.4722
k18_0.963_0.437_0.437_0.484_c862.mtx,32,32,,7.65074,20.9248
k18_0.963_0.437_0.437_0.484_c862.mtx,32,4,,7.65074,17.306
k18_0.963_0.437_0.437_0.484_c862.mtx,32,512,,7.65074,22.2504
k18_0.963_0.437_0.437_0.484_c862.mtx,32,64,,7.65074,21.1519
k18_0.963_0.437_0.437_0.484_c862.mtx,32,8,,7.65074,18.666
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,128,,7.65074,20.4912
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,16,,7.65074,19.0215
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,2,,7.65074,16.453
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,256,,7.65074,20.555
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,32,,7.65074,17.4768
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,4,,7.65074,16.0913
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,512,,7.65074,20.7186
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,64,,7.65074,19.9774
k18_0.963_0.437_0.437_0.484_c862.mtx,4096,8,,7.65074,16.608
k18_0.963_0.437_0.437_0.484_c862.mtx,4,128,,7.65074,20.7726
k18_0.963_0.437_0.437_0.484_c862.mtx,4,16,,7.65074,19.2184
k18_0.963_0.437_0.437_0.484_c862.mtx,4,2,,7.65074,18.1797
k18_0.963_0.437_0.437_0.484_c862.mtx,4,256,,7.65074,22.3464
k18_0.963_0.437_0.437_0.484_c862.mtx,4,32,,7.65074,18.6187
k18_0.963_0.437_0.437_0.484_c862.mtx,4,4,,7.65074,18.9591
k18_0.963_0.437_0.437_0.484_c862.mtx,4,512,,7.65074,22.7765
k18_0.963_0.437_0.437_0.484_c862.mtx,4,64,,7.65074,19.3854
k18_0.963_0.437_0.437_0.484_c862.mtx,4,8,,7.65074,20.6774
k18_0.963_0.437_0.437_0.484_c862.mtx,512,128,,7.65074,21.222
k18_0.963_0.437_0.437_0.484_c862.mtx,512,16,,7.65074,18.1251
k18_0.963_0.437_0.437_0.484_c862.mtx,512,2,,7.65074,17.276
k18_0.963_0.437_0.437_0.484_c862.mtx,512,256,,7.65074,21.0574
k18_0.963_0.437_0.437_0.484_c862.mtx,512,32,,7.65074,17.7226
k18_0.963_0.437_0.437_0.484_c862.mtx,512,4,,7.65074,18.7106
k18_0.963_0.437_0.437_0.484_c862.mtx,512,512,,7.65074,22.7247
k18_0.963_0.437_0.437_0.484_c862.mtx,512,64,,7.65074,20.4321
k18_0.963_0.437_0.437_0.484_c862.mtx,512,8,,7.65074,17.6577
k18_0.963_0.437_0.437_0.484_c862.mtx,64,128,,7.65074,21.5726
k18_0.963_0.437_0.437_0.484_c862.mtx,64,16,,7.65074,18.3589
k18_0.963_0.437_0.437_0.484_c862.mtx,64,2,,7.65074,17.354
k18_0.963_0.437_0.437_0.484_c862.mtx,64,256,,7.65074,21.4144
k18_0.963_0.437_0.437_0.484_c862.mtx,64,32,,7.65074,18.3196
k18_0.963_0.437_0.437_0.484_c862.mtx,64,4,,7.65074,18.9539
k18_0.963_0.437_0.437_0.484_c862.mtx,64,512,,7.65074,22.8012
k18_0.963_0.437_0.437_0.484_c862.mtx,64,64,,7.65074,20.8883
k18_0.963_0.437_0.437_0.484_c862.mtx,64,8,,7.65074,20.3828
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,128,,7.65074,7.90877
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,16,,7.65074,7.93228
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,2,,7.65074,7.14701
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,256,,7.65074,9.10877
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,32,,7.65074,7.54129
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,4,,7.65074,7.78955
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,512,,7.65074,8.12676
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,64,,7.65074,7.79857
k18_0.963_0.437_0.437_0.484_c862.mtx,65536,8,,7.65074,7.70565
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,128,,7.65074,19.4941
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,16,,7.65074,19.3956
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,2,,7.65074,15.8196
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,256,,7.65074,18.7525
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,32,,7.65074,18.8454
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,4,,7.65074,17.3285
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,512,,7.65074,17.6542
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,64,,7.65074,19.2086
k18_0.963_0.437_0.437_0.484_c862.mtx,8192,8,,7.65074,17.1271
k18_0.963_0.437_0.437_0.484_c862.mtx,8,128,,7.65074,18.8343
k18_0.963_0.437_0.437_0.484_c862.mtx,8,16,,7.65074,20.5485
k18_0.963_0.437_0.437_0.484_c862.mtx,8,2,,7.65074,17.3344
k18_0.963_0.437_0.437_0.484_c862.mtx,8,256,,7.65074,19.5629
k18_0.963_0.437_0.437_0.484_c862.mtx,8,32,,7.65074,21.0376
k18_0.963_0.437_0.437_0.484_c862.mtx,8,4,,7.65074,17.2213
k18_0.963_0.437_0.437_0.484_c862.mtx,8,512,,7.65074,22.6956
k18_0.963_0.437_0.437_0.484_c862.mtx,8,64,,7.65074,21.6136
k18_0.963_0.437_0.437_0.484_c862.mtx,8,8,,7.65074,19.8873
