filename,rows,cols,block_median,noblock_median,tensor_median
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,128,,70.1753,148.004
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,16,,70.1753,140.924
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,2,,70.1753,116.544
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,256,,70.1753,139.087
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,32,,70.1753,139.36
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,4,,70.1753,132.943
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,512,,70.1753,142.438
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,64,,70.1753,137.444
k19_0.899_0.537_0.531_0.484_c862.mtx,1024,8,,70.1753,131.013
k19_0.899_0.537_0.531_0.484_c862.mtx,128,128,,70.1753,142.038
k19_0.899_0.537_0.531_0.484_c862.mtx,128,16,,70.1753,139.991
k19_0.899_0.537_0.531_0.484_c862.mtx,128,2,,70.1753,122.377
k19_0.899_0.537_0.531_0.484_c862.mtx,128,256,,70.1753,145.81
k19_0.899_0.537_0.531_0.484_c862.mtx,128,32,,70.1753,133.788
k19_0.899_0.537_0.531_0.484_c862.mtx,128,4,,70.1753,132.164
k19_0.899_0.537_0.531_0.484_c862.mtx,128,512,,70.1753,143.884
k19_0.899_0.537_0.531_0.484_c862.mtx,128,64,,70.1753,133.847
k19_0.899_0.537_0.531_0.484_c862.mtx,128,8,,70.1753,133.831
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,128,,70.1753,65.2556
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,16,,70.1753,66.8231
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,2,,70.1753,59.0229
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,256,,70.1753,66.3789
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,32,,70.1753,66.2955
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,4,,70.1753,69.8684
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,512,,70.1753,70.2806
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,64,,70.1753,59.9257
k19_0.899_0.537_0.531_0.484_c862.mtx,131072,8,,70.1753,70.3701
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,128,,70.1753,125.444
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,16,,70.1753,130.182
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,2,,70.1753,113.205
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,256,,70.1753,132.817
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,32,,70.1753,121.798
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,4,,70.1753,120.644
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,512,,70.1753,129.516
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,64,,70.1753,117.07
k19_0.899_0.537_0.531_0.484_c862.mtx,16384,8,,70.1753,129.798
k19_0.899_0.537_0.531_0.484_c862.mtx,16,128,,70.1753,136.583
