filename,rows,cols,block_median,noblock_median,tensor_median
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,128,,9.20673,20.4798
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,16,,9.20673,19.9936
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,2,,9.20673,17.1694
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,256,,9.20673,21.651
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,32,,9.20673,20.9292
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,4,,9.20673,19.7615
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,512,,9.20673,22.2454
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,64,,9.20673,20.6888
k18_0.982_0.437_0.437_0.484_c862.mtx,1024,8,,9.20673,20.8885
k18_0.982_0.437_0.437_0.484_c862.mtx,128,128,,9.20673,20.4827
k18_0.982_0.437_0.437_0.484_c862.mtx,128,16,,9.20673,21.1877
k18_0.982_0.437_0.437_0.484_c862.mtx,128,2,,9.20673,17.5225
k18_0.982_0.437_0.437_0.484_c862.mtx,128,256,,9.20673,22.0161
k18_0.982_0.437_0.437_0.484_c862.mtx,128,32,,9.20673,19.6834
k18_0.982_0.437_0.437_0.484_c862.mtx,128,4,,9.20673,20.4867
k18_0.982_0.437_0.437_0.484_c862.mtx,128,512,,9.20673,25.7217
k18_0.982_0.437_0.437_0.484_c862.mtx,128,64,,9.20673,20.2842
k18_0.982_0.437_0.437_0.484_c862.mtx,128,8,,9.20673,20.3231
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,128,,9.20673,0.030539
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,16,,9.20673,0.028379
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,2,,9.20673,0.0290445
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,256,,9.20673,0.0337525
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,262144,,9.20673,0.0281185
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,32,,9.20673,0.029137
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,4,,9.20673,0.03015
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,512,,9.20673,0.0302735
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,64,,9.20673,0.028749
k18_0.982_0.437_0.437_0.484_c862.mtx,131072,8,,9.20673,0.028378
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,128,,9.20673,16.987
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,16,,9.20673,17.7735
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,2,,9.20673,15.4129
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,256,,9.20673,18.2382
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,32,,9.20673,17.7988
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,4,,9.20673,15.3353
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,512,,9.20673,20.9793
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,64,,9.20673,17.8891
k18_0.982_0.437_0.437_0.484_c862.mtx,16384,8,,9.20673,16.1783
k18_0.982_0.437_0.437_0.484_c862.mtx,16,128,,9.20673,22.0609
k18_0.982_0.437_0.437_0.484_c862.mtx,16,16,,9.20673,19.8237
k18_0.982_0.437_0.437_0.484_c862.mtx,16,2,,9.20673,19.3459
k18_0.982_0.437_0.437_0.484_c862.mtx,16,256,,9.20673,21.0927
k18_0.982_0.437_0.437_0.484_c862.mtx,16,32,,9.20673,21.3288
k18_0.982_0.437_0.437_0.484_c862.mtx,16,4,,9.20673,20.3524
k18_0.982_0.437_0.437_0.484_c862.mtx,16,512,,9.20673,25.6029
k18_0.982_0.437_0.437_0.484_c862.mtx,16,64,,9.20673,20.7346
k18_0.982_0.437_0.437_0.484_c862.mtx,16,8,,9.20673,20.4678
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,128,,9.20673,21.1019
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,16,,9.20673,19.7187
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,2,,9.20673,18.2774
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,256,,9.20673,21.167
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,32,,9.20673,19.9772
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,4,,9.20673,19.8459
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,512,,9.20673,24.7823
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,64,,9.20673,20.5185
k18_0.982_0.437_0.437_0.484_c862.mtx,2048,8,,9.20673,18.7318
k18_0.982_0.437_0.437_0.484_c862.mtx,256,128,,9.20673,21.4813
k18_0.982_0.437_0.437_0.484_c862.mtx,256,16,,9.20673,20.27
k18_0.982_0.437_0.437_0.484_c862.mtx,256,2,,9.20673,19.1014
k18_0.982_0.437_0.437_0.484_c862.mtx,256,256,,9.20673,21.5635
k18_0.982_0.437_0.437_0.484_c862.mtx,256,32,,9.20673,21.3848
k18_0.982_0.437_0.437_0.484_c862.mtx,256,4,,9.20673,19.3196
k18_0.982_0.437_0.437_0.484_c862.mtx,256,512,,9.20673,22.5585
k18_0.982_0.437_0.437_0.484_c862.mtx,256,64,,9.20673,21.6007
k18_0.982_0.437_0.437_0.484_c862.mtx,256,8,,9.20673,21.2409
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,128,,9.20673,0.0067395
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,16,,9.20673,0.006937
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,2,,9.20673,0.0069335
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,256,,9.20673,0.0068525
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,262144,,9.20673,0.006976
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,32,,9.20673,0.006825
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,4,,9.20673,0.0068195
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,512,,9.20673,0.006868
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,64,,9.20673,0.006981
k18_0.982_0.437_0.437_0.484_c862.mtx,262144,8,,9.20673,0.006857
k18_0.982_0.437_0.437_0.484_c862.mtx,2,128,,9.20673,21.9676
k18_0.982_0.437_0.437_0.484_c862.mtx,2,16,,9.20673,21.4711
k18_0.982_0.437_0.437_0.484_c862.mtx,2,2,,9.20673,19.4397
k18_0.982_0.437_0.437_0.484_c862.mtx,2,256,,9.20673,22.9052
