filename,rows,cols,block_median,noblock_median,tensor_median
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,128,,3.40532,8.02704
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,16,,3.40532,7.44748
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,2,,3.40532,6.73661
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,256,,3.40532,8.30447
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,32,,3.40532,7.79519
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,4,,3.40532,7.16956
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,64,,3.40532,7.66599
k17_0.899_0.534_0.437_0.484_c862.mtx,1024,8,,3.40532,7.63895
k17_0.899_0.534_0.437_0.484_c862.mtx,128,128,,3.40532,8.26537
k17_0.899_0.534_0.437_0.484_c862.mtx,128,16,,3.40532,7.95538
k17_0.899_0.534_0.437_0.484_c862.mtx,128,2,,3.40532,6.7891
k17_0.899_0.534_0.437_0.484_c862.mtx,128,256,,3.40532,8.38373
k17_0.899_0.534_0.437_0.484_c862.mtx,128,32,,3.40532,8.01032
k17_0.899_0.534_0.437_0.484_c862.mtx,128,4,,3.40532,7.35679
k17_0.899_0.534_0.437_0.484_c862.mtx,128,64,,3.40532,8.09237
k17_0.899_0.534_0.437_0.484_c862.mtx,128,8,,3.40532,7.82316
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,128,,3.40532,0.0069065
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,131072,,3.40532,0.006871
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,16,,3.40532,0.0069285
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,2,,3.40532,0.0068505
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,256,,3.40532,0.006921
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,32,,3.40532,0.007019
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,4,,3.40532,0.0068605
k17_0.899_0.534_0.437_0.484_c862.mtx,131072,64,,3.40532,0.0068745
