filename,rows,cols,block_median,noblock_median,tensor_median
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,128,,48.919,87.566
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,16,,48.919,88.9674
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,2,,48.919,83.0997
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,256,,48.919,87.4237
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,32,,48.919,87.5158
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,4,,48.919,87.2307
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,512,,48.919,88.9439
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,64,,48.919,87.9642
k19_0.899_0.537_0.484_0.484_c862.mtx,1024,8,,48.919,88.3652
k19_0.899_0.537_0.484_0.484_c862.mtx,128,128,,48.919,88.9116
k19_0.899_0.537_0.484_0.484_c862.mtx,128,16,,48.919,89.199
k19_0.899_0.537_0.484_0.484_c862.mtx,128,2,,48.919,104.906
k19_0.899_0.537_0.484_0.484_c862.mtx,128,256,,48.919,88.716
k19_0.899_0.537_0.484_0.484_c862.mtx,128,32,,48.919,88.2515
k19_0.899_0.537_0.484_0.484_c862.mtx,128,4,,48.919,88.2749
k19_0.899_0.537_0.484_0.484_c862.mtx,128,512,,48.919,89.829
k19_0.899_0.537_0.484_0.484_c862.mtx,128,64,,48.919,88.5276
k19_0.899_0.537_0.484_0.484_c862.mtx,128,8,,48.919,85.1015
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,128,,48.919,42.0354
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,16,,48.919,42.8049
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,2,,48.919,39.59
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,256,,48.919,42.4133
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,32,,48.919,42.2293
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,4,,48.919,38.7598
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,512,,48.919,41.4774
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,64,,48.919,41.1656
k19_0.899_0.537_0.484_0.484_c862.mtx,131072,8,,48.919,41.4181
k19_0.899_0.537_0.484_0.484_c862.mtx,16384,128,,48.919,80.8463
k19_0.899_0.537_0.484_0.484_c862.mtx,16384,16,,48.919,80.1195
k19_0.899_0.537_0.484_0.484_c862.mtx,16384,2,,48.919,76.6623
k19_0.899_0.537_0.484_0.484_c862.mtx,16384,256,,48.919,81.1145
k19_0.899_0.537_0.484_0.484_c862.mtx,16384,32,,48.919,81.0544
k19_0.899_0.537_0.484_0.484_c862.mtx,16384,4,,48.919,80.7362
