filename,rows,cols,block_median,noblock_median,tensor_median
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,128,,24.0519,51.0268
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,16,,24.0519,46.3243
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,2,,24.0519,44.8986
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,256,,24.0519,51.2934
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,32,,24.0519,50.9082
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,4,,24.0519,49.0962
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,512,,24.0519,50.7945
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,64,,24.0519,53.1354
k19_0.899_0.495_0.437_0.484_c862.mtx,1024,8,,24.0519,44.969
k19_0.899_0.495_0.437_0.484_c862.mtx,128,128,,24.0519,46.8681
k19_0.899_0.495_0.437_0.484_c862.mtx,128,16,,24.0519,50.0678
k19_0.899_0.495_0.437_0.484_c862.mtx,128,2,,24.0519,45.1699
k19_0.899_0.495_0.437_0.484_c862.mtx,128,256,,24.0519,54.0725
k19_0.899_0.495_0.437_0.484_c862.mtx,128,32,,24.0519,44.9637
k19_0.899_0.495_0.437_0.484_c862.mtx,128,4,,24.0519,51.5401
k19_0.899_0.495_0.437_0.484_c862.mtx,128,512,,24.0519,52.3394
k19_0.899_0.495_0.437_0.484_c862.mtx,128,64,,24.0519,45.2305
k19_0.899_0.495_0.437_0.484_c862.mtx,128,8,,24.0519,52.2031
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,128,,24.0519,24.2835
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,16,,24.0519,24.3767
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,2,,24.0519,22.937
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,256,,24.0519,24.4397
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,32,,24.0519,20.3935
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,4,,24.0519,23.906
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,512,,24.0519,24.3215
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,64,,24.0519,23.7143
k19_0.899_0.495_0.437_0.484_c862.mtx,131072,8,,24.0519,23.7929
k19_0.899_0.495_0.437_0.484_c862.mtx,16384,128,,24.0519,40.7839
k19_0.899_0.495_0.437_0.484_c862.mtx,16384,16,,24.0519,48.5424
k19_0.899_0.495_0.437_0.484_c862.mtx,16384,2,,24.0519,43.1919
k19_0.899_0.495_0.437_0.484_c862.mtx,16384,256,,24.0519,48.5076
k19_0.899_0.495_0.437_0.484_c862.mtx,16384,32,,24.0519,40.7346
