filename,rows,cols,block_median,noblock_median,tensor_median
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,128,,44.7292,96.7848
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,16,,44.7292,94.9208
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,2,,44.7292,78.333
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,256,,44.7292,85.0355
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,32,,44.7292,93.7091
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,4,,44.7292,86.589
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,512,,44.7292,87.1527
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,64,,44.7292,95.3145
k19_0.899_0.537_0.473_0.484_c862.mtx,1024,8,,44.7292,89.0929
k19_0.899_0.537_0.473_0.484_c862.mtx,128,128,,44.7292,97.4219
k19_0.899_0.537_0.473_0.484_c862.mtx,128,16,,44.7292,80.72
k19_0.899_0.537_0.473_0.484_c862.mtx,128,2,,44.7292,78.8728
k19_0.899_0.537_0.473_0.484_c862.mtx,128,256,,44.7292,96.0595
k19_0.899_0.537_0.473_0.484_c862.mtx,128,32,,44.7292,90.8364
k19_0.899_0.537_0.473_0.484_c862.mtx,128,4,,44.7292,81.8487
k19_0.899_0.537_0.473_0.484_c862.mtx,128,512,,44.7292,95.4281
k19_0.899_0.537_0.473_0.484_c862.mtx,128,64,,44.7292,91.3725
k19_0.899_0.537_0.473_0.484_c862.mtx,128,8,,44.7292,86.4468
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,128,,44.7292,45.882
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,16,,44.7292,45.815
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,2,,44.7292,42.9016
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,256,,44.7292,45.7596
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,32,,44.7292,45.3422
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,4,,44.7292,42.5072
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,512,,44.7292,38.6199
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,64,,44.7292,45.5025
k19_0.899_0.537_0.473_0.484_c862.mtx,131072,8,,44.7292,40.4833
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,128,,44.7292,90.0654
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,16,,44.7292,82.6764
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,2,,44.7292,82.737
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,256,,44.7292,88.1888
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,32,,44.7292,87.58
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,4,,44.7292,84.216
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,512,,44.7292,83.9991
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,64,,44.7292,76.0902
k19_0.899_0.537_0.473_0.484_c862.mtx,16384,8,,44.7292,85.2825
k19_0.899_0.537_0.473_0.484_c862.mtx,16,128,,44.7292,98.5637
k19_0.899_0.537_0.473_0.484_c862.mtx,16,16,,44.7292,95.8078
k19_0.899_0.537_0.473_0.484_c862.mtx,16,2,,44.7292,86.5667
k19_0.899_0.537_0.473_0.484_c862.mtx,16,256,,44.7292,82.6428
k19_0.899_0.537_0.473_0.484_c862.mtx,16,32,,44.7292,93.0099
k19_0.899_0.537_0.473_0.484_c862.mtx,16,4,,44.7292,87.2314
k19_0.899_0.537_0.473_0.484_c862.mtx,16,512,,44.7292,100.704
k19_0.899_0.537_0.473_0.484_c862.mtx,16,64,,44.7292,90.5706
k19_0.899_0.537_0.473_0.484_c862.mtx,16,8,,44.7292,84.3001
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,128,,44.7292,95.8486
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,16,,44.7292,96.659
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,2,,44.7292,90.596
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,256,,44.7292,95.9468
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,32,,44.7292,95.7076
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,4,,44.7292,89.331
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,512,,44.7292,86.2371
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,64,,44.7292,95.7051
k19_0.899_0.537_0.473_0.484_c862.mtx,2048,8,,44.7292,87.4855
k19_0.899_0.537_0.473_0.484_c862.mtx,256,128,,44.7292,96.9925
k19_0.899_0.537_0.473_0.484_c862.mtx,256,16,,44.7292,81.4356
k19_0.899_0.537_0.473_0.484_c862.mtx,256,2,,44.7292,83.0412
k19_0.899_0.537_0.473_0.484_c862.mtx,256,256,,44.7292,79.7828
k19_0.899_0.537_0.473_0.484_c862.mtx,256,32,,44.7292,93.6333
k19_0.899_0.537_0.473_0.484_c862.mtx,256,4,,44.7292,84.7108
k19_0.899_0.537_0.473_0.484_c862.mtx,256,512,,44.7292,99.1543
k19_0.899_0.537_0.473_0.484_c862.mtx,256,64,,44.7292,91.4133
k19_0.899_0.537_0.473_0.484_c862.mtx,256,8,,44.7292,85.9294
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,128,,44.7292,0.0887445
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,16,,44.7292,0.0823575
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,2,,44.7292,0.088411
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,256,,44.7292,0.0880475
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,32,,44.7292,0.0850035
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,4,,44.7292,0.087948
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,512,,44.7292,0.0806915
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,524288,,44.7292,0.0909935
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,64,,44.7292,0.085273
k19_0.899_0.537_0.473_0.484_c862.mtx,262144,8,,44.7292,0.086219
k19_0.899_0.537_0.473_0.484_c862.mtx,2,128,,44.7292,99.2816
k19_0.899_0.537_0.473_0.484_c862.mtx,2,16,,44.7292,96.606
k19_0.899_0.537_0.473_0.484_c862.mtx,2,2,,44.7292,81.191
k19_0.899_0.537_0.473_0.484_c862.mtx,2,256,,44.7292,85.8179
k19_0.899_0.537_0.473_0.484_c862.mtx,2,32,,44.7292,88.9473
k19_0.899_0.537_0.473_0.484_c862.mtx,2,4,,44.7292,93.34
k19_0.899_0.537_0.473_0.484_c862.mtx,2,512,,44.7292,91.1058
k19_0.899_0.537_0.473_0.484_c862.mtx,2,64,,44.7292,82.3874
k19_0.899_0.537_0.473_0.484_c862.mtx,2,8,,44.7292,91.5323
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,128,,44.7292,81.5486
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,16,,44.7292,68.236
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,2,,44.7292,64.9897
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,256,,44.7292,81.3738
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,32,,44.7292,75.4321
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,4,,44.7292,68.6266
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,512,,44.7292,79.7573
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,64,,44.7292,73.3676
k19_0.899_0.537_0.473_0.484_c862.mtx,32768,8,,44.7292,82.6184
k19_0.899_0.537_0.473_0.484_c862.mtx,32,128,,44.7292,97.8418
k19_0.899_0.537_0.473_0.484_c862.mtx,32,16,,44.7292,98.1707
k19_0.899_0.537_0.473_0.484_c862.mtx,32,2,,44.7292,89.1645
k19_0.899_0.537_0.473_0.484_c862.mtx,32,256,,44.7292,87.512
k19_0.899_0.537_0.473_0.484_c862.mtx,32,32,,44.7292,81.4354
k19_0.899_0.537_0.473_0.484_c862.mtx,32,4,,44.7292,89.4836
k19_0.899_0.537_0.473_0.484_c862.mtx,32,512,,44.7292,88.6351
k19_0.899_0.537_0.473_0.484_c862.mtx,32,64,,44.7292,95.6694
