filename,rows,cols,block_median,noblock_median,tensor_median
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,128,,5.02254,13.6687
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,16,,5.02254,13.1559
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,2,,5.02254,10.0768
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,256,,5.02254,14.4459
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,32,,5.02254,12.8661
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,4,,5.02254,11.6925
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,64,,5.02254,13.2217
k17_0.899_0.537_0.503_0.484_c862.mtx,1024,8,,5.02254,12.8576
k17_0.899_0.537_0.503_0.484_c862.mtx,128,128,,5.02254,13.7803
k17_0.899_0.537_0.503_0.484_c862.mtx,128,16,,5.02254,13.4601
k17_0.899_0.537_0.503_0.484_c862.mtx,128,2,,5.02254,10.6312
k17_0.899_0.537_0.503_0.484_c862.mtx,128,256,,5.02254,14.6268
k17_0.899_0.537_0.503_0.484_c862.mtx,128,32,,5.02254,13.5158
k17_0.899_0.537_0.503_0.484_c862.mtx,128,4,,5.02254,12.005
k17_0.899_0.537_0.503_0.484_c862.mtx,128,64,,5.02254,13.3813
k17_0.899_0.537_0.503_0.484_c862.mtx,128,8,,5.02254,13.0272
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,128,,5.02254,0.006853
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,131072,,5.02254,0.0068985
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,16,,5.02254,0.006813
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,2,,5.02254,0.006811
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,256,,5.02254,0.0068875
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,32,,5.02254,0.006889
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,4,,5.02254,0.0069395
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,64,,5.02254,0.0068415
k17_0.899_0.537_0.503_0.484_c862.mtx,131072,8,,5.02254,0.006942
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,128,,5.02254,9.7076
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,16,,5.02254,9.15517
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,2,,5.02254,7.43112
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,256,,5.02254,10.5343
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,32,,5.02254,9.097
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,4,,5.02254,8.25921
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,64,,5.02254,9.15762
k17_0.899_0.537_0.503_0.484_c862.mtx,16384,8,,5.02254,9.17047
k17_0.899_0.537_0.503_0.484_c862.mtx,16,128,,5.02254,13.805
k17_0.899_0.537_0.503_0.484_c862.mtx,16,16,,5.02254,13.2867
k17_0.899_0.537_0.503_0.484_c862.mtx,16,2,,5.02254,10.4613
k17_0.899_0.537_0.503_0.484_c862.mtx,16,256,,5.02254,16.2583
k17_0.899_0.537_0.503_0.484_c862.mtx,16,32,,5.02254,14.917
k17_0.899_0.537_0.503_0.484_c862.mtx,16,4,,5.02254,11.8735
k17_0.899_0.537_0.503_0.484_c862.mtx,16,64,,5.02254,13.4199
k17_0.899_0.537_0.503_0.484_c862.mtx,16,8,,5.02254,13.0094
