filename,rows,cols,block_median,noblock_median,tensor_median
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,128,,10.4228,24.534
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,16,,10.4228,22.9703
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,2,,10.4228,17.7825
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,256,,10.4228,25.7224
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,32,,10.4228,23.5664
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,4,,10.4228,20.446
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,64,,10.4228,23.2126
k17_0.899_0.537_0.537_0.539_c862.mtx,1024,8,,10.4228,22.4328
k17_0.899_0.537_0.537_0.539_c862.mtx,128,128,,10.4228,25.2882
k17_0.899_0.537_0.537_0.539_c862.mtx,128,16,,10.4228,23.7806
k17_0.899_0.537_0.537_0.539_c862.mtx,128,2,,10.4228,18.1718
k17_0.899_0.537_0.537_0.539_c862.mtx,128,256,,10.4228,30.1037
k17_0.899_0.537_0.537_0.539_c862.mtx,128,32,,10.4228,23.1671
k17_0.899_0.537_0.537_0.539_c862.mtx,128,4,,10.4228,20.8675
k17_0.899_0.537_0.537_0.539_c862.mtx,128,64,,10.4228,24.2776
k17_0.899_0.537_0.537_0.539_c862.mtx,128,8,,10.4228,22.5129
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,128,,10.4228,0.0069765
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,131072,,10.4228,0.0069505
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,16,,10.4228,0.006954
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,2,,10.4228,0.006792
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,256,,10.4228,0.0068915
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,32,,10.4228,0.006921
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,4,,10.4228,0.0069115
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,64,,10.4228,0.006929
k17_0.899_0.537_0.537_0.539_c862.mtx,131072,8,,10.4228,0.006856
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,128,,10.4228,18.2127
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,16,,10.4228,17.5846
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,2,,10.4228,13.8849
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,256,,10.4228,18.775
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,32,,10.4228,17.2979
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,4,,10.4228,15.4089
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,64,,10.4228,17.6002
k17_0.899_0.537_0.537_0.539_c862.mtx,16384,8,,10.4228,17.0845
k17_0.899_0.537_0.537_0.539_c862.mtx,16,128,,10.4228,25.1983
k17_0.899_0.537_0.537_0.539_c862.mtx,16,16,,10.4228,24.2967
k17_0.899_0.537_0.537_0.539_c862.mtx,16,2,,10.4228,18.1022
k17_0.899_0.537_0.537_0.539_c862.mtx,16,256,,10.4228,26.1483
k17_0.899_0.537_0.537_0.539_c862.mtx,16,32,,10.4228,24.179
k17_0.899_0.537_0.537_0.539_c862.mtx,16,4,,10.4228,20.8311
