filename,rows,cols,block_median,noblock_median,tensor_median
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,128,,3.49413,8.46935
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,16,,3.49413,8.19165
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,2,,3.49413,6.92506
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,256,,3.49413,8.68332
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,32,,3.49413,8.20363
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,4,,3.49413,7.47545
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,64,,3.49413,8.28577
k17_0.899_0.537_0.440_0.484_c862.mtx,1024,8,,3.49413,8.03675
k17_0.899_0.537_0.440_0.484_c862.mtx,128,128,,3.49413,8.50689
k17_0.899_0.537_0.440_0.484_c862.mtx,128,16,,3.49413,8.10045
k17_0.899_0.537_0.440_0.484_c862.mtx,128,2,,3.49413,7.10047
k17_0.899_0.537_0.440_0.484_c862.mtx,128,256,,3.49413,8.94555
k17_0.899_0.537_0.440_0.484_c862.mtx,128,32,,3.49413,8.39968
k17_0.899_0.537_0.440_0.484_c862.mtx,128,4,,3.49413,7.49798
k17_0.899_0.537_0.440_0.484_c862.mtx,128,64,,3.49413,8.52692
k17_0.899_0.537_0.440_0.484_c862.mtx,128,8,,3.49413,7.99535
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,128,,3.49413,0.0068425
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,131072,,3.49413,0.0068835
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,16,,3.49413,0.0222995
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,2,,3.49413,0.0069345
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,256,,3.49413,0.0069665
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,32,,3.49413,0.006948
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,4,,3.49413,0.0069985
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,64,,3.49413,0.006908
k17_0.899_0.537_0.440_0.484_c862.mtx,131072,8,,3.49413,0.0069585
k17_0.899_0.537_0.440_0.484_c862.mtx,16384,128,,3.49413,6.14734
k17_0.899_0.537_0.440_0.484_c862.mtx,16384,16,,3.49413,5.9999
