filename,rows,cols,block_median,noblock_median,tensor_median
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,128,,34.1829,67.604
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,16,,34.1829,62.7397
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,2,,34.1829,58.721
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,256,,34.1829,62.2298
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,32,,34.1829,72.7425
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,4,,34.1829,60.2323
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,512,,34.1829,63.5728
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,64,,34.1829,71.7482
k19_0.899_0.537_0.438_0.484_c862.mtx,1024,8,,34.1829,68.8489
k19_0.899_0.537_0.438_0.484_c862.mtx,128,128,,34.1829,73.3179
k19_0.899_0.537_0.438_0.484_c862.mtx,128,16,,34.1829,69.1129
k19_0.899_0.537_0.438_0.484_c862.mtx,128,2,,34.1829,65.9505
k19_0.899_0.537_0.438_0.484_c862.mtx,128,256,,34.1829,72.5739
k19_0.899_0.537_0.438_0.484_c862.mtx,128,32,,34.1829,72.0535
k19_0.899_0.537_0.438_0.484_c862.mtx,128,4,,34.1829,66.4935
k19_0.899_0.537_0.438_0.484_c862.mtx,128,512,,34.1829,66.3882
k19_0.899_0.537_0.438_0.484_c862.mtx,128,64,,34.1829,61.739
k19_0.899_0.537_0.438_0.484_c862.mtx,128,8,,34.1829,61.4961
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,128,,34.1829,33.7728
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,16,,34.1829,33.8396
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,2,,34.1829,31.1943
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,256,,34.1829,33.6509
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,32,,34.1829,33.2915
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,4,,34.1829,29.9988
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,512,,34.1829,28.0122
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,64,,34.1829,29.8183
k19_0.899_0.537_0.438_0.484_c862.mtx,131072,8,,34.1829,31.254
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,128,,34.1829,65.7194
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,16,,34.1829,66.3899
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,2,,34.1829,57.5287
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,256,,34.1829,65.8656
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,32,,34.1829,63.5621
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,4,,34.1829,57.6201
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,512,,34.1829,55.9283
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,64,,34.1829,56.1008
k19_0.899_0.537_0.438_0.484_c862.mtx,16384,8,,34.1829,60.9192
k19_0.899_0.537_0.438_0.484_c862.mtx,16,128,,34.1829,73.8205
k19_0.899_0.537_0.438_0.484_c862.mtx,16,16,,34.1829,73.88
k19_0.899_0.537_0.438_0.484_c862.mtx,16,2,,34.1829,71.9862
k19_0.899_0.537_0.438_0.484_c862.mtx,16,256,,34.1829,69.1887
k19_0.899_0.537_0.438_0.484_c862.mtx,16,32,,34.1829,62.8688
k19_0.899_0.537_0.438_0.484_c862.mtx,16,4,,34.1829,68.7456
k19_0.899_0.537_0.438_0.484_c862.mtx,16,512,,34.1829,66.9438
k19_0.899_0.537_0.438_0.484_c862.mtx,16,64,,34.1829,62.6635
k19_0.899_0.537_0.438_0.484_c862.mtx,16,8,,34.1829,67.0097
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,128,,34.1829,72.7691
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,16,,34.1829,71.4348
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,2,,34.1829,67.5481
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,256,,34.1829,72.1125
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,32,,34.1829,69.6926
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,4,,34.1829,64.6001
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,512,,34.1829,61.5115
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,64,,34.1829,66.2793
k19_0.899_0.537_0.438_0.484_c862.mtx,2048,8,,34.1829,61.9139
k19_0.899_0.537_0.438_0.484_c862.mtx,256,128,,34.1829,72.8454
k19_0.899_0.537_0.438_0.484_c862.mtx,256,16,,34.1829,72.1707
k19_0.899_0.537_0.438_0.484_c862.mtx,256,2,,34.1829,64.2392
k19_0.899_0.537_0.438_0.484_c862.mtx,256,256,,34.1829,62.1197
k19_0.899_0.537_0.438_0.484_c862.mtx,256,32,,34.1829,71.242
k19_0.899_0.537_0.438_0.484_c862.mtx,256,4,,34.1829,74.8645
k19_0.899_0.537_0.438_0.484_c862.mtx,256,512,,34.1829,67.7429
k19_0.899_0.537_0.438_0.484_c862.mtx,256,64,,34.1829,62.4633
k19_0.899_0.537_0.438_0.484_c862.mtx,256,8,,34.1829,68.4423
k19_0.899_0.537_0.438_0.484_c862.mtx,262144,128,,34.1829,0.0911595
k19_0.899_0.537_0.438_0.484_c862.mtx,262144,16,,34.1829,0.0906035
k19_0.899_0.537_0.438_0.484_c862.mtx,262144,2,,34.1829,0.0915305
k19_0.899_0.537_0.438_0.484_c862.mtx,262144,256,,34.1829,0.0896855
k19_0.899_0.537_0.438_0.484_c862.mtx,262144,32,,34.1829,0.0879745
k19_0.899_0.537_0.438_0.484_c862.mtx,262144,4,,34.1829,0.090773
k19_0.899_0.537_0.438_0.484_c862.mtx,262144,512,,34.1829,0.0817185
