filename,rows,cols,block_median,noblock_median,tensor_median
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,128,,4.04971,11.9848
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,16,,4.04971,9.42335
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,2,,4.04971,8.8005
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,256,,4.04971,13.5163
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,32,,4.04971,10.383
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,4,,4.04971,8.71049
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,64,,4.04971,10.9444
k16_0.899_0.537_0.537_0.583_c862.mtx,1024,8,,4.04971,9.29477
k16_0.899_0.537_0.537_0.583_c862.mtx,128,128,,4.04971,12.4333
k16_0.899_0.537_0.537_0.583_c862.mtx,128,16,,4.04971,9.75881
k16_0.899_0.537_0.537_0.583_c862.mtx,128,2,,4.04971,8.87051
k16_0.899_0.537_0.537_0.583_c862.mtx,128,256,,4.04971,14.0332
k16_0.899_0.537_0.537_0.583_c862.mtx,128,32,,4.04971,10.7394
k16_0.899_0.537_0.537_0.583_c862.mtx,128,4,,4.04971,9.01162
k16_0.899_0.537_0.537_0.583_c862.mtx,128,64,,4.04971,11.3406
k16_0.899_0.537_0.537_0.583_c862.mtx,128,8,,4.04971,9.59906
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,128,,4.04971,5.83102
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,16,,4.04971,4.75127
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,2,,4.04971,4.2808
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,256,,4.04971,6.60829
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,32,,4.04971,4.84703
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,4,,4.04971,4.42355
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,64,,4.04971,5.21673
k16_0.899_0.537_0.537_0.583_c862.mtx,16384,8,,4.04971,4.68211
k16_0.899_0.537_0.537_0.583_c862.mtx,16,128,,4.04971,12.1264
k16_0.899_0.537_0.537_0.583_c862.mtx,16,16,,4.04971,9.87782
k16_0.899_0.537_0.537_0.583_c862.mtx,16,2,,4.04971,8.94997
k16_0.899_0.537_0.537_0.583_c862.mtx,16,256,,4.04971,13.857
k16_0.899_0.537_0.537_0.583_c862.mtx,16,32,,4.04971,10.2009
k16_0.899_0.537_0.537_0.583_c862.mtx,16,4,,4.04971,9.16902
