filename,rows,cols,block_median,noblock_median,tensor_median
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,128,,3.13913,7.49302
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,16,,3.13913,6.93467
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,2,,3.13913,6.19484
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,256,,3.13913,7.76249
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,32,,3.13913,7.19778
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,4,,3.13913,6.57031
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,64,,3.13913,7.20511
k17_0.984_0.437_0.437_0.484_c862.mtx,1024,8,,3.13913,6.97856
k17_0.984_0.437_0.437_0.484_c862.mtx,128,128,,3.13913,7.60211
k17_0.984_0.437_0.437_0.484_c862.mtx,128,16,,3.13913,7.10253
k17_0.984_0.437_0.437_0.484_c862.mtx,128,2,,3.13913,6.40869
k17_0.984_0.437_0.437_0.484_c862.mtx,128,256,,3.13913,8.08823
k17_0.984_0.437_0.437_0.484_c862.mtx,128,32,,3.13913,7.28342
k17_0.984_0.437_0.437_0.484_c862.mtx,128,4,,3.13913,6.61582
k17_0.984_0.437_0.437_0.484_c862.mtx,128,64,,3.13913,7.40091
k17_0.984_0.437_0.437_0.484_c862.mtx,128,8,,3.13913,7.02368
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,128,,3.13913,0.0068895
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,131072,,3.13913,0.006905
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,16,,3.13913,0.007013
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,2,,3.13913,0.0069975
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,256,,3.13913,0.0069715
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,32,,3.13913,0.0069195
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,4,,3.13913,0.0068735
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,64,,3.13913,0.006958
k17_0.984_0.437_0.437_0.484_c862.mtx,131072,8,,3.13913,0.0069655
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,128,,3.13913,7.23139
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,16,,3.13913,6.93305
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,2,,3.13913,6.11742
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,256,,3.13913,7.66244
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,32,,3.13913,7.03523
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,4,,3.13913,6.42459
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,64,,3.13913,7.04441
k17_0.984_0.437_0.437_0.484_c862.mtx,2048,8,,3.13913,6.82991
k17_0.984_0.437_0.437_0.484_c862.mtx,256,128,,3.13913,7.66598
k17_0.984_0.437_0.437_0.484_c862.mtx,256,16,,3.13913,7.07158
k17_0.984_0.437_0.437_0.484_c862.mtx,256,2,,3.13913,6.30897
k17_0.984_0.437_0.437_0.484_c862.mtx,256,256,,3.13913,8.0327
k17_0.984_0.437_0.437_0.484_c862.mtx,256,32,,3.13913,7.23041
k17_0.984_0.437_0.437_0.484_c862.mtx,256,4,,3.13913,6.70523
k17_0.984_0.437_0.437_0.484_c862.mtx,256,64,,3.13913,7.35663
k17_0.984_0.437_0.437_0.484_c862.mtx,256,8,,3.13913,7.12516
k17_0.984_0.437_0.437_0.484_c862.mtx,2,128,,3.13913,8.11225
k17_0.984_0.437_0.437_0.484_c862.mtx,2,16,,3.13913,7.65172
k17_0.984_0.437_0.437_0.484_c862.mtx,2,2,,3.13913,6.76334
k17_0.984_0.437_0.437_0.484_c862.mtx,2,256,,3.13913,8.58051
k17_0.984_0.437_0.437_0.484_c862.mtx,2,32,,3.13913,7.56644
k17_0.984_0.437_0.437_0.484_c862.mtx,2,4,,3.13913,7.00738
k17_0.984_0.437_0.437_0.484_c862.mtx,2,64,,3.13913,7.72147
k17_0.984_0.437_0.437_0.484_c862.mtx,2,8,,3.13913,7.42479
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,128,,3.13913,3.51599
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,16,,3.13913,3.4313
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,2,,3.13913,3.06475
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,256,,3.13913,3.73268
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,32,,3.13913,3.37467
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,4,,3.13913,3.27506
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,64,,3.13913,3.42848
k17_0.984_0.437_0.437_0.484_c862.mtx,32768,8,,3.13913,3.44901
k17_0.984_0.437_0.437_0.484_c862.mtx,32,128,,3.13913,7.79412
k17_0.984_0.437_0.437_0.484_c862.mtx,32,16,,3.13913,7.1998
k17_0.984_0.437_0.437_0.484_c862.mtx,32,2,,3.13913,6.42262
k17_0.984_0.437_0.437_0.484_c862.mtx,32,256,,3.13913,8.18736
k17_0.984_0.437_0.437_0.484_c862.mtx,32,32,,3.13913,7.33895
k17_0.984_0.437_0.437_0.484_c862.mtx,32,4,,3.13913,6.82752
k17_0.984_0.437_0.437_0.484_c862.mtx,32,64,,3.13913,7.48753
k17_0.984_0.437_0.437_0.484_c862.mtx,32,8,,3.13913,7.11105
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,128,,3.13913,6.93966
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,16,,3.13913,6.65946
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,2,,3.13913,5.86564
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,256,,3.13913,7.34474
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,32,,3.13913,6.75719
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,4,,3.13913,6.17684
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,64,,3.13913,6.85689
k17_0.984_0.437_0.437_0.484_c862.mtx,4096,8,,3.13913,6.55999
k17_0.984_0.437_0.437_0.484_c862.mtx,4,128,,3.13913,7.81821
k17_0.984_0.437_0.437_0.484_c862.mtx,4,16,,3.13913,7.75943
k17_0.984_0.437_0.437_0.484_c862.mtx,4,2,,3.13913,7.13319
k17_0.984_0.437_0.437_0.484_c862.mtx,4,256,,3.13913,8.2921
k17_0.984_0.437_0.437_0.484_c862.mtx,4,32,,3.13913,7.44312
k17_0.984_0.437_0.437_0.484_c862.mtx,4,4,,3.13913,7.32982
k17_0.984_0.437_0.437_0.484_c862.mtx,4,64,,3.13913,7.59792
k17_0.984_0.437_0.437_0.484_c862.mtx,4,8,,3.13913,7.58553
k17_0.984_0.437_0.437_0.484_c862.mtx,512,128,,3.13913,7.50985
k17_0.984_0.437_0.437_0.484_c862.mtx,512,16,,3.13913,7.17971
k17_0.984_0.437_0.437_0.484_c862.mtx,512,2,,3.13913,6.31737
k17_0.984_0.437_0.437_0.484_c862.mtx,512,256,,3.13913,7.96064
k17_0.984_0.437_0.437_0.484_c862.mtx,512,32,,3.13913,7.30078
k17_0.984_0.437_0.437_0.484_c862.mtx,512,4,,3.13913,6.50295
k17_0.984_0.437_0.437_0.484_c862.mtx,512,64,,3.13913,7.40568
k17_0.984_0.437_0.437_0.484_c862.mtx,512,8,,3.13913,7.07436
k17_0.984_0.437_0.437_0.484_c862.mtx,64,128,,3.13913,7.65642
k17_0.984_0.437_0.437_0.484_c862.mtx,64,16,,3.13913,7.30588
k17_0.984_0.437_0.437_0.484_c862.mtx,64,2,,3.13913,6.44469
k17_0.984_0.437_0.437_0.484_c862.mtx,64,256,,3.13913,8.15008
k17_0.984_0.437_0.437_0.484_c862.mtx,64,32,,3.13913,7.41833
k17_0.984_0.437_0.437_0.484_c862.mtx,64,4,,3.13913,6.60779
k17_0.984_0.437_0.437_0.484_c862.mtx,64,64,,3.13913,7.57672
k17_0.984_0.437_0.437_0.484_c862.mtx,64,8,,3.13913,7.20815
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,128,,3.13913,0.0170325
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,131072,,3.13913,0.017235
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,16,,3.13913,0.0171795
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,2,,3.13913,0.0171175
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,256,,3.13913,0.017128
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,32,,3.13913,0.0171415
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,4,,3.13913,0.0171115
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,64,,3.13913,0.017145
k17_0.984_0.437_0.437_0.484_c862.mtx,65536,8,,3.13913,0.017281
k17_0.984_0.437_0.437_0.484_c862.mtx,8192,128,,3.13913,6.4165
k17_0.984_0.437_0.437_0.484_c862.mtx,8192,2,,3.13913,5.44214
