filename,rows,cols,block_median,noblock_median,tensor_median
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,128,926.045,2.71261,7.61804
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,16,4861.65,2.71261,6.2636
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,2,29072.0,2.71261,5.77561
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,256,519.737,2.71261,8.45619
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,32,2812.97,2.71261,6.83217
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,4,15627.6,2.71261,5.85438
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,64,1627.24,2.71261,7.15671
k16_0.899_0.537_0.537_0.517_c862.mtx,1024,8,8624.99,2.71261,6.21239
k16_0.899_0.537_0.537_0.517_c862.mtx,128,128,713.607,2.71261,7.92845
k16_0.899_0.537_0.537_0.517_c862.mtx,128,16,3567.18,2.71261,6.51071
k16_0.899_0.537_0.537_0.517_c862.mtx,128,2,25114.7,2.71261,5.97749
k16_0.899_0.537_0.537_0.517_c862.mtx,128,256,442.399,2.71261,8.81902
k16_0.899_0.537_0.537_0.517_c862.mtx,128,32,1991.94,2.71261,7.1455
k16_0.899_0.537_0.537_0.517_c862.mtx,128,4,12838.9,2.71261,6.04659
k16_0.899_0.537_0.537_0.517_c862.mtx,128,64,1166.62,2.71261,7.44571
k16_0.899_0.537_0.537_0.517_c862.mtx,128,8,6644.77,2.71261,6.4601
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,128,1082.35,2.71261,3.62351
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,16,8480.24,2.71261,3.19548
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,2,67731.0,2.71261,2.95134
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,256,558.986,2.71261,4.10363
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,32,4258.83,2.71261,3.25244
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,4,33788.4,2.71261,3.01582
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,64,2145.87,2.71261,3.4082
k16_0.899_0.537_0.537_0.517_c862.mtx,16384,8,16932.7,2.71261,3.14202
k16_0.899_0.537_0.537_0.517_c862.mtx,16,128,670.084,2.71261,7.63304
k16_0.899_0.537_0.537_0.517_c862.mtx,16,16,3621.7,2.71261,6.53436
k16_0.899_0.537_0.537_0.517_c862.mtx,16,2,26755.9,2.71261,6.0643
k16_0.899_0.537_0.537_0.517_c862.mtx,16,256,412.867,2.71261,8.64246
k16_0.899_0.537_0.537_0.517_c862.mtx,16,32,1963.98,2.71261,6.74997
