filename,rows,cols,block_median,noblock_median,tensor_median
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,128,,4.24408,11.3918
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,16,,4.24408,10.8728
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,2,,4.24408,8.83205
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,256,,4.24408,11.8472
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,32,,4.24408,11.0087
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,4,,4.24408,9.71806
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,64,,4.24408,11.1419
k17_0.899_0.537_0.477_0.484_c862.mtx,1024,8,,4.24408,10.7786
k17_0.899_0.537_0.477_0.484_c862.mtx,128,128,,4.24408,11.6673
k17_0.899_0.537_0.477_0.484_c862.mtx,128,16,,4.24408,11.2538
k17_0.899_0.537_0.477_0.484_c862.mtx,128,2,,4.24408,8.83045
k17_0.899_0.537_0.477_0.484_c862.mtx,128,256,,4.24408,12.0689
k17_0.899_0.537_0.477_0.484_c862.mtx,128,32,,4.24408,11.2933
k17_0.899_0.537_0.477_0.484_c862.mtx,128,4,,4.24408,10.0284
k17_0.899_0.537_0.477_0.484_c862.mtx,128,64,,4.24408,12.5167
k17_0.899_0.537_0.477_0.484_c862.mtx,128,8,,4.24408,11.0176
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,128,,4.24408,0.006803
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,131072,,4.24408,0.006962
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,16,,4.24408,0.0069105
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,2,,4.24408,0.0069215
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,256,,4.24408,0.0068675
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,32,,4.24408,0.00685
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,4,,4.24408,0.00689
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,64,,4.24408,0.0069895
k17_0.899_0.537_0.477_0.484_c862.mtx,131072,8,,4.24408,0.006936
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,128,,4.24408,7.92084
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,16,,4.24408,7.74476
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,2,,4.24408,6.41578
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,256,,4.24408,8.23833
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,32,,4.24408,7.71755
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,4,,4.24408,7.08234
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,64,,4.24408,7.72042
k17_0.899_0.537_0.477_0.484_c862.mtx,16384,8,,4.24408,7.52258
k17_0.899_0.537_0.477_0.484_c862.mtx,16,128,,4.24408,11.7149
k17_0.899_0.537_0.477_0.484_c862.mtx,16,16,,4.24408,11.3676
k17_0.899_0.537_0.477_0.484_c862.mtx,16,2,,4.24408,8.99996
k17_0.899_0.537_0.477_0.484_c862.mtx,16,256,,4.24408,12.1324
k17_0.899_0.537_0.477_0.484_c862.mtx,16,32,,4.24408,11.3138
k17_0.899_0.537_0.477_0.484_c862.mtx,16,4,,4.24408,10.1254
k17_0.899_0.537_0.477_0.484_c862.mtx,16,64,,4.24408,11.4497
k17_0.899_0.537_0.477_0.484_c862.mtx,16,8,,4.24408,11.1865
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,128,,4.24408,10.994
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,16,,4.24408,10.8
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,2,,4.24408,8.47091
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,256,,4.24408,11.4317
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,32,,4.24408,10.597
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,4,,4.24408,9.42598
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,64,,4.24408,10.9696
k17_0.899_0.537_0.477_0.484_c862.mtx,2048,8,,4.24408,10.537
k17_0.899_0.537_0.477_0.484_c862.mtx,256,128,,4.24408,11.5855
k17_0.899_0.537_0.477_0.484_c862.mtx,256,16,,4.24408,11.1785
k17_0.899_0.537_0.477_0.484_c862.mtx,256,2,,4.24408,8.78365
k17_0.899_0.537_0.477_0.484_c862.mtx,256,256,,4.24408,12.1227
k17_0.899_0.537_0.477_0.484_c862.mtx,256,32,,4.24408,11.2148
k17_0.899_0.537_0.477_0.484_c862.mtx,256,4,,4.24408,9.90808
k17_0.899_0.537_0.477_0.484_c862.mtx,256,64,,4.24408,11.3913
k17_0.899_0.537_0.477_0.484_c862.mtx,256,8,,4.24408,11.0676
k17_0.899_0.537_0.477_0.484_c862.mtx,2,128,,4.24408,12.0239
k17_0.899_0.537_0.477_0.484_c862.mtx,2,16,,4.24408,11.7437
k17_0.899_0.537_0.477_0.484_c862.mtx,2,2,,4.24408,9.25337
k17_0.899_0.537_0.477_0.484_c862.mtx,2,256,,4.24408,12.5784
k17_0.899_0.537_0.477_0.484_c862.mtx,2,32,,4.24408,11.6983
k17_0.899_0.537_0.477_0.484_c862.mtx,2,4,,4.24408,10.3341
k17_0.899_0.537_0.477_0.484_c862.mtx,2,64,,4.24408,11.6931
k17_0.899_0.537_0.477_0.484_c862.mtx,2,8,,4.24408,11.5258
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,128,,4.24408,5.16975
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,16,,4.24408,5.06344
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,2,,4.24408,4.20285
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,256,,4.24408,5.25626
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,32,,4.24408,4.80704
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,4,,4.24408,4.65856
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,64,,4.24408,5.10176
k17_0.899_0.537_0.477_0.484_c862.mtx,32768,8,,4.24408,5.00175
k17_0.899_0.537_0.477_0.484_c862.mtx,32,128,,4.24408,11.8118
k17_0.899_0.537_0.477_0.484_c862.mtx,32,16,,4.24408,11.3045
k17_0.899_0.537_0.477_0.484_c862.mtx,32,2,,4.24408,8.94671
k17_0.899_0.537_0.477_0.484_c862.mtx,32,256,,4.24408,12.2171
k17_0.899_0.537_0.477_0.484_c862.mtx,32,32,,4.24408,11.3881
k17_0.899_0.537_0.477_0.484_c862.mtx,32,4,,4.24408,10.046
k17_0.899_0.537_0.477_0.484_c862.mtx,32,64,,4.24408,11.5216
k17_0.899_0.537_0.477_0.484_c862.mtx,32,8,,4.24408,11.1664
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,128,,4.24408,10.4811
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,16,,4.24408,10.0946
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,2,,4.24408,8.11943
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,256,,4.24408,10.8112
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,32,,4.24408,10.1173
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,4,,4.24408,9.0353
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,64,,4.24408,10.3049
k17_0.899_0.537_0.477_0.484_c862.mtx,4096,8,,4.24408,10.1581
k17_0.899_0.537_0.477_0.484_c862.mtx,4,128,,4.24408,11.9861
k17_0.899_0.537_0.477_0.484_c862.mtx,4,16,,4.24408,11.7935
k17_0.899_0.537_0.477_0.484_c862.mtx,4,2,,4.24408,9.82233
k17_0.899_0.537_0.477_0.484_c862.mtx,4,256,,4.24408,12.4472
k17_0.899_0.537_0.477_0.484_c862.mtx,4,32,,4.24408,11.6601
k17_0.899_0.537_0.477_0.484_c862.mtx,4,4,,4.24408,11.3157
k17_0.899_0.537_0.477_0.484_c862.mtx,4,64,,4.24408,11.6973
k17_0.899_0.537_0.477_0.484_c862.mtx,4,8,,4.24408,11.6029
k17_0.899_0.537_0.477_0.484_c862.mtx,512,128,,4.24408,11.537
k17_0.899_0.537_0.477_0.484_c862.mtx,512,16,,4.24408,11.1974
k17_0.899_0.537_0.477_0.484_c862.mtx,512,2,,4.24408,8.73935
k17_0.899_0.537_0.477_0.484_c862.mtx,512,256,,4.24408,12.8525
k17_0.899_0.537_0.477_0.484_c862.mtx,512,32,,4.24408,11.0885
k17_0.899_0.537_0.477_0.484_c862.mtx,512,4,,4.24408,9.91715
k17_0.899_0.537_0.477_0.484_c862.mtx,512,64,,4.24408,10.8997
k17_0.899_0.537_0.477_0.484_c862.mtx,512,8,,4.24408,10.9377
k17_0.899_0.537_0.477_0.484_c862.mtx,64,128,,4.24408,11.7168
k17_0.899_0.537_0.477_0.484_c862.mtx,64,16,,4.24408,11.3579
k17_0.899_0.537_0.477_0.484_c862.mtx,64,2,,4.24408,8.90906
k17_0.899_0.537_0.477_0.484_c862.mtx,64,256,,4.24408,12.2826
k17_0.899_0.537_0.477_0.484_c862.mtx,64,32,,4.24408,11.3331
k17_0.899_0.537_0.477_0.484_c862.mtx,64,4,,4.24408,10.0313
k17_0.899_0.537_0.477_0.484_c862.mtx,64,64,,4.24408,11.4522
k17_0.899_0.537_0.477_0.484_c862.mtx,64,8,,4.24408,11.0894
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,128,,4.24408,0.017212
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,131072,,4.24408,0.0170455
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,16,,4.24408,0.017144
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,2,,4.24408,0.0172105
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,256,,4.24408,0.0199625
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,32,,4.24408,0.0172275
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,4,,4.24408,0.017157
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,64,,4.24408,0.017271
k17_0.899_0.537_0.477_0.484_c862.mtx,65536,8,,4.24408,0.0171025
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,128,,4.24408,9.49374
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,16,,4.24408,9.53918
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,2,,4.24408,7.52375
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,256,,4.24408,10.0274
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,32,,4.24408,9.22524
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,4,,4.24408,8.28623
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,64,,4.24408,9.78747
k17_0.899_0.537_0.477_0.484_c862.mtx,8192,8,,4.24408,9.15646
k17_0.899_0.537_0.477_0.484_c862.mtx,8,128,,4.24408,12.2001
k17_0.899_0.537_0.477_0.484_c862.mtx,8,16,,4.24408,11.5373
k17_0.899_0.537_0.477_0.484_c862.mtx,8,2,,4.24408,9.0895
k17_0.899_0.537_0.477_0.484_c862.mtx,8,256,,4.24408,12.7789
k17_0.899_0.537_0.477_0.484_c862.mtx,8,32,,4.24408,11.5869
k17_0.899_0.537_0.477_0.484_c862.mtx,8,4,,4.24408,10.2291
k17_0.899_0.537_0.477_0.484_c862.mtx,8,64,,4.24408,11.8535
k17_0.899_0.537_0.477_0.484_c862.mtx,8,8,,4.24408,11.2747
