filename,rows,cols,block_median,noblock_median,tensor_median
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,128,1027.01,3.41685,9.89546
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,16,5541.6,3.41685,7.93955
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,2,32468.2,3.41685,7.23717
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,256,569.663,3.41685,11.17
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,32,3196.39,3.41685,8.71109
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,4,17629.7,3.41685,7.37483
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,64,1826.97,3.41685,9.21477
k16_0.899_0.537_0.537_0.556_c862.mtx,1024,8,9795.95,3.41685,7.86341
k16_0.899_0.537_0.537_0.556_c862.mtx,128,128,808.745,3.41685,10.284
k16_0.899_0.537_0.537_0.556_c862.mtx,128,16,3900.58,3.41685,8.24309
k16_0.899_0.537_0.537_0.556_c862.mtx,128,2,26830.2,3.41685,7.52583
k16_0.899_0.537_0.537_0.556_c862.mtx,128,256,500.524,3.41685,11.6283
k16_0.899_0.537_0.537_0.556_c862.mtx,128,32,2208.47,3.41685,9.03649
k16_0.899_0.537_0.537_0.556_c862.mtx,128,4,13744.1,3.41685,7.67453
k16_0.899_0.537_0.537_0.556_c862.mtx,128,64,1312.73,3.41685,9.52578
k16_0.899_0.537_0.537_0.556_c862.mtx,128,8,7201.7,3.41685,8.12801
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,128,1163.03,3.41685,4.7626
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,16,9033.55,3.41685,4.02798
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,2,71891.5,3.41685,3.67436
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,256,601.967,3.41685,5.43131
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,32,4539.17,3.41685,4.16734
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,4,35837.8,3.41685,3.74906
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,64,2289.91,3.41685,4.36278
k16_0.899_0.537_0.537_0.556_c862.mtx,16384,8,18020.9,3.41685,3.98035
k16_0.899_0.537_0.537_0.556_c862.mtx,16,128,756.983,3.41685,9.94086
k16_0.899_0.537_0.537_0.556_c862.mtx,16,16,3912.61,3.41685,8.27522
k16_0.899_0.537_0.537_0.556_c862.mtx,16,2,28379.6,3.41685,7.60299
k16_0.899_0.537_0.537_0.556_c862.mtx,16,256,473.321,3.41685,11.4384
k16_0.899_0.537_0.537_0.556_c862.mtx,16,32,2142.2,3.41685,8.6403
k16_0.899_0.537_0.537_0.556_c862.mtx,16,4,14361.4,3.41685,7.80828
k16_0.899_0.537_0.537_0.556_c862.mtx,16,64,1234.64,3.41685,9.01971
k16_0.899_0.537_0.537_0.556_c862.mtx,16,8,7417.73,3.41685,8.24923
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,128,1093.54,3.41685,9.54294
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,16,7508.68,3.41685,7.65457
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,2,54257.2,3.41685,6.97406
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,256,582.416,3.41685,10.7314
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,32,3940.23,3.41685,8.44352
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,4,27871.0,3.41685,7.09465
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,64,2076.82,3.41685,8.83043
k16_0.899_0.537_0.537_0.556_c862.mtx,2048,8,14427.6,3.41685,7.58073
k16_0.899_0.537_0.537_0.556_c862.mtx,256,128,855.773,3.41685,10.2175
k16_0.899_0.537_0.537_0.556_c862.mtx,256,16,4042.02,3.41685,8.18031
k16_0.899_0.537_0.537_0.556_c862.mtx,256,2,27059.7,3.41685,7.46624
k16_0.899_0.537_0.537_0.556_c862.mtx,256,256,522.46,3.41685,11.5034
k16_0.899_0.537_0.537_0.556_c862.mtx,256,32,2329.22,3.41685,8.97806
k16_0.899_0.537_0.537_0.556_c862.mtx,256,4,13918.2,3.41685,7.61981
k16_0.899_0.537_0.537_0.556_c862.mtx,256,64,1400.95,3.41685,9.44884
k16_0.899_0.537_0.537_0.556_c862.mtx,256,8,7361.18,3.41685,8.07411
k16_0.899_0.537_0.537_0.556_c862.mtx,2,128,738.36,3.41685,10.6017
k16_0.899_0.537_0.537_0.556_c862.mtx,2,16,3758.35,3.41685,8.64468
k16_0.899_0.537_0.537_0.556_c862.mtx,2,2,27384.2,3.41685,7.82468
k16_0.899_0.537_0.537_0.556_c862.mtx,2,256,477.756,3.41685,12.3046
k16_0.899_0.537_0.537_0.556_c862.mtx,2,32,2061.6,3.41685,9.13062
k16_0.899_0.537_0.537_0.556_c862.mtx,2,4,13888.9,3.41685,8.03766
k16_0.899_0.537_0.537_0.556_c862.mtx,2,64,1200.72,3.41685,9.62104
