filename,rows,cols,block_median,noblock_median,tensor_median
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,128,,7.71401,17.9608
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,16,,7.71401,17.5158
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,2,,7.71401,15.2095
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,256,,7.71401,18.6454
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,32,,7.71401,17.8498
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,4,,7.71401,16.8404
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,512,,7.71401,19.1972
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,64,,7.71401,17.9811
k18_0.964_0.437_0.437_0.484_c862.mtx,1024,8,,7.71401,17.5879
k18_0.964_0.437_0.437_0.484_c862.mtx,128,128,,7.71401,17.9779
k18_0.964_0.437_0.437_0.484_c862.mtx,128,16,,7.71401,17.8552
k18_0.964_0.437_0.437_0.484_c862.mtx,128,2,,7.71401,15.5827
k18_0.964_0.437_0.437_0.484_c862.mtx,128,256,,7.71401,18.7531
k18_0.964_0.437_0.437_0.484_c862.mtx,128,32,,7.71401,18.1328
k18_0.964_0.437_0.437_0.484_c862.mtx,128,4,,7.71401,16.8748
k18_0.964_0.437_0.437_0.484_c862.mtx,128,512,,7.71401,19.8444
k18_0.964_0.437_0.437_0.484_c862.mtx,128,64,,7.71401,18.3121
k18_0.964_0.437_0.437_0.484_c862.mtx,128,8,,7.71401,20.4228
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,128,,7.71401,0.0368585
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,16,,7.71401,0.0280235
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,2,,7.71401,0.028093
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,256,,7.71401,0.028084
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,262144,,7.71401,0.029756
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,32,,7.71401,0.0284905
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,4,,7.71401,0.028788
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,512,,7.71401,0.0289045
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,64,,7.71401,0.027725
k18_0.964_0.437_0.437_0.484_c862.mtx,131072,8,,7.71401,0.027841
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,128,,7.71401,15.7998
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,16,,7.71401,15.1652
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,2,,7.71401,13.031
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,256,,7.71401,16.0343
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,32,,7.71401,15.2716
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,4,,7.71401,14.3596
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,512,,7.71401,16.6671
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,64,,7.71401,15.2911
k18_0.964_0.437_0.437_0.484_c862.mtx,16384,8,,7.71401,14.6044
k18_0.964_0.437_0.437_0.484_c862.mtx,16,128,,7.71401,18.8688
k18_0.964_0.437_0.437_0.484_c862.mtx,16,16,,7.71401,18.5637
k18_0.964_0.437_0.437_0.484_c862.mtx,16,2,,7.71401,16.1057
k18_0.964_0.437_0.437_0.484_c862.mtx,16,256,,7.71401,19.1324
k18_0.964_0.437_0.437_0.484_c862.mtx,16,32,,7.71401,21.0839
k18_0.964_0.437_0.437_0.484_c862.mtx,16,4,,7.71401,16.7052
k18_0.964_0.437_0.437_0.484_c862.mtx,16,512,,7.71401,19.5873
k18_0.964_0.437_0.437_0.484_c862.mtx,16,64,,7.71401,18.4564
k18_0.964_0.437_0.437_0.484_c862.mtx,16,8,,7.71401,18.1647
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,128,,7.71401,17.9801
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,16,,7.71401,17.7179
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,2,,7.71401,15.1741
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,256,,7.71401,18.41
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,32,,7.71401,17.2274
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,4,,7.71401,16.4681
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,512,,7.71401,19.1686
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,64,,7.71401,17.7122
k18_0.964_0.437_0.437_0.484_c862.mtx,2048,8,,7.71401,16.9078
k18_0.964_0.437_0.437_0.484_c862.mtx,256,128,,7.71401,18.4848
k18_0.964_0.437_0.437_0.484_c862.mtx,256,16,,7.71401,18.2101
k18_0.964_0.437_0.437_0.484_c862.mtx,256,2,,7.71401,15.5265
k18_0.964_0.437_0.437_0.484_c862.mtx,256,256,,7.71401,18.6667
k18_0.964_0.437_0.437_0.484_c862.mtx,256,32,,7.71401,18.1289
k18_0.964_0.437_0.437_0.484_c862.mtx,256,4,,7.71401,16.9634
k18_0.964_0.437_0.437_0.484_c862.mtx,256,512,,7.71401,19.7709
k18_0.964_0.437_0.437_0.484_c862.mtx,256,64,,7.71401,17.8711
k18_0.964_0.437_0.437_0.484_c862.mtx,256,8,,7.71401,17.844
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,128,,7.71401,0.006973
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,16,,7.71401,0.0068085
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,2,,7.71401,0.0069015
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,256,,7.71401,0.00704
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,262144,,7.71401,0.0068375
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,32,,7.71401,0.006865
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,4,,7.71401,0.006896
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,512,,7.71401,0.0071455
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,64,,7.71401,0.006939
k18_0.964_0.437_0.437_0.484_c862.mtx,262144,8,,7.71401,0.0069535
k18_0.964_0.437_0.437_0.484_c862.mtx,2,128,,7.71401,18.8819
k18_0.964_0.437_0.437_0.484_c862.mtx,2,16,,7.71401,18.5798
k18_0.964_0.437_0.437_0.484_c862.mtx,2,2,,7.71401,16.0892
k18_0.964_0.437_0.437_0.484_c862.mtx,2,256,,7.71401,19.7938
k18_0.964_0.437_0.437_0.484_c862.mtx,2,32,,7.71401,18.7539
k18_0.964_0.437_0.437_0.484_c862.mtx,2,4,,7.71401,17.688
k18_0.964_0.437_0.437_0.484_c862.mtx,2,512,,7.71401,20.3293
k18_0.964_0.437_0.437_0.484_c862.mtx,2,64,,7.71401,18.9251
k18_0.964_0.437_0.437_0.484_c862.mtx,2,8,,7.71401,18.6298
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,128,,7.71401,12.7275
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,16,,7.71401,12.6566
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,2,,7.71401,10.7365
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,256,,7.71401,12.9496
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,32,,7.71401,14.7131
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,4,,7.71401,11.8952
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,512,,7.71401,13.3589
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,64,,7.71401,12.507
k18_0.964_0.437_0.437_0.484_c862.mtx,32768,8,,7.71401,12.3759
k18_0.964_0.437_0.437_0.484_c862.mtx,32,128,,7.71401,18.3632
k18_0.964_0.437_0.437_0.484_c862.mtx,32,16,,7.71401,18.4591
k18_0.964_0.437_0.437_0.484_c862.mtx,32,2,,7.71401,16.0258
