filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.499_c862-r1024_c1024.tns,B size: (63 x 1023 x 63 x 1023), 34612992 bytes
k16_0.899_0.537_0.537_0.499_c862-r1024_c128.tns,122.303,0.064151,6.82869,0.0513276,6.79877
k16_0.899_0.537_0.537_0.499_c862-r1024_c16.tns,118.839,0.063743,5.74474,0.0611111,5.70945
k16_0.899_0.537_0.537_0.499_c862-r1024_c16384.tns,B size: (63 x 1023 x 3 x 16383), 25731896 bytes
k16_0.899_0.537_0.537_0.499_c862-r1024_c2.tns,118.598,0.073744,5.27457,0.0700209,5.23134
k16_0.899_0.537_0.537_0.499_c862-r1024_c2048.tns,B size: (63 x 1023 x 31 x 2047), 32277728 bytes
k16_0.899_0.537_0.537_0.499_c862-r1024_c256.tns,120.625,0.070405,7.50382,0.0621939,7.46519
k16_0.899_0.537_0.537_0.499_c862-r1024_c32.tns,120.974,0.070434,6.23957,0.0513847,6.21105
k16_0.899_0.537_0.537_0.499_c862-r1024_c32768.tns,B size: (63 x 1023 x 1 x 32767), 24753152 bytes
k16_0.899_0.537_0.537_0.499_c862-r1024_c4.tns,119.904,0.068108,5.35493,0.0696685,5.31213
k16_0.899_0.537_0.537_0.499_c862-r1024_c4096.tns,B size: (63 x 1023 x 15 x 4095), 29705704 bytes
k16_0.899_0.537_0.537_0.499_c862-r1024_c512.tns,B size: (63 x 1023 x 127 x 511), 36387664 bytes
k16_0.899_0.537_0.537_0.499_c862-r1024_c64.tns,120.813,0.073504,6.4677,0.0534719,6.43406
k16_0.899_0.537_0.537_0.499_c862-r1024_c65536.tns,Assemble: 0.073125 ms
k16_0.899_0.537_0.537_0.499_c862-r1024_c8.tns,120.759,0.077552,5.67876,0.0618491,5.64495
k16_0.899_0.537_0.537_0.499_c862-r1024_c8192.tns,B size: (63 x 1023 x 7 x 8191), 27392664 bytes
k16_0.899_0.537_0.537_0.499_c862-r128_c1024.tns,B size: (511 x 127 x 63 x 1023), 34806556 bytes
k16_0.899_0.537_0.537_0.499_c862-r128_c128.tns,121.05,0.070114,7.12934,0.0635481,7.0918
k16_0.899_0.537_0.537_0.499_c862-r128_c16.tns,121.447,0.084817,5.94235,0.0650404,5.90333
k16_0.899_0.537_0.537_0.499_c862-r128_c16384.tns,B size: (511 x 127 x 3 x 16383), 25881020 bytes
k16_0.899_0.537_0.537_0.499_c862-r128_c2.tns,119.963,0.071339,5.48045,0.0679863,5.44107
k16_0.899_0.537_0.537_0.499_c862-r128_c2048.tns,B size: (511 x 127 x 31 x 2047), 32465044 bytes
