filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.526_0.484_c862-r1024_c1024.tns,B size: (63 x 1023 x 63 x 1023), 29620044 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c128.tns,121.192,0.062329,5.76605,0.0446255,5.74086
k16_0.899_0.537_0.526_0.484_c862-r1024_c16.tns,117.161,0.061543,4.88024,0.054382,4.84651
k16_0.899_0.537_0.526_0.484_c862-r1024_c16384.tns,B size: (63 x 1023 x 3 x 16383), 22084068 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c2.tns,118.969,0.08046,4.55798,0.0618686,4.52191
k16_0.899_0.537_0.526_0.484_c862-r1024_c2048.tns,B size: (63 x 1023 x 31 x 2047), 27749932 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c256.tns,118.01,0.066175,6.34542,0.0436141,6.321
k16_0.899_0.537_0.526_0.484_c862-r1024_c32.tns,120.105,0.073929,5.26907,0.022833,5.25804
k16_0.899_0.537_0.526_0.484_c862-r1024_c32768.tns,B size: (63 x 1023 x 1 x 32767), 21140756 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c4.tns,118.897,0.068649,4.56857,0.0586664,4.53249
k16_0.899_0.537_0.526_0.484_c862-r1024_c4096.tns,B size: (63 x 1023 x 15 x 4095), 25612524 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c512.tns,B size: (63 x 1023 x 127 x 511), 31016084 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c64.tns,118.321,0.064745,5.46663,0.0429537,5.44198
k16_0.899_0.537_0.526_0.484_c862-r1024_c65536.tns,Assemble: 0.076219 ms
k16_0.899_0.537_0.526_0.484_c862-r1024_c8.tns,117.057,0.061196,4.82718,0.0508191,4.79602
k16_0.899_0.537_0.526_0.484_c862-r1024_c8192.tns,B size: (63 x 1023 x 7 x 8191), 23603828 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c1024.tns,B size: (511 x 127 x 63 x 1023), 29777168 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c128.tns,117.254,0.065226,6.05395,0.0521681,6.02381
k16_0.899_0.537_0.526_0.484_c862-r128_c16.tns,116.98,0.062219,5.02384,0.0566081,4.9889
k16_0.899_0.537_0.526_0.484_c862-r128_c16384.tns,B size: (511 x 127 x 3 x 16383), 22208376 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c2.tns,116.351,0.071042,4.72194,0.0518807,4.6903
k16_0.899_0.537_0.526_0.484_c862-r128_c2048.tns,B size: (511 x 127 x 31 x 2047), 27902832 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c256.tns,117.281,0.066968,6.57564,0.0452303,6.5488
k16_0.899_0.537_0.526_0.484_c862-r128_c32.tns,117.259,0.062962,5.49678,0.0454113,5.46938
k16_0.899_0.537_0.526_0.484_c862-r128_c32768.tns,B size: (511 x 127 x 1 x 32767), 21255256 bytes
