filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.526_0.484_c862-r1024_c1024.tns,B size: (64 x 1024 x 64 x 1024), 29788676 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c128.tns,87.5877,0.083176,4.61196,0.0581725,4.57424
k16_0.899_0.537_0.526_0.484_c862-r1024_c16.tns,86.4436,0.111219,4.48252,0.0453474,4.45652
k16_0.899_0.537_0.526_0.484_c862-r1024_c16384.tns,B size: (64 x 1024 x 4 x 16384), 22217852 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c2.tns,84.0411,0.068168,4.14695,0.0312723,4.1267
k16_0.899_0.537_0.526_0.484_c862-r1024_c2048.tns,B size: (64 x 1024 x 32 x 2048), 27914148 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c256.tns,84.4074,0.10615,4.87091,0.0585087,4.84473
k16_0.899_0.537_0.526_0.484_c862-r1024_c32.tns,85.1686,0.103314,4.49855,0.128184,4.40282
k16_0.899_0.537_0.526_0.484_c862-r1024_c32768.tns,B size: (64 x 1024 x 2 x 32768), 21263820 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c4.tns,84.0006,0.073748,4.11007,0.0954586,4.03959
k16_0.899_0.537_0.526_0.484_c862-r1024_c4096.tns,B size: (64 x 1024 x 16 x 4096), 25769204 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c512.tns,B size: (64 x 1024 x 128 x 512), 31187148 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c64.tns,84.5375,0.10665,4.4773,0.127586,4.39241
k16_0.899_0.537_0.526_0.484_c862-r1024_c65536.tns,B size: (64 x 1024 x 1 x 65536), 20748724 bytes
k16_0.899_0.537_0.526_0.484_c862-r1024_c8.tns,83.6141,0.079248,4.07626,0.124369,4.02357
k16_0.899_0.537_0.526_0.484_c862-r1024_c8192.tns,B size: (64 x 1024 x 8 x 8192), 23749748 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c1024.tns,B size: (512 x 128 x 64 x 1024), 29790468 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c128.tns,84.7819,0.124043,4.69218,0.0839039,4.64514
k16_0.899_0.537_0.526_0.484_c862-r128_c16.tns,84.2678,0.107231,4.38599,0.120466,4.3304
k16_0.899_0.537_0.526_0.484_c862-r128_c16384.tns,B size: (512 x 128 x 4 x 16384), 22219644 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c2.tns,85.3267,0.076274,4.12576,0.128784,4.05927
k16_0.899_0.537_0.526_0.484_c862-r128_c2048.tns,B size: (512 x 128 x 32 x 2048), 27915940 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c256.tns,83.7246,0.10147,4.79728,0.0434341,4.7661
k16_0.899_0.537_0.526_0.484_c862-r128_c32.tns,85.0189,0.073027,4.41474,0.0729663,4.37672
k16_0.899_0.537_0.526_0.484_c862-r128_c32768.tns,B size: (512 x 128 x 2 x 32768), 21265612 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c4.tns,83.2909,0.115246,4.09841,0.0500454,4.06241
k16_0.899_0.537_0.526_0.484_c862-r128_c4096.tns,B size: (512 x 128 x 16 x 4096), 25770996 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c512.tns,B size: (512 x 128 x 128 x 512), 31188940 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c64.tns,84.6056,0.072937,4.56748,0.075353,4.53944
k16_0.899_0.537_0.526_0.484_c862-r128_c65536.tns,B size: (512 x 128 x 1 x 65536), 20750516 bytes
k16_0.899_0.537_0.526_0.484_c862-r128_c8.tns,83.633,0.101952,4.16886,0.12855,4.09775
k16_0.899_0.537_0.526_0.484_c862-r128_c8192.tns,B size: (512 x 128 x 8 x 8192), 23751540 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c1024.tns,B size: (4 x 16384 x 64 x 1024), 29788436 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c128.tns,84.4061,0.11669,4.63642,0.138239,4.53405
k16_0.899_0.537_0.526_0.484_c862-r16384_c16.tns,84.4376,0.108113,4.44244,0.127213,4.35826
k16_0.899_0.537_0.526_0.484_c862-r16384_c16384.tns,B size: (4 x 16384 x 4 x 16384), 22217612 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c2.tns,84.8012,0.119585,4.13425,0.0779163,4.09312
k16_0.899_0.537_0.526_0.484_c862-r16384_c2048.tns,B size: (4 x 16384 x 32 x 2048), 27913908 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c256.tns,85.4327,0.101811,4.83176,0.0647452,4.78907
k16_0.899_0.537_0.526_0.484_c862-r16384_c32.tns,84.9913,0.104396,4.49379,0.0386503,4.46718
k16_0.899_0.537_0.526_0.484_c862-r16384_c32768.tns,B size: (4 x 16384 x 2 x 32768), 21263580 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c4.tns,83.8699,0.108464,4.12558,0.057153,4.08519
k16_0.899_0.537_0.526_0.484_c862-r16384_c4096.tns,B size: (4 x 16384 x 16 x 4096), 25768964 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c512.tns,B size: (4 x 16384 x 128 x 512), 31186908 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c64.tns,83.2996,0.091001,4.50564,0.129578,4.44228
k16_0.899_0.537_0.526_0.484_c862-r16384_c65536.tns,B size: (4 x 16384 x 1 x 65536), 20748484 bytes
k16_0.899_0.537_0.526_0.484_c862-r16384_c8.tns,84.0227,0.102172,4.1372,0.123688,4.06292
k16_0.899_0.537_0.526_0.484_c862-r16384_c8192.tns,B size: (4 x 16384 x 8 x 8192), 23749508 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c1024.tns,B size: (4096 x 16 x 64 x 1024), 29804804 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c128.tns,84.0211,0.107833,4.64698,0.0398583,4.6232
k16_0.899_0.537_0.526_0.484_c862-r16_c16.tns,84.1802,0.078307,4.49312,0.126289,4.42652
k16_0.899_0.537_0.526_0.484_c862-r16_c16384.tns,B size: (4096 x 16 x 4 x 16384), 22233980 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c2.tns,84.1878,0.081473,4.15853,0.0422192,4.12533
k16_0.899_0.537_0.526_0.484_c862-r16_c2048.tns,B size: (4096 x 16 x 32 x 2048), 27930276 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c256.tns,84.0958,0.116168,4.93447,0.130226,4.87474
k16_0.899_0.537_0.526_0.484_c862-r16_c32.tns,85.3322,0.120145,4.4794,0.146303,4.41448
k16_0.899_0.537_0.526_0.484_c862-r16_c32768.tns,B size: (4096 x 16 x 2 x 32768), 21279948 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c4.tns,85.0868,0.070383,4.12446,0.0731932,4.08859
k16_0.899_0.537_0.526_0.484_c862-r16_c4096.tns,B size: (4096 x 16 x 16 x 4096), 25785332 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c512.tns,B size: (4096 x 16 x 128 x 512), 31203276 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c64.tns,82.5403,0.097584,4.57094,0.0816768,4.52191
k16_0.899_0.537_0.526_0.484_c862-r16_c65536.tns,B size: (4096 x 16 x 1 x 65536), 20764852 bytes
k16_0.899_0.537_0.526_0.484_c862-r16_c8.tns,84.0596,0.101761,4.11063,0.0392217,4.08318
k16_0.899_0.537_0.526_0.484_c862-r16_c8192.tns,B size: (4096 x 16 x 8 x 8192), 23765876 bytes
