./k18_0.899_0.537_0.537_0.509_c862-r8192_c4.tns,243687035
./k21_0.916_0.437_0.437_0.484_c862-r4096_c524288.tns,647891516
./k17_0.899_0.537_0.537_0.542_c862-r8_c32.tns,118477916
./k20_0.899_0.527_0.437_0.484_c862-r32768_c262144.tns,525412989
./k16_0.899_0.537_0.537_0.580_c862-r2048_c16384.tns,59099058
./k20_0.899_0.537_0.442_0.484_c862-r65536_c32768.tns,585565876
./k19_0.952_0.437_0.437_0.484_c862-r16384_c64.tns,154925207
./k16_0.899_0.537_0.537_0.550_c862-r512_c2.tns,49157117
./k19_0.899_0.537_0.507_0.484_c862-r4096_c524288.tns,418922030
./k18_0.899_0.441_0.437_0.484_c862-r256_c16.tns,44312719
./k18_0.899_0.537_0.537_0.559_c862-r16_c8192.tns,345105896
./k20_0.899_0.537_0.442_0.484_c862-r8_c32.tns,586142340
./k19_0.899_0.470_0.437_0.484_c862-r4096_c16384.tns,132275211
./k18_0.899_0.537_0.537_0.559_c862-r262144_c16.tns,364474007
./k18_0.899_0.537_0.494_0.484_c862-r32_c131072.tns,149611940
./k19_0.899_0.451_0.437_0.484_c862-r128_c262144.tns,116939813
./k20_0.899_0.537_0.505_0.484_c862-r2048_c1024.tns,967358987
./k18_0.981_0.437_0.437_0.484_c862-r8_c8.tns,82976965
./k20_0.899_0.442_0.437_0.484_c862-r32_c524288.tns,254396954
./k19_0.899_0.537_0.537_0.583_c862-r1024_c2.tns,1107885045
./k17_0.899_0.537_0.453_0.484_c862-r128_c8.tns,42961968
./k16_0.899_0.537_0.537_0.560_c862-r16384_c4.tns,52747355
./k16_0.899_0.537_0.537_0.560_c862-r1024_c16384.tns,51088434
./k19_0.899_0.537_0.537_0.507_c862-r4_c1024.tns,608267815
./k19_0.899_0.537_0.537_0.519_c862-r2_c128.tns,686011666
./k20_0.978_0.437_0.437_0.484_c862-r8_c128.tns,459282195
./k18_0.963_0.437_0.437_0.484_c862-r8192_c32768.tns,71591215
./k21_0.916_0.437_0.437_0.484_c862-r262144_c128.tns,636481267
./k20_0.899_0.454_0.437_0.484_c862-r16_c64.tns,271152556
./k18_0.899_0.504_0.437_0.484_c862-r4_c512.tns,74369632
./k20_0.899_0.442_0.437_0.484_c862-r4096_c8.tns,245237461
./k18_0.899_0.481_0.437_0.484_c862-r2_c32768.tns,63615972
./k17_0.899_0.537_0.537_0.506_c862-r16384_c131072.tns,96580061
./k20_0.899_0.537_0.512_0.484_c862-r2_c131072.tns,1081072685
./k20_0.899_0.525_0.437_0.484_c862-r256_c4.tns,514521317
./k20_0.899_0.461_0.437_0.484_c862-r512_c16.tns,289150025
./k17_0.899_0.537_0.537_0.506_c862-r2_c64.tns,94752203
./k19_0.952_0.437_0.437_0.484_c862-r1024_c8192.tns,152906209
./k19_0.899_0.537_0.526_0.484_c862-r32_c8192.tns,461956627
./k20_0.899_0.537_0.505_0.484_c862-r8_c65536.tns,987333409
./k18_0.899_0.537_0.537_0.531_c862-r4096_c4.tns,286130730
./k20_0.899_0.537_0.442_0.484_c862-r512_c256.tns,582331140
./k19_0.969_0.437_0.437_0.484_c862-r32768_c512.tns,177904153
./k19_0.899_0.537_0.507_0.484_c862-r4_c131072.tns,413558409
./k18_0.899_0.489_0.437_0.484_c862-r262144_c32768.tns,69183484
./k18_0.899_0.481_0.437_0.484_c862-r4_c4096.tns,62239043
./k20_0.899_0.537_0.482_0.484_c862-r512_c4096.tns,815338760
./k19_0.899_0.537_0.526_0.484_c862-r262144_c4096.tns,480334042
./k20_0.899_0.537_0.442_0.484_c862-r128_c256.tns,576770291
./k18_0.899_0.537_0.537_0.531_c862-r65536_c64.tns,286129802
./k19_0.899_0.537_0.510_0.484_c862-r4096_c2.tns,423708385
./k20_0.899_0.537_0.505_0.484_c862-r4_c512.tns,1007349130
./k18_0.899_0.537_0.533_0.484_c862-r256_c512.tns,191617566
./k18_0.899_0.529_0.437_0.484_c862-r131072_c4096.tns,91614486
./k18_0.899_0.489_0.437_0.484_c862-r4096_c8192.tns,64888704
./k17_0.996_0.437_0.437_0.484_c862-r8192_c4.tns,38528331
./k19_0.952_0.437_0.437_0.484_c862-r8192_c128.tns,153852152
./k17_0.899_0.537_0.453_0.484_c862-r16_c16.tns,43313164
./k19_0.899_0.537_0.537_0.507_c862-r262144_c8192.tns,622963666
./k20_0.978_0.437_0.437_0.484_c862-r16384_c2048.tns,461012703
./k19_0.899_0.537_0.537_0.583_c862-r2048_c2.tns,1122878560
./k21_0.899_0.456_0.437_0.484_c862-r128_c2097152.tns,677488665
./k21_0.969_0.437_0.437_0.484_c862-r128_c16.tns,1020906287
./k16_0.899_0.537_0.537_0.549_c862-r1024_c65536.tns,49106957
./k20_0.931_0.437_0.437_0.484_c862-r32768_c8.tns,311541052
./k19_0.899_0.537_0.526_0.484_c862-r64_c262144.tns,478503695
./k20_0.950_0.437_0.437_0.484_c862-r8192_c8192.tns,356822938
./k20_0.978_0.437_0.437_0.484_c862-r65536_c2.tns,480565701
./k20_0.941_0.437_0.437_0.484_c862-r128_c131072.tns,334361162
./k18_0.959_0.437_0.437_0.484_c862-r32768_c128.tns,69201868
./k18_0.899_0.537_0.439_0.484_c862-r4096_c32.tns,95455745
./k20_0.915_0.437_0.437_0.484_c862-r2_c16.tns,278923696
./k17_0.899_0.537_0.537_0.506_c862-r4096_c64.tns,92070459
./k18_0.988_0.437_0.437_0.484_c862-r128_c64.tns,85596518
./k17_0.899_0.537_0.439_0.484_c862-r32_c128.tns,38926177
./k20_0.899_0.454_0.437_0.484_c862-r8_c32.tns,273745153
./k20_0.899_0.537_0.494_0.484_c862-r128_c4.tns,909623337
./k20_0.899_0.442_0.437_0.484_c862-r2048_c524288.tns,252940939
./k19_0.899_0.537_0.511_0.484_c862-r256_c16384.tns,415191386
./k18_0.899_0.537_0.439_0.484_c862-r2_c16.tns,99307706
./k18_0.899_0.529_0.437_0.484_c862-r8192_c2048.tns,88297182
./k19_0.899_0.528_0.437_0.484_c862-r16_c512.tns,212169435
./k17_0.899_0.537_0.439_0.484_c862-r2048_c256.tns,39280295
./k17_0.899_0.537_0.439_0.484_c862-r8_c512.tns,39525020
./k19_0.899_0.528_0.437_0.484_c862-r32768_c16384.tns,215075547
./k20_0.899_0.537_0.497_0.484_c862-r128_c1024.tns,896132350
./k17_0.899_0.537_0.503_0.484_c862-r1024_c8192.tns,60954379
./k21_0.906_0.437_0.437_0.484_c862-r2048_c32.tns,576229067
./k18_0.899_0.537_0.494_0.484_c862-r64_c4.tns,147478907
./k18_0.899_0.537_0.494_0.484_c862-r256_c65536.tns,146477766
./k17_0.899_0.537_0.503_0.484_c862-r16_c65536.tns,64057189
./k18_0.899_0.537_0.537_0.531_c862-r512_c262144.tns,296259735
./k19_0.899_0.537_0.537_0.519_c862-r2_c262144.tns,713688497
./k18_0.899_0.500_0.437_0.484_c862-r262144_c4096.tns,74808330
./k18_0.899_0.537_0.513_0.484_c862-r8192_c16384.tns,167340184
./k18_0.988_0.437_0.437_0.484_c862-r2_c4.tns,90789908
./k20_0.978_0.437_0.437_0.484_c862-r2_c16.tns,480568861
./k20_0.915_0.437_0.437_0.484_c862-r524288_c65536.tns,278922077
./k19_0.899_0.537_0.506_0.484_c862-r16384_c16384.tns,399371539
./k18_0.899_0.537_0.537_0.531_c862-r4096_c2048.tns,280312169
./k18_0.899_0.529_0.437_0.484_c862-r128_c2048.tns,87995978
./k21_0.920_0.437_0.437_0.484_c862-r2_c2048.tns,673060374
./k20_0.899_0.442_0.437_0.484_c862-r131072_c512.tns,244734923
./k19_0.899_0.537_0.526_0.484_c862-r512_c262144.tns,477261488
./k19_0.899_0.528_0.437_0.484_c862-r2_c2.tns,229680222
./k18_0.981_0.437_0.437_0.484_c862-r128_c8.tns,81924922
./k18_0.959_0.437_0.437_0.484_c862-r2048_c4096.tns,68565775
./k17_0.899_0.537_0.453_0.484_c862-r2048_c128.tns,42783972
./k17_0.899_0.523_0.437_0.484_c862-r64_c4096.tns,35155538
./k20_0.899_0.454_0.437_0.484_c862-r524288_c64.tns,280475610
./k20_0.941_0.437_0.437_0.484_c862-r512_c16.tns,337461236
./k19_0.899_0.537_0.537_0.507_c862-r8_c16.tns,609255384
./k17_0.899_0.537_0.442_0.484_c862-r4096_c2.tns,41731609
./k20_0.899_0.454_0.437_0.484_c862-r512_c2048.tns,271574393
./k19_0.899_0.514_0.437_0.484_c862-r64_c32.tns,189486220
./k20_0.899_0.537_0.442_0.484_c862-r2048_c64.tns,578967491
./k21_0.976_0.437_0.437_0.484_c862-r2_c65536.tns,1127657817
./k19_0.899_0.537_0.537_0.507_c862-r8192_c128.tns,597580239
./k16_0.899_0.537_0.537_0.560_c862-r256_c512.tns,50561405
./k18_0.899_0.537_0.537_0.566_c862-r16384_c8192.tns,362876575
./k21_0.906_0.437_0.437_0.484_c862-r131072_c4096.tns,579354644
./k19_0.899_0.514_0.437_0.484_c862-r262144_c32.tns,198380863
./k20_0.899_0.454_0.437_0.484_c862-r1048576_c131072.tns,284010264
./k22_0.900_0.437_0.437_0.484_c862-r2_c16384.tns,1320141105
./k20_0.899_0.509_0.437_0.484_c862-r8_c524288.tns,454441481
./k16_0.899_0.537_0.537_0.560_c862-r16384_c16384.tns,52747175
./k17_0.899_0.537_0.460_0.484_c862-r16_c32.tns,45896105
./k19_0.952_0.437_0.437_0.484_c862-r1024_c65536.tns,154611424
./k16_0.899_0.537_0.537_0.560_c862-r4096_c2.tns,53004104
./k18_0.899_0.537_0.537_0.559_c862-r256_c1024.tns,339535844
./k17_0.899_0.537_0.503_0.484_c862-r16_c2048.tns,61855624
./k19_0.899_0.537_0.537_0.507_c862-r8192_c8.tns,601052725
./k17_0.899_0.537_0.439_0.484_c862-r8192_c2.tns,40584793
./k18_0.963_0.437_0.437_0.484_c862-r262144_c4.tns,76540394
./k18_0.899_0.537_0.445_0.484_c862-r2048_c512.tns,99509009
./k20_0.978_0.437_0.437_0.484_c862-r8_c2.tns,480991923
./k19_0.899_0.537_0.511_0.484_c862-r2048_c128.tns,412346597
./k17_0.899_0.537_0.537_0.551_c862-r131072_c256.tns,131082965
./k18_0.899_0.537_0.537_0.518_c862-r32768_c2048.tns,256981771
./k17_0.899_0.537_0.442_0.484_c862-r512_c65536.tns,41479546
./k18_0.988_0.437_0.437_0.484_c862-r1024_c4.tns,87098548
./k19_0.952_0.437_0.437_0.484_c862-r2_c8192.tns,160681208
./k19_0.899_0.530_0.437_0.484_c862-r2048_c256.tns,217728230
./k18_0.899_0.537_0.537_0.566_c862-r32768_c16.tns,365750671
./k19_0.899_0.537_0.511_0.484_c862-r4_c524288.tns,440996347
./k20_0.899_0.537_0.480_0.484_c862-r512_c524288.tns,827143876
./k19_0.899_0.518_0.437_0.484_c862-r8_c524288.tns,207239869
./k18_0.899_0.537_0.537_0.518_c862-r1024_c8192.tns,253757226
./k18_0.899_0.537_0.494_0.484_c862-r65536_c64.tns,147668376
./k20_0.899_0.537_0.480_0.484_c862-r4_c1024.tns,804667323
./k20_0.899_0.442_0.437_0.484_c862-r4096_c256.tns,245354391
./k18_0.963_0.437_0.437_0.484_c862-r131072_c4.tns,74935252
./k19_0.899_0.514_0.437_0.484_c862-r524288_c256.tns,200893206
./k19_0.899_0.537_0.537_0.583_c862-r1024_c1024.tns,1056814643
./k20_0.899_0.527_0.437_0.484_c862-r256_c2.tns,529565328
./k18_0.899_0.537_0.533_0.484_c862-r16384_c4.tns,197740606
./k18_0.899_0.441_0.437_0.484_c862-r262144_c512.tns,46919152
./k19_0.899_0.528_0.437_0.484_c862-r2_c64.tns,219893729
./k19_0.899_0.537_0.501_0.484_c862-r512_c8.tns,378550317
./k20_0.899_0.451_0.437_0.484_c862-r4_c32768.tns,272201211
./k18_0.899_0.441_0.437_0.484_c862-r512_c4096.tns,44367595
./k17_0.996_0.437_0.437_0.484_c862-r65536_c8192.tns,38985065
./k22_0.909_0.437_0.437_0.484_c862-r512_c8192.tns,1372238819
./k17_0.899_0.537_0.537_0.542_c862-r512_c65536.tns,121465734
./k18_0.899_0.537_0.445_0.484_c862-r2048_c1024.tns,99010066
./k18_0.899_0.537_0.537_0.518_c862-r8_c65536.tns,262360860
./k18_0.899_0.537_0.439_0.484_c862-r4096_c4.tns,97251204
./k21_0.906_0.437_0.437_0.484_c862-r131072_c131072.tns,579689506
./k19_0.899_0.518_0.437_0.484_c862-r8192_c2048.tns,195779694
./k18_0.899_0.481_0.437_0.484_c862-r32768_c8192.tns,61515413
./k20_0.899_0.441_0.437_0.484_c862-r32768_c8192.tns,241097942
./k16_0.899_0.537_0.537_0.550_c862-r32_c256.tns,48028687
./k20_0.899_0.537_0.487_0.484_c862-r2048_c65536.tns,848692460
./k17_0.899_0.537_0.537_0.551_c862-r8192_c4096.tns,125267820
./k19_0.899_0.537_0.511_0.484_c862-r65536_c2048.tns,415301161
./k20_0.978_0.437_0.437_0.484_c862-r512_c131072.tns,463766956
./k19_0.899_0.537_0.537_0.521_c862-r512_c131072.tns,677542381
./k18_0.981_0.437_0.437_0.484_c862-r16_c16.tns,82021734
./k19_0.969_0.437_0.437_0.484_c862-r4096_c512.tns,176086761
./k16_0.899_0.537_0.537_0.580_c862-r65536_c32768.tns,62830018
./k17_0.899_0.537_0.442_0.484_c862-r4096_c16.tns,40274943
./k17_0.899_0.537_0.537_0.506_c862-r2_c1024.tns,93472513
./k20_0.991_0.437_0.437_0.484_c862-r4096_c256.tns,518385769
./k19_0.899_0.451_0.437_0.484_c862-r256_c2048.tns,113572622
./k18_0.899_0.489_0.437_0.484_c862-r32768_c1024.tns,65085438
./k19_0.899_0.537_0.501_0.484_c862-r8192_c8192.tns,375936544
./k20_0.899_0.537_0.487_0.484_c862-r512_c16.tns,848684019
./k20_0.899_0.509_0.437_0.484_c862-r16384_c65536.tns,437315122
./k22_0.899_0.439_0.437_0.484_c862-r512_c524288.tns,1285299259
./k19_0.899_0.528_0.437_0.484_c862-r32768_c16.tns,215607986
./k19_0.899_0.537_0.526_0.484_c862-r256_c8.tns,466436185
./k19_0.899_0.537_0.510_0.484_c862-r32768_c256.tns,413233140
./k18_0.981_0.437_0.437_0.484_c862-r1024_c65536.tns,82565583
./k19_0.899_0.537_0.537_0.521_c862-r4_c128.tns,681934524
./k20_0.931_0.437_0.437_0.484_c862-r256_c262144.tns,316924748
./k19_0.899_0.537_0.506_0.484_c862-r1024_c8192.tns,389864920
./k19_0.899_0.537_0.511_0.484_c862-r32_c256.tns,415293195
./k18_0.899_0.537_0.537_0.566_c862-r8_c8192.tns,363989286
./k17_0.899_0.537_0.537_0.506_c862-r8_c128.tns,90641704
./k17_0.899_0.537_0.453_0.484_c862-r2_c16.tns,44966760
./k20_0.899_0.537_0.482_0.484_c862-r512_c16384.tns,810746355
./k20_0.899_0.451_0.437_0.484_c862-r1048576_c2.tns,285525239
./k21_0.920_0.437_0.437_0.484_c862-r4_c2097152.tns,706861761
./k20_0.899_0.537_0.475_0.484_c862-r4_c32.tns,789785220
./k18_0.899_0.537_0.513_0.484_c862-r4_c16.tns,170695922
./k17_0.899_0.537_0.537_0.555_c862-r1024_c16384.tns,126857120
./k17_0.899_0.537_0.478_0.484_c862-r1024_c16.tns,51075005
./k18_0.988_0.437_0.437_0.484_c862-r2048_c4.tns,87426168
./k20_0.899_0.454_0.437_0.484_c862-r1048576_c4.tns,289784385
./k18_0.899_0.537_0.439_0.484_c862-r32768_c1024.tns,95817371
./k19_0.899_0.470_0.437_0.484_c862-r16_c64.tns,132180043
./k18_0.993_0.437_0.437_0.484_c862-r32768_c4.tns,91982578
./k20_0.899_0.508_0.437_0.484_c862-r8_c256.tns,436833028
./k21_0.899_0.456_0.437_0.484_c862-r2048_c512.tns,643154176
./k19_0.938_0.437_0.437_0.484_c862-r8192_c4.tns,140214494
./k20_0.899_0.527_0.437_0.484_c862-r131072_c2048.tns,513011475
./k19_0.952_0.437_0.437_0.484_c862-r524288_c16384.tns,164269855
./k20_0.915_0.437_0.437_0.484_c862-r2_c65536.tns,278924895
./k19_0.899_0.537_0.537_0.507_c862-r524288_c16.tns,638805675
./k19_0.899_0.537_0.506_0.484_c862-r524288_c262144.tns,432814134
./k20_0.899_0.509_0.437_0.484_c862-r8_c32768.tns,442102611
./k20_0.899_0.537_0.480_0.484_c862-r4_c64.tns,816195422
./k19_0.899_0.537_0.511_0.484_c862-r4096_c65536.tns,412068481
./k20_0.899_0.537_0.505_0.484_c862-r512_c65536.tns,985474303
